,GEOGRAPHY_CODE,Age 0 to 4,Age 10 to 14,Age 15,Age 16 to 17,Age 18 to 19,Age 20 to 24,Age 25 to 29,Age 30 to 44,Age 45 to 59,Age 5 to 7,Age 60 to 64,Age 65 to 74,Age 75 to 84,Age 8 to 9,Age 85 to 89,Age 90 and over,All usual residents,Mean Age,Median Age
1694,E02001742,0.053006460162332285,0.06493291369885705,0.012092098724532053,0.027331456021202585,0.023852907073049528,0.03975484512174921,0.02749710120920987,0.21070067914527082,0.22428358456186848,0.028987907901275468,0.07039920490309756,0.10104356468444592,0.06542984926287891,0.023852907073049528,0.018883551432830877,0.007950969024349842,6037.0,42.4,23.923076923076923
1695,E02001743,0.05866032500990884,0.053771964592416434,0.009908838684106223,0.02364909499273352,0.020346148764698112,0.05575373232923768,0.06050997489760867,0.23966177830624918,0.22816752543268595,0.035143347866296734,0.06222750693618708,0.07081516712907913,0.037653586999603646,0.02246003435064077,0.011890606420927468,0.009380367287620558,7569.0,39.3,21.76923076923077
1696,E02001744,0.06522737712448323,0.05221252488133517,0.010105649977032614,0.024345429490124023,0.01929260450160772,0.04930332261521972,0.05787781350482315,0.21206553360894198,0.21696524268871537,0.03720716582452917,0.06201194304088195,0.08635737253100598,0.05925585668350942,0.021589343132751494,0.015464706783034757,0.010718113612004287,6531.0,40.6,22.307692307692307
1697,E02001745,0.06937234544596507,0.05930470347648262,0.012741859367626238,0.019820670127418595,0.026112946358345133,0.05458549630328771,0.07157464212678936,0.22085889570552147,0.203083215353154,0.035079439987415445,0.06748466257668712,0.08478842221173509,0.03995595406638351,0.022652194431335537,0.008337266005977662,0.004247286455875413,6357.0,38.3,20.692307692307693
1698,E02001746,0.05915526757859371,0.0665946724262059,0.01259899208063355,0.025557955363570913,0.023158147348212144,0.04463642908567315,0.047156227501799854,0.21514278857691385,0.2078233741300696,0.03779697624190065,0.0603551715862731,0.08831293496520279,0.059875209983201345,0.02327813774898008,0.018718502519798418,0.009839212862970962,8334.0,40.5,22.307692307692307
1699,E02001747,0.03996763754045307,0.04644012944983819,0.013106796116504855,0.021521035598705503,0.018122977346278317,0.04174757281553398,0.03381877022653722,0.17508090614886732,0.21488673139158576,0.030906148867313916,0.07637540453074433,0.13122977346278317,0.10355987055016182,0.014724919093851133,0.027184466019417475,0.011326860841423949,6180.0,46.8,26.615384615384617
1700,E02001748,0.0768720127456187,0.05350504514073287,0.01128518321826872,0.01978226234731811,0.018321826872012746,0.0564259160913436,0.07103027084439724,0.26354221986192244,0.17511949017525225,0.041821561338289966,0.05084970791290494,0.0646574614976102,0.051911842804036115,0.028013807753584707,0.012214551248008496,0.004646840148698885,7532.0,37.2,19.615384615384617
1701,E02001749,0.05680895958448304,0.053400422009414056,0.0120110371692907,0.022885895146891738,0.019639668884921278,0.047232592111670184,0.06589839311800033,0.2037006979386463,0.22009414056159715,0.027917545852945952,0.08018178867067034,0.09381593897094627,0.06184061029053725,0.016231131309852296,0.011199480603798084,0.007141697776335011,6161.0,41.8,23.384615384615383
1702,E02001750,0.039783001808318265,0.0644966847498493,0.013863773357444244,0.027426160337552744,0.025617842073538274,0.04144062688366486,0.03842676311030741,0.18354430379746836,0.2276974080771549,0.029837251356238697,0.07233273056057866,0.10533453887884267,0.07790837854128993,0.019138034960819773,0.022754671488848705,0.010397830018083183,6636.0,43.9,24.46153846153846
1703,E02001751,0.05944692829938732,0.05000827951647624,0.011094552078158636,0.022023513826792514,0.022023513826792514,0.05265772478887233,0.06358668653750621,0.19076005961251863,0.20301374399735056,0.03676105315449578,0.06358668653750621,0.09604239112435833,0.08279516476237787,0.019042887895346913,0.01755257492962411,0.009604239112435834,6039.0,42.1,22.884615384615383
