,GEOGRAPHY_CODE,Dependent children in household: Age 0 to 4,Dependent children in household: All ages,No adults in employment in household,No adults in employment in household: No dependent children,No adults in employment in household: With dependent children,One person in household with a long-term health problem or disability,One person in household with a long-term health problem or disability: No dependent children,One person in household with a long-term health problem or disability: With dependent children,count of Household; All households
997,E02001030,0.1010230179028133,0.3269394714407502,0.27365728900255754,0.2544757033248082,0.01918158567774936,0.24936061381074168,0.20076726342711,0.04859335038363171,1
998,E02001031,0.10982048574445617,0.27842309046110525,0.34213305174234426,0.30975008799718406,0.032382963745160157,0.27631115804294265,0.22562478000703978,0.050686378035902854,1
999,E02001032,0.1189102564102564,0.31666666666666665,0.308974358974359,0.2759615384615385,0.033012820512820513,0.2708333333333333,0.2169871794871795,0.05384615384615385,1
1000,E02001033,0.1489539748953975,0.3414225941422594,0.32719665271966525,0.2610878661087866,0.06610878661087866,0.2581589958158996,0.20376569037656903,0.05439330543933055,1
1001,E02001034,0.12790394152962672,0.2594622813886714,0.43043591751500915,0.3659618898459932,0.06447402766901593,0.34325241451318195,0.2897415818324197,0.053510832680762205,1
1002,E02001035,0.09627641730962765,0.2871519624287152,0.33243877893324386,0.3143240523314324,0.018114726601811473,0.24924521972492453,0.20630660852063065,0.04293861120429386,1
1003,E02001036,0.14413816007970773,0.3520425107937562,0.2979076718698107,0.23945533045499834,0.058452341414812356,0.24377283294586516,0.17867818000664232,0.06509465293922286,1
1004,E02001037,0.11173740053050397,0.268236074270557,0.3246021220159151,0.3123342175066313,0.01226790450928382,0.2635941644562334,0.22844827586206898,0.035145888594164454,1
1005,E02001038,0.1080773606370876,0.2590064467197573,0.3689799014031096,0.3253697383390216,0.04361016306408798,0.30716723549488056,0.2590064467197573,0.048160788775123246,1
1006,E02001039,0.1370897473133895,0.3552134766192274,0.3505663665408074,0.28783038048213766,0.06273598605866977,0.2971246006389776,0.2279988382224804,0.06912576241649725,1
1007,E02001040,0.09497645211930926,0.27001569858712715,0.3135792778649921,0.2978806907378336,0.015698587127158554,0.24764521193092623,0.21036106750392464,0.03728414442700157,1
1008,E02001041,0.12051053725140991,0.2956366874443455,0.338082517067379,0.28702879192638764,0.05105372514099139,0.2810923122588305,0.2288512911843277,0.05224102107450282,1
1009,E02001042,0.09460869565217392,0.2382608695652174,0.31582608695652176,0.29843478260869566,0.017391304347826087,0.2702608695652174,0.23478260869565218,0.035478260869565216,1
1010,E02001043,0.12310359774599046,0.306025140875596,0.31859557867360205,0.2839185088859991,0.034677069787602946,0.293888166449935,0.23450368443866493,0.05938448201127005,1
1011,E02001044,0.23225806451612904,0.4329749103942652,0.24086021505376345,0.2125448028673835,0.028315412186379927,0.24372759856630824,0.17813620071684588,0.06559139784946237,1
1012,E02001045,0.13252346769740475,0.3031474323578134,0.46604086140254003,0.364715626725566,0.10132523467697405,0.36112644947542794,0.29265599116510216,0.06847045831032579,1
1013,E02001046,0.14534883720930233,0.34125379170879677,0.41632962588473205,0.31294236602628916,0.10338725985844287,0.339737108190091,0.2585945399393327,0.08114256825075834,1
1014,E02001047,0.1338979171435111,0.3245593957427329,0.4117647058823529,0.33577477683680473,0.07598992904554817,0.33188372625314716,0.2618448157473106,0.07003891050583658,1
1015,E02001048,0.15196629213483145,0.3089887640449438,0.37050561797752807,0.30730337078651687,0.06320224719101124,0.2957865168539326,0.23342696629213483,0.062359550561797754,1
1016,E02001049,0.12077056063225487,0.3102000493949123,0.3593479871573228,0.2978513213139047,0.061496665843418126,0.2956285502593233,0.2412941467028896,0.05433440355643369,1
1017,E02001050,0.15492957746478872,0.30672926447574334,0.4028169014084507,0.3111111111111111,0.09170579029733959,0.3214397496087637,0.2538341158059468,0.0676056338028169,1
1018,E02001051,0.15443560271146478,0.32950191570881227,0.37341585617447687,0.29354553492484525,0.0798703212496316,0.2891246684350133,0.23872679045092837,0.050397877984084884,1
1019,E02001052,0.22559306569343066,0.39735401459854014,0.3818430656934307,0.27691605839416056,0.10492700729927007,0.30588503649635035,0.22125912408759124,0.08462591240875912,1
1020,E02001053,0.15999109924343569,0.340231419670672,0.5169114374721852,0.3740542946150423,0.14285714285714285,0.3713840676457499,0.29283489096573206,0.0785491766800178,1
1021,E02001055,0.15225907547662576,0.31418124836772005,0.4512927657351789,0.345782188560982,0.10551057717419692,0.34290937581614,0.27291721075998954,0.06999216505615043,1
1022,E02001056,0.17268264510539993,0.36702281259023967,0.518336702281259,0.3727981518914236,0.1455385503898354,0.37019924920589087,0.28616806237366443,0.08403118683222639,1
1023,E02001057,0.08909905425584869,0.20930811348929815,0.3782976605276257,0.29815828770532604,0.08013937282229965,0.273768043802887,0.22175211548033846,0.05201592832254853,1
1024,E02001059,0.16983291371023118,0.3259327077134356,0.4142824444953079,0.30075532158388646,0.11352712291142138,0.2851911192492561,0.22339208056763563,0.06179903868162051,1
1025,E02001061,0.16593321252912244,0.3448097333678488,0.4620761066528605,0.345327465700233,0.11674864095262749,0.3463629303650013,0.2775045301579084,0.06885840020709293,1
1026,E02001062,0.1545403271291596,0.3147208121827411,0.4531866892272984,0.34715172024816693,0.10603496897913142,0.3014664410603497,0.23547659334461365,0.06598984771573604,1
1027,E02001063,0.10967208597409754,0.2055662717001929,0.37090107467621936,0.3006337834114081,0.07026729126481124,0.2030862496555525,0.16781482502066686,0.03527142463488565,1
1028,E02001064,0.18570640176600442,0.3780353200883002,0.42770419426048567,0.31043046357615894,0.11727373068432671,0.3217439293598234,0.2455849889624724,0.076158940397351,1
1029,E02001065,0.1660945339318722,0.3398468444679166,0.3791919725376287,0.28650646950092423,0.09268550303670452,0.2878267758119884,0.2270926855030367,0.060734090308951674,1
1030,E02001066,0.13246532691763374,0.2454005094820266,0.39456552504953296,0.32578545145768467,0.06878007359184829,0.24455137277101613,0.18397962071893575,0.06057175205208039,1
1031,E02001067,0.20865207069374836,0.4093906620944342,0.44130836190978634,0.2993932999208652,0.14191506198892112,0.3109997362173569,0.22527037720917964,0.08572935900817726,1
1032,E02001068,0.21076839826839827,0.4099025974025974,0.4699675324675325,0.288961038961039,0.1810064935064935,0.3157467532467532,0.21699134199134198,0.09875541125541125,1
1033,E02001069,0.1682680463168268,0.28775560482877555,0.39270756343927077,0.2843064794284306,0.10840108401084012,0.2389751170238975,0.17787632421778762,0.06109879280610988,1
1034,E02001070,0.11475409836065574,0.22495446265938068,0.37947783849423194,0.32210078931390407,0.05737704918032787,0.24741955069823923,0.19398907103825136,0.05343047965998786,1
1035,E02001071,0.24069207183530442,0.42181340341655715,0.33880858519491897,0.22930354796320632,0.10950503723171266,0.26960140166447655,0.17871222076215507,0.09088918090232151,1
1036,E02001072,0.12510024057738572,0.24886394012296179,0.25421010425020046,0.2111734830259289,0.043036621224271585,0.22159850307404438,0.17615610799251538,0.045442395081529,1
1037,E02001073,0.10909090909090909,0.23511830635118305,0.22042341220423411,0.2024906600249066,0.01793275217932752,0.212453300124533,0.17334993773349938,0.039103362391033625,1
1038,E02001074,0.1439869737148174,0.33565945568736916,0.342405210514073,0.2549430100023261,0.08746220051174691,0.28308909048615954,0.20749011397999534,0.07559897650616422,1
1039,E02001075,0.17650602409638555,0.3265060240963855,0.29759036144578316,0.2286144578313253,0.06897590361445784,0.24668674698795182,0.18765060240963854,0.05903614457831325,1
1040,E02001076,0.08296795952782463,0.15615514333895447,0.32040472175379425,0.27689713322091064,0.04350758853288364,0.17976391231028668,0.1490725126475548,0.03069139966273187,1
1041,E02001077,0.12383702277831247,0.2803978184151428,0.22361244786653833,0.1973051010587103,0.02630734680782804,0.21687520051331408,0.17196021815848572,0.04491498235482836,1
1042,E02001078,0.15723598435462843,0.3340286831812255,0.32177314211212515,0.26910039113428946,0.052672750977835726,0.2803129074315515,0.2151238591916558,0.0651890482398957,1
1043,E02001079,0.12750673451062555,0.30739299610894943,0.36516013169709666,0.27835977252319666,0.08680035917390003,0.2915294821909608,0.2178988326848249,0.07363064950613589,1
1044,E02001080,0.06385506385506386,0.13988713988713988,0.31868131868131866,0.28422928422928423,0.03445203445203445,0.2076032076032076,0.18206118206118205,0.025542025542025542,1
1045,E02001081,0.12283861671469741,0.2726945244956772,0.25504322766570603,0.22406340057636887,0.030979827089337175,0.24243515850144093,0.194164265129683,0.048270893371757925,1
1046,E02001082,0.08387538514207463,0.1704895583704211,0.20575145498117084,0.18007531667237248,0.025676138308798356,0.15816501198219787,0.1314618281410476,0.02670318384115029,1
1047,E02001083,0.09072270630445925,0.16940030753459764,0.18272680676576114,0.1476166068682727,0.03511019989748847,0.14787288569964122,0.12173244490005125,0.026140440799589954,1
1048,E02001084,0.10285714285714286,0.2393984962406015,0.2956390977443609,0.2517293233082707,0.043909774436090225,0.2243609022556391,0.18285714285714286,0.04150375939849624,1
1049,E02001085,0.16619452313503305,0.3972300912810828,0.40006295247088447,0.2738432483474976,0.12621970412338684,0.3437204910292729,0.23984891406987724,0.10387157695939565,1
1050,E02001086,0.13021363173957273,0.2702611054594778,0.3075618853848762,0.24279416751441166,0.06476771787046456,0.24279416751441166,0.18413021363173956,0.05866395388267209,1
1051,E02001087,0.09404815992730577,0.20626987732848706,0.2432985006815084,0.23307587460245344,0.010222626079054975,0.20308950477055884,0.18150840527033166,0.021581099500227168,1
1052,E02001088,0.15925925925925927,0.3492063492063492,0.3592592592592593,0.2722222222222222,0.08703703703703704,0.30396825396825394,0.2306878306878307,0.07328042328042328,1
1053,E02001089,0.11719500480307397,0.2987512007684918,0.2676913224463657,0.24655779699007366,0.021133525456292025,0.2219020172910663,0.18027537624079412,0.041626641050272174,1
1054,E02001090,0.09806451612903226,0.21838709677419355,0.3325806451612903,0.3135483870967742,0.01903225806451613,0.2854838709677419,0.24903225806451612,0.03645161290322581,1
1055,E02001091,0.12512899896800825,0.25593395252837975,0.35939112487100106,0.32146542827657376,0.037925696594427245,0.3080495356037152,0.2644478844169247,0.043601651186790505,1
1056,E02001092,0.15682062298603652,0.3308270676691729,0.36493018259935556,0.28839957035445757,0.07653061224489796,0.3047798066595059,0.23737916219119226,0.06740064446831365,1
1057,E02001093,0.18157755426151403,0.36236103758602434,0.35150873478030703,0.24298570672313394,0.10852302805717311,0.2734250926416093,0.20751720487030176,0.06590788777130757,1
1058,E02001094,0.19448094612352168,0.3829172141918528,0.47463863337713535,0.3342969776609724,0.14034165571616294,0.3576872536136662,0.27279894875164257,0.08488830486202366,1
1059,E02001095,0.15363128491620112,0.33854748603351953,0.38687150837988826,0.3008379888268156,0.08603351955307263,0.3466480446927374,0.2751396648044693,0.07150837988826815,1
1060,E02001096,0.12503775294472969,0.2917547568710359,0.3784355179704017,0.31350045303533675,0.06493506493506493,0.31319842947749926,0.2536997885835095,0.05949864089398973,1
1061,E02001097,0.14397450753186558,0.3137311703360371,0.3765932792584009,0.29606025492468135,0.08053302433371959,0.3146002317497103,0.24942062572421783,0.06517960602549247,1
1062,E02001098,0.08817126269956459,0.238388969521045,0.4060232220609579,0.37989840348330917,0.026124818577648767,0.29825834542815677,0.2572568940493469,0.04100145137880987,1
1063,E02001099,0.13142437591776798,0.30286343612334804,0.3432452276064611,0.3043318649045521,0.038913362701908955,0.28707782672540383,0.23972099853157122,0.0473568281938326,1
1064,E02001100,0.10092807424593968,0.285769528228925,0.3576952822892498,0.32985305491105954,0.027842227378190254,0.27726218097447797,0.23163186388244392,0.04563031709203403,1
1065,E02001101,0.10052910052910052,0.29426129426129427,0.31868131868131866,0.2905982905982906,0.028083028083028084,0.2515262515262515,0.2096052096052096,0.04192104192104192,1
1066,E02001102,0.12121212121212122,0.3406060606060606,0.25373737373737376,0.23434343434343435,0.019393939393939394,0.24202020202020202,0.18545454545454546,0.05656565656565657,1
1067,E02001103,0.0832979175520612,0.28091797705057375,0.3221419464513387,0.30854228644283893,0.013599660008499787,0.26306842328941776,0.22099447513812154,0.04207394815129622,1
1068,E02001104,0.14856933235509906,0.4020542920029347,0.26265590608950845,0.20616287600880412,0.05649303008070433,0.25715333822450476,0.18745414526779164,0.06969919295671313,1
1069,E02001105,0.0847586469023185,0.26491828202204487,0.3808437856328392,0.3565184340554922,0.024325351577347016,0.31546940326871914,0.2729000380083618,0.042569365260357275,1
1070,E02001106,0.10719640179910045,0.28073463268365817,0.37181409295352325,0.34257871064467765,0.02923538230884558,0.2949775112443778,0.25487256371814093,0.04010494752623688,1
1071,E02001107,0.1401673640167364,0.3313807531380753,0.3418410041841004,0.3,0.04184100418410042,0.28451882845188287,0.22677824267782426,0.05774058577405858,1
1072,E02001108,0.159683426443203,0.3817504655493482,0.3687150837988827,0.2611731843575419,0.10754189944134078,0.2942271880819367,0.22346368715083798,0.07076350093109869,1
1073,E02001109,0.12454981992797119,0.3085234093637455,0.3979591836734694,0.3283313325330132,0.06962785114045618,0.31452581032412963,0.26260504201680673,0.05192076830732293,1
1074,E02001110,0.08533916849015317,0.25565280816921954,0.28373450036469733,0.2735229759299781,0.010211524434719184,0.22574762946754193,0.1951130561633844,0.030634573304157548,1
1075,E02001111,0.14275956284153005,0.3015710382513661,0.5396174863387978,0.4323770491803279,0.10724043715846994,0.40437158469945356,0.33709016393442626,0.06728142076502733,1
1076,E02001112,0.09025727541121889,0.2973428932939688,0.266975959510755,0.25896246309574017,0.008013496415014762,0.2560101223112611,0.21509911429776465,0.04091100801349642,1
1077,E02001113,0.2957957957957958,0.5123873873873874,0.36186186186186187,0.23123123123123124,0.13063063063063063,0.3141891891891892,0.1828078078078078,0.1313813813813814,1
1078,E02001114,0.13398402839396628,0.31765749778172137,0.3924874297545105,0.34131913635019223,0.05116829340431825,0.32268559597752144,0.269446909198462,0.05323868677905945,1
1079,E02001115,0.12051988972036234,0.31193383221740845,0.33083891295785745,0.28948404883812523,0.04135486411973218,0.28121307601417883,0.2367073651043718,0.04450571090980701,1
1080,E02001116,0.2179813401187447,0.4083969465648855,0.3524173027989822,0.25572519083969464,0.09669211195928754,0.29474130619168787,0.21458863443596268,0.08015267175572519,1
1081,E02001117,0.09134045077105575,0.2835112692763938,0.33807829181494664,0.32265717674970346,0.01542111506524318,0.26334519572953735,0.22261763542902333,0.04072756030051404,1
1082,E02001118,0.09415833973866257,0.30630284396617985,0.2940046118370484,0.2797847809377402,0.014219830899308224,0.23481936971560338,0.1975403535741737,0.03727901614142967,1
1083,E02001119,0.29401408450704225,0.5507042253521127,0.3387323943661972,0.21056338028169014,0.12816901408450704,0.3257042253521127,0.18204225352112677,0.14366197183098592,1
1084,E02001121,0.22526978417266186,0.4114208633093525,0.39613309352517984,0.3012589928057554,0.09487410071942447,0.3322841726618705,0.24370503597122303,0.08857913669064749,1
