,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_CARS_5_NAME,OBS_VALUE
8148,2021,E02004156,2021 super output areas - middle layer,152,2 cars or vans in household,430
8149,2021,E02004156,2021 super output areas - middle layer,152,3 or more cars or vans in household,93
8150,2021,E02004157,2021 super output areas - middle layer,152,Total: All households,2928
8151,2021,E02004157,2021 super output areas - middle layer,152,No cars or vans in household,741
8152,2021,E02004157,2021 super output areas - middle layer,152,1 car or van in household,1452
8153,2021,E02004157,2021 super output areas - middle layer,152,2 cars or vans in household,593
8154,2021,E02004157,2021 super output areas - middle layer,152,3 or more cars or vans in household,142
8155,2021,E02004158,2021 super output areas - middle layer,152,Total: All households,3498
8156,2021,E02004158,2021 super output areas - middle layer,152,No cars or vans in household,981
8157,2021,E02004158,2021 super output areas - middle layer,152,1 car or van in household,1640
8158,2021,E02004158,2021 super output areas - middle layer,152,2 cars or vans in household,682
8159,2021,E02004158,2021 super output areas - middle layer,152,3 or more cars or vans in household,195
8160,2021,E02004159,2021 super output areas - middle layer,152,Total: All households,5231
8161,2021,E02004159,2021 super output areas - middle layer,152,No cars or vans in household,643
8162,2021,E02004159,2021 super output areas - middle layer,152,1 car or van in household,2387
8163,2021,E02004159,2021 super output areas - middle layer,152,2 cars or vans in household,1763
8164,2021,E02004159,2021 super output areas - middle layer,152,3 or more cars or vans in household,438
8165,2021,E02004160,2021 super output areas - middle layer,152,Total: All households,3083
8166,2021,E02004160,2021 super output areas - middle layer,152,No cars or vans in household,590
8167,2021,E02004160,2021 super output areas - middle layer,152,1 car or van in household,1377
8168,2021,E02004160,2021 super output areas - middle layer,152,2 cars or vans in household,819
8169,2021,E02004160,2021 super output areas - middle layer,152,3 or more cars or vans in household,297
8170,2021,E02004161,2021 super output areas - middle layer,152,Total: All households,3526
8171,2021,E02004161,2021 super output areas - middle layer,152,No cars or vans in household,1065
8172,2021,E02004161,2021 super output areas - middle layer,152,1 car or van in household,1598
8173,2021,E02004161,2021 super output areas - middle layer,152,2 cars or vans in household,666
8174,2021,E02004161,2021 super output areas - middle layer,152,3 or more cars or vans in household,197
8175,2021,E02004162,2021 super output areas - middle layer,152,Total: All households,3204
8176,2021,E02004162,2021 super output areas - middle layer,152,No cars or vans in household,669
8177,2021,E02004162,2021 super output areas - middle layer,152,1 car or van in household,1562
8178,2021,E02004162,2021 super output areas - middle layer,152,2 cars or vans in household,754
8179,2021,E02004162,2021 super output areas - middle layer,152,3 or more cars or vans in household,219
8180,2021,E02004163,2021 super output areas - middle layer,152,Total: All households,3776
8181,2021,E02004163,2021 super output areas - middle layer,152,No cars or vans in household,691
8182,2021,E02004163,2021 super output areas - middle layer,152,1 car or van in household,1795
8183,2021,E02004163,2021 super output areas - middle layer,152,2 cars or vans in household,998
8184,2021,E02004163,2021 super output areas - middle layer,152,3 or more cars or vans in household,292
8185,2021,E02004164,2021 super output areas - middle layer,152,Total: All households,2905
8186,2021,E02004164,2021 super output areas - middle layer,152,No cars or vans in household,190
8187,2021,E02004164,2021 super output areas - middle layer,152,1 car or van in household,1024
8188,2021,E02004164,2021 super output areas - middle layer,152,2 cars or vans in household,1071
8189,2021,E02004164,2021 super output areas - middle layer,152,3 or more cars or vans in household,620
8190,2021,E02004165,2021 super output areas - middle layer,152,Total: All households,3818
8191,2021,E02004165,2021 super output areas - middle layer,152,No cars or vans in household,367
8192,2021,E02004165,2021 super output areas - middle layer,152,1 car or van in household,1625
8193,2021,E02004165,2021 super output areas - middle layer,152,2 cars or vans in household,1283
8194,2021,E02004165,2021 super output areas - middle layer,152,3 or more cars or vans in household,543
8195,2021,E02004166,2021 super output areas - middle layer,152,Total: All households,2848
8196,2021,E02004166,2021 super output areas - middle layer,152,No cars or vans in household,263
8197,2021,E02004166,2021 super output areas - middle layer,152,1 car or van in household,1003
8198,2021,E02004166,2021 super output areas - middle layer,152,2 cars or vans in household,1045
8199,2021,E02004166,2021 super output areas - middle layer,152,3 or more cars or vans in household,537
8200,2021,E02004167,2021 super output areas - middle layer,152,Total: All households,3066
8201,2021,E02004167,2021 super output areas - middle layer,152,No cars or vans in household,716
8202,2021,E02004167,2021 super output areas - middle layer,152,1 car or van in household,1377
8203,2021,E02004167,2021 super output areas - middle layer,152,2 cars or vans in household,748
8204,2021,E02004167,2021 super output areas - middle layer,152,3 or more cars or vans in household,225
8205,2021,E02004168,2021 super output areas - middle layer,152,Total: All households,2945
8206,2021,E02004168,2021 super output areas - middle layer,152,No cars or vans in household,846
8207,2021,E02004168,2021 super output areas - middle layer,152,1 car or van in household,1311
8208,2021,E02004168,2021 super output areas - middle layer,152,2 cars or vans in household,593
8209,2021,E02004168,2021 super output areas - middle layer,152,3 or more cars or vans in household,195
8210,2021,E02004169,2021 super output areas - middle layer,152,Total: All households,3095
8211,2021,E02004169,2021 super output areas - middle layer,152,No cars or vans in household,241
8212,2021,E02004169,2021 super output areas - middle layer,152,1 car or van in household,1126
8213,2021,E02004169,2021 super output areas - middle layer,152,2 cars or vans in household,1127
8214,2021,E02004169,2021 super output areas - middle layer,152,3 or more cars or vans in household,601
8215,2021,E02004170,2021 super output areas - middle layer,152,Total: All households,3800
8216,2021,E02004170,2021 super output areas - middle layer,152,No cars or vans in household,553
8217,2021,E02004170,2021 super output areas - middle layer,152,1 car or van in household,1636
8218,2021,E02004170,2021 super output areas - middle layer,152,2 cars or vans in household,1192
8219,2021,E02004170,2021 super output areas - middle layer,152,3 or more cars or vans in household,419
8220,2021,E02004171,2021 super output areas - middle layer,152,Total: All households,3611
8221,2021,E02004171,2021 super output areas - middle layer,152,No cars or vans in household,323
8222,2021,E02004171,2021 super output areas - middle layer,152,1 car or van in household,1293
8223,2021,E02004171,2021 super output areas - middle layer,152,2 cars or vans in household,1338
8224,2021,E02004171,2021 super output areas - middle layer,152,3 or more cars or vans in household,657
8225,2021,E02004172,2021 super output areas - middle layer,152,Total: All households,2717
8226,2021,E02004172,2021 super output areas - middle layer,152,No cars or vans in household,185
8227,2021,E02004172,2021 super output areas - middle layer,152,1 car or van in household,941
8228,2021,E02004172,2021 super output areas - middle layer,152,2 cars or vans in household,1005
8229,2021,E02004172,2021 super output areas - middle layer,152,3 or more cars or vans in household,586
8230,2021,E02004173,2021 super output areas - middle layer,152,Total: All households,3124
8231,2021,E02004173,2021 super output areas - middle layer,152,No cars or vans in household,234
8232,2021,E02004173,2021 super output areas - middle layer,152,1 car or van in household,1096
8233,2021,E02004173,2021 super output areas - middle layer,152,2 cars or vans in household,1194
8234,2021,E02004173,2021 super output areas - middle layer,152,3 or more cars or vans in household,600
8235,2021,E02004174,2021 super output areas - middle layer,152,Total: All households,3708
8236,2021,E02004174,2021 super output areas - middle layer,152,No cars or vans in household,736
8237,2021,E02004174,2021 super output areas - middle layer,152,1 car or van in household,1642
8238,2021,E02004174,2021 super output areas - middle layer,152,2 cars or vans in household,989
8239,2021,E02004174,2021 super output areas - middle layer,152,3 or more cars or vans in household,341
8240,2021,E02004175,2021 super output areas - middle layer,152,Total: All households,2444
8241,2021,E02004175,2021 super output areas - middle layer,152,No cars or vans in household,733
8242,2021,E02004175,2021 super output areas - middle layer,152,1 car or van in household,1048
8243,2021,E02004175,2021 super output areas - middle layer,152,2 cars or vans in household,487
8244,2021,E02004175,2021 super output areas - middle layer,152,3 or more cars or vans in household,176
8245,2021,E02004176,2021 super output areas - middle layer,152,Total: All households,2490
8246,2021,E02004176,2021 super output areas - middle layer,152,No cars or vans in household,312
8247,2021,E02004176,2021 super output areas - middle layer,152,1 car or van in household,1070
