,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_BEDROOMS_5_NAME,OBS_VALUE
9876,2021,E02002803,2021 super output areas - middle layer,152,1 bedroom,863
9877,2021,E02002803,2021 super output areas - middle layer,152,2 bedrooms,1799
9878,2021,E02002803,2021 super output areas - middle layer,152,3 bedrooms,658
9879,2021,E02002803,2021 super output areas - middle layer,152,4 or more bedrooms,293
9880,2021,E02002804,2021 super output areas - middle layer,152,Total: All households,3760
9881,2021,E02002804,2021 super output areas - middle layer,152,1 bedroom,257
9882,2021,E02002804,2021 super output areas - middle layer,152,2 bedrooms,887
9883,2021,E02002804,2021 super output areas - middle layer,152,3 bedrooms,2201
9884,2021,E02002804,2021 super output areas - middle layer,152,4 or more bedrooms,415
9885,2021,E02002805,2021 super output areas - middle layer,152,Total: All households,2605
9886,2021,E02002805,2021 super output areas - middle layer,152,1 bedroom,102
9887,2021,E02002805,2021 super output areas - middle layer,152,2 bedrooms,646
9888,2021,E02002805,2021 super output areas - middle layer,152,3 bedrooms,1352
9889,2021,E02002805,2021 super output areas - middle layer,152,4 or more bedrooms,505
9890,2021,E02002806,2021 super output areas - middle layer,152,Total: All households,2821
9891,2021,E02002806,2021 super output areas - middle layer,152,1 bedroom,354
9892,2021,E02002806,2021 super output areas - middle layer,152,2 bedrooms,1286
9893,2021,E02002806,2021 super output areas - middle layer,152,3 bedrooms,919
9894,2021,E02002806,2021 super output areas - middle layer,152,4 or more bedrooms,262
9895,2021,E02002807,2021 super output areas - middle layer,152,Total: All households,3741
9896,2021,E02002807,2021 super output areas - middle layer,152,1 bedroom,152
9897,2021,E02002807,2021 super output areas - middle layer,152,2 bedrooms,952
9898,2021,E02002807,2021 super output areas - middle layer,152,3 bedrooms,2323
9899,2021,E02002807,2021 super output areas - middle layer,152,4 or more bedrooms,314
9900,2021,E02002808,2021 super output areas - middle layer,152,Total: All households,5853
9901,2021,E02002808,2021 super output areas - middle layer,152,1 bedroom,1695
9902,2021,E02002808,2021 super output areas - middle layer,152,2 bedrooms,2701
9903,2021,E02002808,2021 super output areas - middle layer,152,3 bedrooms,1025
9904,2021,E02002808,2021 super output areas - middle layer,152,4 or more bedrooms,432
9905,2021,E02002809,2021 super output areas - middle layer,152,Total: All households,3012
9906,2021,E02002809,2021 super output areas - middle layer,152,1 bedroom,209
9907,2021,E02002809,2021 super output areas - middle layer,152,2 bedrooms,711
9908,2021,E02002809,2021 super output areas - middle layer,152,3 bedrooms,1774
9909,2021,E02002809,2021 super output areas - middle layer,152,4 or more bedrooms,318
9910,2021,E02002810,2021 super output areas - middle layer,152,Total: All households,3915
9911,2021,E02002810,2021 super output areas - middle layer,152,1 bedroom,79
9912,2021,E02002810,2021 super output areas - middle layer,152,2 bedrooms,665
9913,2021,E02002810,2021 super output areas - middle layer,152,3 bedrooms,2135
9914,2021,E02002810,2021 super output areas - middle layer,152,4 or more bedrooms,1036
9915,2021,E02002811,2021 super output areas - middle layer,152,Total: All households,3632
9916,2021,E02002811,2021 super output areas - middle layer,152,1 bedroom,838
9917,2021,E02002811,2021 super output areas - middle layer,152,2 bedrooms,1052
9918,2021,E02002811,2021 super output areas - middle layer,152,3 bedrooms,1066
9919,2021,E02002811,2021 super output areas - middle layer,152,4 or more bedrooms,676
9920,2021,E02002812,2021 super output areas - middle layer,152,Total: All households,3010
9921,2021,E02002812,2021 super output areas - middle layer,152,1 bedroom,230
9922,2021,E02002812,2021 super output areas - middle layer,152,2 bedrooms,908
9923,2021,E02002812,2021 super output areas - middle layer,152,3 bedrooms,1072
9924,2021,E02002812,2021 super output areas - middle layer,152,4 or more bedrooms,800
9925,2021,E02002813,2021 super output areas - middle layer,152,Total: All households,3948
9926,2021,E02002813,2021 super output areas - middle layer,152,1 bedroom,816
9927,2021,E02002813,2021 super output areas - middle layer,152,2 bedrooms,1476
9928,2021,E02002813,2021 super output areas - middle layer,152,3 bedrooms,1055
9929,2021,E02002813,2021 super output areas - middle layer,152,4 or more bedrooms,601
9930,2021,E02002814,2021 super output areas - middle layer,152,Total: All households,3228
9931,2021,E02002814,2021 super output areas - middle layer,152,1 bedroom,213
9932,2021,E02002814,2021 super output areas - middle layer,152,2 bedrooms,788
9933,2021,E02002814,2021 super output areas - middle layer,152,3 bedrooms,1361
9934,2021,E02002814,2021 super output areas - middle layer,152,4 or more bedrooms,866
9935,2021,E02002815,2021 super output areas - middle layer,152,Total: All households,2508
9936,2021,E02002815,2021 super output areas - middle layer,152,1 bedroom,162
9937,2021,E02002815,2021 super output areas - middle layer,152,2 bedrooms,727
9938,2021,E02002815,2021 super output areas - middle layer,152,3 bedrooms,1135
9939,2021,E02002815,2021 super output areas - middle layer,152,4 or more bedrooms,484
9940,2021,E02002816,2021 super output areas - middle layer,152,Total: All households,3378
9941,2021,E02002816,2021 super output areas - middle layer,152,1 bedroom,108
9942,2021,E02002816,2021 super output areas - middle layer,152,2 bedrooms,620
9943,2021,E02002816,2021 super output areas - middle layer,152,3 bedrooms,1060
9944,2021,E02002816,2021 super output areas - middle layer,152,4 or more bedrooms,1590
9945,2021,E02002817,2021 super output areas - middle layer,152,Total: All households,2372
9946,2021,E02002817,2021 super output areas - middle layer,152,1 bedroom,66
9947,2021,E02002817,2021 super output areas - middle layer,152,2 bedrooms,447
9948,2021,E02002817,2021 super output areas - middle layer,152,3 bedrooms,1152
9949,2021,E02002817,2021 super output areas - middle layer,152,4 or more bedrooms,707
9950,2021,E02002818,2021 super output areas - middle layer,152,Total: All households,2904
9951,2021,E02002818,2021 super output areas - middle layer,152,1 bedroom,324
9952,2021,E02002818,2021 super output areas - middle layer,152,2 bedrooms,759
9953,2021,E02002818,2021 super output areas - middle layer,152,3 bedrooms,1547
9954,2021,E02002818,2021 super output areas - middle layer,152,4 or more bedrooms,274
9955,2021,E02002819,2021 super output areas - middle layer,152,Total: All households,3546
9956,2021,E02002819,2021 super output areas - middle layer,152,1 bedroom,500
9957,2021,E02002819,2021 super output areas - middle layer,152,2 bedrooms,1412
9958,2021,E02002819,2021 super output areas - middle layer,152,3 bedrooms,1267
9959,2021,E02002819,2021 super output areas - middle layer,152,4 or more bedrooms,367
9960,2021,E02002820,2021 super output areas - middle layer,152,Total: All households,4138
9961,2021,E02002820,2021 super output areas - middle layer,152,1 bedroom,360
9962,2021,E02002820,2021 super output areas - middle layer,152,2 bedrooms,1247
9963,2021,E02002820,2021 super output areas - middle layer,152,3 bedrooms,2237
9964,2021,E02002820,2021 super output areas - middle layer,152,4 or more bedrooms,294
9965,2021,E02002821,2021 super output areas - middle layer,152,Total: All households,4538
9966,2021,E02002821,2021 super output areas - middle layer,152,1 bedroom,446
9967,2021,E02002821,2021 super output areas - middle layer,152,2 bedrooms,1064
9968,2021,E02002821,2021 super output areas - middle layer,152,3 bedrooms,2782
9969,2021,E02002821,2021 super output areas - middle layer,152,4 or more bedrooms,246
9970,2021,E02002822,2021 super output areas - middle layer,152,Total: All households,2727
9971,2021,E02002822,2021 super output areas - middle layer,152,1 bedroom,204
9972,2021,E02002822,2021 super output areas - middle layer,152,2 bedrooms,650
9973,2021,E02002822,2021 super output areas - middle layer,152,3 bedrooms,1473
9974,2021,E02002822,2021 super output areas - middle layer,152,4 or more bedrooms,400
9975,2021,E02002823,2021 super output areas - middle layer,152,Total: All households,3275
9976,2021,E02002823,2021 super output areas - middle layer,152,1 bedroom,287
9977,2021,E02002823,2021 super output areas - middle layer,152,2 bedrooms,853
9978,2021,E02002823,2021 super output areas - middle layer,152,3 bedrooms,1874
9979,2021,E02002823,2021 super output areas - middle layer,152,4 or more bedrooms,261
9980,2021,E02002824,2021 super output areas - middle layer,152,Total: All households,3984
9981,2021,E02002824,2021 super output areas - middle layer,152,1 bedroom,457
9982,2021,E02002824,2021 super output areas - middle layer,152,2 bedrooms,859
9983,2021,E02002824,2021 super output areas - middle layer,152,3 bedrooms,2240
9984,2021,E02002824,2021 super output areas - middle layer,152,4 or more bedrooms,428
9985,2021,E02002825,2021 super output areas - middle layer,152,Total: All households,3653
9986,2021,E02002825,2021 super output areas - middle layer,152,1 bedroom,392
9987,2021,E02002825,2021 super output areas - middle layer,152,2 bedrooms,853
9988,2021,E02002825,2021 super output areas - middle layer,152,3 bedrooms,1445
9989,2021,E02002825,2021 super output areas - middle layer,152,4 or more bedrooms,963
9990,2021,E02002826,2021 super output areas - middle layer,152,Total: All households,2908
9991,2021,E02002826,2021 super output areas - middle layer,152,1 bedroom,205
9992,2021,E02002826,2021 super output areas - middle layer,152,2 bedrooms,555
9993,2021,E02002826,2021 super output areas - middle layer,152,3 bedrooms,1210
9994,2021,E02002826,2021 super output areas - middle layer,152,4 or more bedrooms,938
9995,2021,E02002827,2021 super output areas - middle layer,152,Total: All households,2642
9996,2021,E02002827,2021 super output areas - middle layer,152,1 bedroom,360
9997,2021,E02002827,2021 super output areas - middle layer,152,2 bedrooms,872
9998,2021,E02002827,2021 super output areas - middle layer,152,3 bedrooms,949
9999,2021,E02002827,2021 super output areas - middle layer,152,4 or more bedrooms,461
10000,2021,E02002828,2021 super output areas - middle layer,152,Total: All households,3043
10001,2021,E02002828,2021 super output areas - middle layer,152,1 bedroom,209
10002,2021,E02002828,2021 super output areas - middle layer,152,2 bedrooms,826
10003,2021,E02002828,2021 super output areas - middle layer,152,3 bedrooms,1386
10004,2021,E02002828,2021 super output areas - middle layer,152,4 or more bedrooms,622
10005,2021,E02002829,2021 super output areas - middle layer,152,Total: All households,4349
10006,2021,E02002829,2021 super output areas - middle layer,152,1 bedroom,681
10007,2021,E02002829,2021 super output areas - middle layer,152,2 bedrooms,1217
10008,2021,E02002829,2021 super output areas - middle layer,152,3 bedrooms,2188
10009,2021,E02002829,2021 super output areas - middle layer,152,4 or more bedrooms,263
10010,2021,E02002830,2021 super output areas - middle layer,152,Total: All households,3936
10011,2021,E02002830,2021 super output areas - middle layer,152,1 bedroom,589
10012,2021,E02002830,2021 super output areas - middle layer,152,2 bedrooms,994
10013,2021,E02002830,2021 super output areas - middle layer,152,3 bedrooms,1689
10014,2021,E02002830,2021 super output areas - middle layer,152,4 or more bedrooms,664
10015,2021,E02002831,2021 super output areas - middle layer,152,Total: All households,2389
10016,2021,E02002831,2021 super output areas - middle layer,152,1 bedroom,207
10017,2021,E02002831,2021 super output areas - middle layer,152,2 bedrooms,467
10018,2021,E02002831,2021 super output areas - middle layer,152,3 bedrooms,1274
10019,2021,E02002831,2021 super output areas - middle layer,152,4 or more bedrooms,441
10020,2021,E02002832,2021 super output areas - middle layer,152,Total: All households,3314
10021,2021,E02002832,2021 super output areas - middle layer,152,1 bedroom,556
10022,2021,E02002832,2021 super output areas - middle layer,152,2 bedrooms,823
10023,2021,E02002832,2021 super output areas - middle layer,152,3 bedrooms,1516
10024,2021,E02002832,2021 super output areas - middle layer,152,4 or more bedrooms,419
10025,2021,E02002833,2021 super output areas - middle layer,152,Total: All households,2671
10026,2021,E02002833,2021 super output areas - middle layer,152,1 bedroom,175
10027,2021,E02002833,2021 super output areas - middle layer,152,2 bedrooms,701
10028,2021,E02002833,2021 super output areas - middle layer,152,3 bedrooms,1531
10029,2021,E02002833,2021 super output areas - middle layer,152,4 or more bedrooms,264
10030,2021,E02002834,2021 super output areas - middle layer,152,Total: All households,4701
10031,2021,E02002834,2021 super output areas - middle layer,152,1 bedroom,589
10032,2021,E02002834,2021 super output areas - middle layer,152,2 bedrooms,1292
10033,2021,E02002834,2021 super output areas - middle layer,152,3 bedrooms,2254
10034,2021,E02002834,2021 super output areas - middle layer,152,4 or more bedrooms,566
10035,2021,E02002836,2021 super output areas - middle layer,152,Total: All households,3284
10036,2021,E02002836,2021 super output areas - middle layer,152,1 bedroom,417
10037,2021,E02002836,2021 super output areas - middle layer,152,2 bedrooms,873
10038,2021,E02002836,2021 super output areas - middle layer,152,3 bedrooms,1723
10039,2021,E02002836,2021 super output areas - middle layer,152,4 or more bedrooms,271
10040,2021,E02002837,2021 super output areas - middle layer,152,Total: All households,2894
