,GEOGRAPHY_CODE,All communal establishments,Medical and care establishments - Housing association,Medical and care establishments - Local Authority - Children's home,Medical and care establishments - Local Authority - Other,Medical and care establishments - NHS - Other hospital home,Medical and care establishments - NHS - Psychiatric hospital / home,Medical and care establishments - Other,Medical and care establishments - Other - Children's home,Medical and care establishments - Other - Nursing home,Medical and care establishments - Other - Residential care home,Number of residents by communal establishment type,Other establishments,Residents in establishments with limiting long-term illness - medical and care establishments,Residents in establishments with limiting long-term illness - other establishments
6104,E02006699,1,,,,,,,,,inf,inf,,inf,
6105,E02006700,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,10.0,16.2,1.0,15.2,0.6
6106,E02006701,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,4.0,32.25,0.0,26.0,0.0
6107,E02006702,1,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,15.0,16.333333333333332,0.0,16.333333333333332,0.0
6108,E02006703,1,0.3076923076923077,1.5384615384615385,0.0,0.3076923076923077,2.230769230769231,0.0,0.0,1.3076923076923077,4.153846153846154,9.846153846153847,0.0,7.923076923076923,0.0
6109,E02006704,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,15.5,23.25,0.0,22.25,0.0
6110,E02006705,1,6.666666666666667,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,4.833333333333333,0.0,16.0,3.8333333333333335,12.166666666666666,2.3333333333333335
6111,E02006706,1,0.8181818181818182,0.0,2.4545454545454546,0.0,0.0,0.0,0.0,5.545454545454546,2.727272727272727,32.54545454545455,21.0,11.545454545454545,0.7272727272727273
6112,E02006707,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,0.0,9.666666666666666,0.0,9.666666666666666,0.0
6113,E02006709,1,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,9.833333333333334,0.0,140.16666666666666,129.16666666666666,10.333333333333334,30.166666666666668
6114,E02006710,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.166666666666667,6.333333333333333,21.0,7.5,12.166666666666666,0.0
6115,E02006711,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,21.428571428571427,18.857142857142858,2.857142857142857,0.7142857142857143
6116,E02006712,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,0.0,11.166666666666666,2.5,8.666666666666666,2.5
6117,E02006713,1,0.0,0.0,0.6666666666666666,1.1111111111111112,0.0,0.0,0.0,0.0,8.555555555555555,10.333333333333334,0.0,10.11111111111111,0.0
6118,E02006714,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,5.75,19.25,6.75,11.0,2.5
6119,E02006715,1,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.454545454545455,5.545454545454546,2.909090909090909,0.2727272727272727
6120,E02006716,1,0.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,3.0,10.666666666666666,0.0,9.333333333333334,0.0
6121,E02006717,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,5.0,13.4,0.0,13.4,0.0
6122,E02006718,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.428571428571429,13.857142857142858,66.42857142857143,41.142857142857146,23.571428571428573,2.142857142857143
6123,E02006719,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,6.166666666666667,33.458333333333336,24.041666666666668,8.916666666666666,0.9583333333333334
6124,E02006720,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.142857142857142,1.4285714285714286,22.142857142857142,12.571428571428571,9.428571428571429,1.2857142857142858
6125,E02006721,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6126,E02006723,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,11.333333333333334,0.0,11.333333333333334,0.0
6127,E02006724,1,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,1.6,16.4,4.2,11.6,3.2
6128,E02006725,1,10.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,1.0,9.666666666666666,0.0
6129,E02006726,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,10.5,1.75,8.75,0.0
6130,E02006727,1,,,,inf,,,,,,inf,,inf,
6131,E02006728,1,0.5714285714285714,0.0,0.0,0.0,0.0,5.857142857142857,0.0,2.0,3.7142857142857144,12.142857142857142,0.0,12.142857142857142,0.0
6132,E02006729,1,0.0,0.0,2.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,2.3333333333333335,0.0
6133,E02006731,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.333333333333333,7.333333333333333,0.0,6.666666666666667,0.0
6134,E02006732,1,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,4.333333333333333,0.0,4.0,0.0
6135,E02006733,1,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,11.0,9.333333333333334,1.6666666666666667,9.0
6136,E02006734,1,0.0,0.0,4.142857142857143,0.0,0.0,0.0,0.0,0.0,10.285714285714286,20.285714285714285,5.857142857142857,11.428571428571429,2.5714285714285716
6137,E02006735,1,inf,,,,,,,,,inf,,inf,
6138,E02006737,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.666666666666667,1.0
6139,E02006738,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0
6140,E02006739,1,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,2.823529411764706,0.0,31.235294117647058,28.235294117647058,3.0,2.411764705882353
6141,E02006740,1,0.0,0.0,0.0,0.46153846153846156,0.46153846153846156,0.0,0.0,2.769230769230769,0.9230769230769231,5.153846153846154,0.5384615384615384,4.076923076923077,0.23076923076923078
6142,E02006741,1,0.0,0.0,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,8.333333333333334,1.0,0.0,0.0
6143,E02006742,1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.4,1.4,3.2,0.8
6144,E02006743,1,,,,,inf,,,,,inf,,inf,
6145,E02006744,1,0.23529411764705882,0.0,0.47058823529411764,0.0,0.0,0.5294117647058824,0.0,2.5294117647058822,0.0,6.117647058823529,2.3529411764705883,3.4705882352941178,1.0588235294117647
6146,E02006745,1,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.571428571428571,7.142857142857143,0.0,7.142857142857143,0.0
6147,E02006746,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.923076923076923,2.0,15.076923076923077,9.153846153846153,5.846153846153846,7.769230769230769
6148,E02006747,1,,,,,,,,,inf,inf,,inf,
6149,E02006748,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.833333333333333,1.8333333333333333,11.0,1.3333333333333333,9.0,0.0
6150,E02006749,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0
6151,E02006750,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,21.25,4.5,16.5,0.0
6152,E02006751,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.4,1.4,12.4,0.6
6153,E02006752,1,,,,,,,,,inf,inf,,inf,
6154,E02006753,1,0.0,0.0,0.0,0.0,0.0,0.0,0.75,7.25,1.5,9.5,0.0,8.5,0.0
6155,E02006755,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0
6156,E02006756,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.333333333333332,0.0,19.333333333333332,0.0,19.333333333333332,0.0
6157,E02006757,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,6.2,17.8,2.2,15.4,0.6
6158,E02006758,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,74.5,0.0,18.833333333333332
6159,E02006759,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,14.5,0.0,7.75,0.0
6160,E02006760,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,4.666666666666667,11.0,2.1666666666666665,8.833333333333334,0.0
6161,E02006761,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,9.0,4.2,4.4,0.6
6162,E02006762,1,,,,,,,,,inf,inf,,inf,
6163,E02006763,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,3.5,6.666666666666667,0.0,6.666666666666667,0.0
6164,E02006764,1,4.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5,7.0,0.0,7.0,0.0
6165,E02006765,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.75,9.0,2.25,6.375,0.0
6166,E02006766,1,,,,,,,,,,inf,inf,,
6167,E02006767,1,0.2222222222222222,0.0,0.0,2.7222222222222223,0.0,1.5,0.0,1.8888888888888888,4.222222222222222,21.833333333333332,11.277777777777779,9.61111111111111,0.2777777777777778
6168,E02006768,1,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,6.0,3.0,10.571428571428571,1.0,7.571428571428571,1.0
6169,E02006769,1,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.6,3.4,5.6,0.0,4.4,0.0
6170,E02006770,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,2.0,7.0,1.8
6171,E02006771,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,19.25,0.0,18.25,0.0
6172,E02006772,1,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,4.0,7.777777777777778,12.88888888888889,0.0,12.666666666666666,0.0
6173,E02006773,1,0.45454545454545453,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,4.363636363636363,3.090909090909091,8.818181818181818,0.45454545454545453,8.272727272727273,0.0
6174,E02006774,1,0.6,0.0,2.1,4.6,0.4,0.0,0.0,0.0,1.2,8.9,0.0,4.3,0.0
6175,E02006775,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,6.333333333333333,0.0,6.0,0.0
6176,E02006776,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,13.333333333333334,0.0,13.333333333333334,0.0
6177,E02006777,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,8.333333333333334,11.0,1.3333333333333333,7.666666666666667,1.3333333333333333
6178,E02006778,1,0.0,0.0,0.0,0.5,2.3333333333333335,0.0,0.0,3.1666666666666665,9.5,15.5,0.0,15.166666666666666,0.0
6179,E02006779,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6180,E02006780,1,,,,,,,,,inf,inf,,inf,
6181,E02006781,1,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,4.294117647058823,2.823529411764706,1.411764705882353,0.17647058823529413
6182,W02000001,1,0.0,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,8.166666666666666,0.8333333333333334,7.166666666666667,0.0
6183,W02000002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,0.0,5.4,0.0
6184,W02000003,1,0.0,0.375,3.0,0.0,1.25,0.0,0.0,0.0,4.25,9.375,0.5,8.375,0.0
6185,W02000004,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,15.4,6.8,6.2,6.8
6186,W02000005,1,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,1.2857142857142858,6.428571428571429,13.0,3.142857142857143,9.857142857142858,2.857142857142857
6187,W02000006,1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.2,6.2,0.0,6.2,0.0
6188,W02000007,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875,11.25,7.375,3.75,0.0
6189,W02000008,1,0.0,0.0,4.8,0.0,0.0,0.0,0.0,8.0,2.8,15.6,0.0,15.6,0.0
6190,W02000009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
6191,W02000010,1,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.8055555555555556,0.0,40.22222222222222,38.97222222222222,0.9722222222222222,2.5555555555555554
6192,W02000011,1,0.0,0.0,0.25,5.083333333333333,0.75,0.0,0.0,3.3333333333333335,0.0,18.833333333333332,9.416666666666666,4.166666666666667,1.25
6193,W02000012,1,0.0,0.0,3.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.111111111111111,3.4444444444444446,0.8888888888888888
6194,W02000013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.571428571428571,5.142857142857143,12.142857142857142,0.42857142857142855,11.142857142857142,0.0
6195,W02000014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2222222222222223,0.5555555555555556,7.0,3.2222222222222223,3.6666666666666665,3.2222222222222223
6196,W02000015,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.571428571428571,10.571428571428571,3.0,7.428571428571429,3.0
6197,W02000016,1,0.0,0.8333333333333334,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,3.3333333333333335,5.833333333333333,0.0,5.0,0.0
6198,W02000017,1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
6199,W02000018,1,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,4.25,0.0
6200,W02000019,1,0.0,0.0,3.5,0.0,0.0,4.375,0.0,6.375,0.0,14.25,0.0,13.875,0.0
6201,W02000020,1,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.8461538461538461,3.769230769230769,8.153846153846153,2.769230769230769,5.076923076923077,0.23076923076923078
6202,W02000021,1,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,1.5,12.0,3.0,7.875,3.0
6203,W02000022,1,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,1.5454545454545454,7.545454545454546,5.2727272727272725,2.272727272727273,0.8181818181818182
6204,W02000023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,31.8,29.0,2.8,18.0
6205,W02000024,1,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,2.5,6.75,0.0,6.5,0.0
6206,W02000025,1,0.0,0.0,2.6315789473684212,0.0,0.0,0.0,0.0,0.0,3.1578947368421053,6.631578947368421,0.8421052631578947,5.105263157894737,0.3684210526315789
6207,W02000026,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,5.0,2.8333333333333335
6208,W02000027,1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5142857142857142,1.8142857142857143,3.9857142857142858,1.3571428571428572,2.4571428571428573,0.8428571428571429
6209,W02000028,1,0.0,0.0,0.0,0.5,0.0,0.875,0.0,3.0,5.5,9.875,0.0,8.125,0.0
6210,W02000029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,6.8,28.6,17.0,10.9,1.8
6211,W02000030,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.083333333333333,7.583333333333333,11.666666666666666,0.0,10.916666666666666,0.0
6212,W02000031,1,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,1.6,8.4,0.0,7.8,0.0
6213,W02000032,1,0.0,0.0,2.25,0.0,0.0,0.0,0.0,6.875,1.125,10.25,0.0,10.25,0.0
6214,W02000033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4545454545454546,3.8181818181818183,7.2727272727272725,1.0,5.454545454545454,0.5454545454545454
6215,W02000034,1,0.0,0.0,1.7647058823529411,0.0,0.0,2.0,0.0,2.411764705882353,6.294117647058823,20.88235294117647,8.411764705882353,10.941176470588236,1.0
6216,W02000035,1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,10.4,5.2,16.4,0.0,15.0,0.0
6217,W02000036,1,0.0,0.0,2.0,0.0,0.0,0.75,0.0,3.8333333333333335,5.916666666666667,12.5,0.0,11.75,0.0
6218,W02000037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,1.0,0.0
6219,W02000038,1,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.6666666666666667,0.0,8.333333333333334,0.6666666666666666,7.666666666666667,0.0
6220,W02000039,1,0.0,0.0,3.5,0.0,12.3,0.0,0.0,3.6,1.8,21.2,0.0,19.9,0.0
6221,W02000040,1,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.0,0.0,2.0,5.333333333333333,1.1666666666666667,2.0,0.0
6222,W02000041,1,0.0,0.0,1.0625,0.0,0.0,0.0,0.09375,0.46875,0.6875,2.71875,0.40625,2.1875,0.0
6223,W02000042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,12.666666666666666,0.0,12.333333333333334,0.0
6224,W02000043,1,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,4.75,6.666666666666667,0.75,5.416666666666667,0.0
6225,W02000044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,5.5,2.0,3.5,2.0
6226,W02000045,1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,2.04,10.08,14.24,2.0,11.52,1.72
6227,W02000046,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,11.0,1.0,9.333333333333334,1.0
6228,W02000048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
6229,W02000049,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,6.333333333333333,11.333333333333334,1.3333333333333333,9.5,0.5
6230,W02000050,1,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,7.142857142857143,10.714285714285714,2.4285714285714284,8.285714285714286,0.0
6231,W02000051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2307692307692308,7.846153846153846,13.153846153846153,4.076923076923077,7.076923076923077,3.0
6232,W02000052,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1333333333333333,1.8666666666666667,7.866666666666666,2.8666666666666667,4.933333333333334,0.4666666666666667
6233,W02000053,1,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,4.583333333333333,4.25,11.916666666666666,2.0,8.166666666666666,0.0
6234,W02000054,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.428571428571429,16.142857142857142,22.571428571428573,0.0,22.142857142857142,0.0
6235,W02000055,1,0.0,0.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,3.5,21.166666666666668,12.833333333333334,7.666666666666667,1.5
6236,W02000056,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0
6237,W02000057,1,0.0,0.0,1.7142857142857142,0.5714285714285714,0.0,0.0,0.0,3.4285714285714284,2.9285714285714284,10.714285714285714,2.0714285714285716,7.571428571428571,0.42857142857142855
6238,W02000058,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,4.2,0.8,3.4,0.6
6239,W02000059,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.909090909090909,0.0,7.818181818181818,2.909090909090909,4.636363636363637,0.5454545454545454
6240,W02000060,1,0.0,0.0,3.0,0.0,1.5,0.0,0.0,7.0,2.625,14.125,0.0,14.125,0.0
6241,W02000061,1,,,inf,,,,,,,inf,,inf,
6242,W02000062,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.75,13.25,0.0,6.25,0.75
6243,W02000063,1,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,5.0,6.166666666666667,15.833333333333334,2.5,12.833333333333334,0.6666666666666666
6244,W02000064,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6245,W02000065,1,,,,,,,inf,inf,,inf,,inf,
6246,W02000066,1,0.0,0.0,5.5,0.0,0.0,0.75,0.0,9.0,0.0,20.75,5.5,15.25,0.0
6247,W02000067,1,,,,,,,,,inf,inf,,inf,
6248,W02000068,1,,,,,,,,,inf,inf,,inf,
6249,W02000069,1,,,,,,,,,,inf,inf,,
6250,W02000070,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,19.25,4.75,14.0,0.0
6251,W02000071,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.333333333333332,0.0,19.333333333333332,0.0,18.666666666666668,0.0
6252,W02000072,1,,,,,,,,,inf,inf,,inf,
6253,W02000073,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,19.0,9.75,9.25,7.75
6254,W02000074,1,0.0,0.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,16.333333333333332,26.0,0.0,26.0,0.0
6255,W02000076,1,,,,,,,,,,inf,inf,,
6256,W02000077,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.2,16.0,20.8,0.0,19.8,0.0
6257,W02000078,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.818181818181818,3.272727272727273,15.090909090909092,1.0,14.090909090909092,0.0
6258,W02000079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.666666666666666,22.333333333333332,38.0,0.0,37.666666666666664,0.0
6259,W02000081,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,6.4,27.0,0.0,24.6,0.0
6260,W02000082,1,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,11.333333333333334,0.0,12.666666666666666,0.0,12.666666666666666,0.0
6261,W02000083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.75,21.75,0.0,16.0,0.0
6262,W02000084,1,,inf,,,,,,,,inf,,,
6263,W02000085,1,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,7.0,3.6666666666666665,42.55555555555556,31.11111111111111,10.11111111111111,2.0
6264,W02000086,1,,,,,,,,,inf,inf,,inf,
6265,W02000087,1,,,,,,,,inf,,inf,inf,inf,
6266,W02000088,1,0.0,0.0,1.5,0.0,0.0,0.25,0.0,5.666666666666667,5.166666666666667,15.166666666666666,2.5833333333333335,12.0,1.75
6267,W02000089,1,0.0,0.0,1.5555555555555556,0.0,0.0,1.8333333333333333,0.0,0.0,3.2777777777777777,7.222222222222222,0.5555555555555556,6.0,0.0
6268,W02000091,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,2.3333333333333335,8.666666666666666,0.0,6.333333333333333,0.0
6269,W02000092,1,0.0,0.0,4.0,0.0,0.0,6.333333333333333,0.0,10.333333333333334,0.0,20.666666666666668,0.0,20.666666666666668,0.0
6270,W02000093,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0
6271,W02000094,1,0.0,0.0,3.2857142857142856,0.0,0.0,0.0,0.0,5.142857142857143,0.8571428571428571,11.285714285714286,2.0,6.714285714285714,0.7142857142857143
6272,W02000095,1,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,6.333333333333333,3.0,3.3333333333333335,0.0
6273,W02000096,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.142857142857142,12.142857142857142,0.0,12.0,0.0
6274,W02000097,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,4.666666666666667,6.166666666666667,0.5,5.5,0.0
6275,W02000099,1,0.0,0.0,0.0,8.166666666666666,0.0,0.0,0.0,0.0,13.333333333333334,22.5,1.0,20.666666666666668,1.0
6276,W02000100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.666666666666666,8.666666666666666,1.3333333333333333,8.0
6277,W02000102,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.6,4.6,2.8,0.0
6278,W02000103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,9.25,0.75,8.0,0.0
6279,W02000104,1,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,6.0,7.5,0.0,6.5,0.0
6280,W02000105,1,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,8.333333333333334,10.666666666666666,0.0,10.666666666666666,0.0
6281,W02000106,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.6,0.6,5.2,0.0
6282,W02000107,1,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,2.272727272727273,4.545454545454546,1.5454545454545454,2.727272727272727,1.1818181818181819
6283,W02000108,1,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,8.0,3.5,12.166666666666666,0.0,11.5,0.0
6284,W02000109,1,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,5.909090909090909,6.181818181818182,0.0,5.090909090909091,0.0
6285,W02000110,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.789473684210526,3.3157894736842106,0.5263157894736842,2.6842105263157894,0.2631578947368421
6286,W02000111,1,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.13636363636363635,0.0,2.090909090909091,5.7727272727272725,3.409090909090909,2.3636363636363638,2.3636363636363638
6287,W02000112,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,8.375,0.875,7.375,0.0
6288,W02000113,1,0.0,0.0,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,3.5555555555555554,40.55555555555556,35.55555555555556,4.666666666666667,2.0
6289,W02000114,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.125,9.625,1.0,8.25,0.0
6290,W02000115,1,0.0,0.0,10.5,0.0,0.0,0.0,0.0,4.625,1.25,16.375,0.0,16.125,0.0
6291,W02000116,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.125,0.0
6292,W02000117,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.3888888888888888,49.888888888888886,48.0,1.2777777777777777,2.2777777777777777
6293,W02000118,1,0.0,0.0,3.0833333333333335,0.0,0.0,7.416666666666667,0.0,0.0,0.6666666666666666,83.75,72.58333333333333,3.8333333333333335,3.0833333333333335
6294,W02000119,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,5.5,9.75,0.0,9.0,0.0
6295,W02000120,1,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,2.5833333333333335,5.833333333333333,0.5833333333333334,5.166666666666667,0.0
6296,W02000121,1,0.0,0.0,1.3333333333333333,0.5,0.0,0.0,0.0,0.0,3.0,4.833333333333333,0.0,4.833333333333333,0.0
6297,W02000122,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.4,1.4,1.6,1.0
6298,W02000123,1,0.0,0.0,4.333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,2.0,73.5,66.5,5.833333333333333,5.833333333333333
6299,W02000124,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.6666666666666666,13.166666666666666,7.166666666666667,5.833333333333333,5.5
6300,W02000125,1,0.0,0.0,9.857142857142858,0.0,0.0,0.0,0.0,4.428571428571429,2.2857142857142856,16.571428571428573,0.0,16.285714285714285,0.0
6301,W02000126,1,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,1.105263157894737,0.15789473684210525,0.9473684210526315,0.0
