,GEOGRAPHY_CODE,All households,Average household size,Average number of rooms per household,Lowest floor level - Basement or semi-basement,Lowest floor level - Ground level (street level),Lowest floor level - fifth floor or higher,Lowest floor level - first to fourth floor,Occupancy rating of -1 or less,With central heating and sole use of bath/shower and toilet,With central heating; without sole use of bath/shower and toilet,Without central heating or sole use of bath/shower and toilet,Without central heating; with sole use of bath/shower and toilet
4307,E02004308,2811.0,2.48,5.92,0.005691924581999288,0.9473496976165066,0.0,0.04695837780149413,0.022767698327997153,0.9854144432586268,0.0010672358591248667,0.0010672358591248667,0.012451085023123443
4308,E02004309,2539.0,2.14,5.08,0.0027569909413154787,0.9570697124852304,0.0,0.040173296573454115,0.03347774714454509,0.9846396218983852,0.0011815675462780622,0.0,0.0145726664040961
4309,E02004310,3240.0,2.29,5.33,0.001851851851851852,0.9762345679012345,0.0,0.021913580246913582,0.03117283950617284,0.983641975308642,0.004629629629629629,0.0,0.011728395061728396
4310,E02004311,3848.0,2.26,5.2,0.0038981288981288983,0.9690748440748441,0.0,0.02702702702702703,0.035343035343035345,0.9922037422037422,0.0,0.0,0.007276507276507277
4311,E02004312,3285.0,2.35,5.74,0.0012176560121765602,0.9698630136986301,0.0,0.0289193302891933,0.020700152207001523,0.9863013698630136,0.0012176560121765602,0.0,0.0121765601217656
4312,E02004313,2679.0,2.28,5.03,0.0070921985815602835,0.9279581933557297,0.0,0.06494960806270997,0.06009705113848451,0.9798432250839866,0.008585293019783502,0.0,0.011198208286674132
4313,E02004314,2039.0,2.33,5.37,0.0853359489946052,0.721922511034821,0.0,0.19225110348209906,0.11280039234919079,0.9632172633643943,0.00784698381559588,0.00196174595389897,0.026974006866110838
4314,E02004315,3148.0,2.53,6.33,0.04955527318932656,0.9034307496823379,0.0,0.04701397712833545,0.031130876747141042,0.9714104193138501,0.0,0.0012706480304955528,0.026683608640406607
4315,E02004316,2472.0,2.28,5.03,0.009708737864077669,0.9648058252427184,0.0,0.025485436893203883,0.04611650485436893,0.9817961165048543,0.0016181229773462784,0.0,0.016181229773462782
4316,E02004317,3292.0,2.22,5.07,0.0036452004860267314,0.9492709599027946,0.0009113001215066828,0.04678007290400972,0.04222357229647631,0.9863304981773997,0.004860267314702308,0.001215066828675577,0.007594167679222357
4317,E02004318,2497.0,2.35,5.51,0.0016019223067681217,0.9783740488586303,0.0,0.020024028834601523,0.032038446135362435,0.9863836603924709,0.002002402883460152,0.0,0.011613936724068883
4318,E02004319,2997.0,2.29,5.17,0.006006006006006006,0.9713046379713046,0.0,0.022689356022689355,0.036036036036036036,0.985985985985986,0.001001001001001001,0.0,0.01334668001334668
4319,E02004320,3092.0,2.46,5.03,0.0029107373868046574,0.9586028460543338,0.0,0.03848641655886158,0.04754204398447607,0.9873868046571799,0.00258732212160414,0.0,0.010025873221216041
4320,E02004321,3371.0,2.4,4.99,0.010975971521803619,0.9225749035894394,0.0,0.06644912488875704,0.05665974488282409,0.9753782260456838,0.0008899436369029962,0.0,0.02373183031741323
4321,E02004322,3736.0,2.33,4.64,0.004014989293361884,0.9641327623126338,0.0,0.03185224839400428,0.07307280513918629,0.9898286937901499,0.0024089935760171306,0.0,0.007762312633832976
4322,E02004323,2764.0,2.38,5.01,0.001808972503617945,0.967438494934877,0.0,0.030752532561505064,0.041968162083936326,0.9811866859623734,0.001085383502170767,0.0,0.01808972503617945
4323,E02004324,2463.0,2.4,5.21,0.004060089321965083,0.9695493300852619,0.0,0.02639058059277304,0.03816483962647178,0.9695493300852619,0.0016240357287860333,0.0,0.02882663418595209
4324,E02004325,3718.0,2.37,4.74,0.002420656266810113,0.9445938676707908,0.0,0.05298547606239914,0.05675094136632598,0.9878967186659494,0.0016137708445400753,0.0,0.01048951048951049
4325,E02004326,2485.0,2.35,4.96,0.0016096579476861167,0.9661971830985916,0.0,0.03219315895372234,0.05150905432595573,0.986317907444668,0.0012072434607645875,0.0,0.012474849094567404
4326,E02004327,2884.0,2.32,4.69,0.0027739251040221915,0.9660194174757282,0.0,0.031206657420249653,0.06865464632454923,0.9788488210818308,0.0010402219140083217,0.0,0.020457697642163663
4327,E02004328,3104.0,2.56,5.1,0.0009664948453608248,0.9571520618556701,0.0,0.04188144329896907,0.055412371134020616,0.9948453608247423,0.001288659793814433,0.0,0.003865979381443299
4328,E02004329,2755.0,2.56,5.49,0.0029038112522686023,0.9535390199637024,0.0,0.043557168784029036,0.04827586206896552,0.9894736842105263,0.0018148820326678765,0.0,0.008711433756805808
4329,E02004330,2750.0,2.31,4.91,0.004,0.9592727272727273,0.0,0.036727272727272726,0.042545454545454546,0.9778181818181818,0.0,0.0,0.02218181818181818
4330,E02004331,2983.0,2.33,4.93,0.005698960777740529,0.9735165940328528,0.0,0.02078444518940664,0.048273550117331546,0.9832383506537044,0.0,0.0,0.016426416359369762
4331,E02004332,2683.0,2.42,5.36,0.006708907938874394,0.9645918747670518,0.0,0.0286992172940738,0.03950801341781588,0.9783824077525158,0.0022363026462914647,0.0,0.01900857249347745
4332,E02004333,3076.0,2.37,5.33,0.003576072821846554,0.973667100130039,0.0,0.022756827048114433,0.026983094928478543,0.979518855656697,0.001625487646293888,0.0009752925877763329,0.018205461638491547
4333,E02004334,3121.0,2.34,4.97,0.00256328099967959,0.9708426786286447,0.0,0.026594040371675745,0.04806151874399231,0.9897468760012816,0.0009612303748798462,0.0,0.009612303748798462
4334,E02004335,3021.0,2.22,4.75,0.0023171135385633896,0.9450513075140682,0.0,0.05263157894736842,0.06421714664018537,0.97848394571334,0.0023171135385633896,0.0,0.019198940748096655
4335,E02004336,3194.0,2.2,4.77,0.006261740763932373,0.9611772072636193,0.0,0.03256105197244834,0.0504070131496556,0.9834063869755792,0.000939261114589856,0.0,0.015967438948027553
4336,E02004337,3618.0,2.29,5.14,0.0030403537866224434,0.953012714206744,0.0,0.0439469320066335,0.04228855721393035,0.9601990049751243,0.001105583195135434,0.0008291873963515755,0.037866224433388614
4337,E02004338,2980.0,2.3,4.98,0.006040268456375839,0.9640939597315437,0.0,0.029865771812080538,0.038926174496644296,0.9708053691275168,0.0020134228187919465,0.0,0.027181208053691275
4338,E02004339,2668.0,2.34,5.79,0.005997001499250375,0.9632683658170914,0.0,0.03073463268365817,0.02361319340329835,0.9865067466266867,0.0011244377811094452,0.0,0.012743628185907047
4339,E02004340,4701.0,2.22,4.87,0.002765369070410551,0.9595830674324611,0.0,0.03765156349712827,0.04573495001063604,0.933205700914699,0.0014890448840672197,0.0006381620931716656,0.0650925335035099
4340,E02004341,3207.0,2.53,5.95,0.0012472715933894605,0.971000935453695,0.0,0.027751792952915497,0.019644527595884004,0.9897100093545369,0.0,0.0,0.00966635484876832
4341,E02004342,2256.0,2.48,4.95,0.0017730496453900709,0.9539007092198581,0.0,0.044326241134751775,0.057180851063829786,0.9893617021276596,0.0026595744680851063,0.0,0.007978723404255319
4342,E02004343,2495.0,2.23,5.2,0.0028056112224448897,0.9507014028056112,0.0,0.04649298597194389,0.026452905811623247,0.9935871743486974,0.0,0.0012024048096192384,0.0052104208416833666
4343,E02004344,3177.0,2.27,5.4,0.005036197670758577,0.9688385269121813,0.0,0.02612527541706012,0.030217186024551465,0.996222851746931,0.0009442870632672333,0.0,0.0028328611898017
4344,E02004345,5526.0,2.27,5.64,0.009771986970684038,0.9621787911690192,0.0,0.028049221860296777,0.031849439015562794,0.9384726746290264,0.003076366268548679,0.0005428881650380022,0.057908070937386896
4345,E02004346,2172.0,2.35,6.25,0.028084714548802948,0.9484346224677717,0.0,0.023480662983425413,0.017955801104972375,0.914364640883978,0.001841620626151013,0.001841620626151013,0.08195211786372007
4346,E02004347,2765.0,2.18,5.38,0.015913200723327307,0.9030741410488246,0.0,0.0810126582278481,0.038698010849909585,0.9699819168173599,0.00108499095840868,0.0,0.028933092224231464
4347,E02004348,3453.0,2.23,5.74,0.025774688676513176,0.9362872864176078,0.0,0.03793802490587895,0.02374746597161888,0.931074428033594,0.0014480162177816392,0.0011584129742253113,0.06631914277439907
4348,E02004349,3621.0,2.27,5.05,0.009942004971002486,0.9607843137254902,0.0,0.02927368130350732,0.048605357636012154,0.9605081469207402,0.0013808340237503453,0.0,0.03811101905550953
4349,E02004350,3731.0,2.28,5.24,0.0077727150897882605,0.9541677834360761,0.0,0.03805950147413562,0.03296703296703297,0.9362101313320825,0.0,0.0013401232913428035,0.062181720718306084
4350,E02004351,3083.0,2.27,4.94,0.007135906584495621,0.9558871229322089,0.0,0.03697697048329549,0.04930262731106066,0.9708076548816088,0.0,0.0,0.028543626337982485
4351,E02004352,3051.0,2.24,5.11,0.023271058669288757,0.9118321861684694,0.0,0.06489675516224189,0.058997050147492625,0.8960996394624713,0.006227466404457555,0.0019665683382497543,0.09570632579482137
4352,E02004353,3332.0,2.34,5.55,0.012605042016806723,0.945078031212485,0.0,0.04231692677070829,0.031512605042016806,0.9414765906362546,0.0024009603841536613,0.000900360144057623,0.05552220888355342
4353,E02004354,3091.0,2.35,5.28,0.005823358136525397,0.9699126496279521,0.0,0.024263992235522485,0.04302814623099321,0.938207699773536,0.002264639275315432,0.0012940795858945326,0.058233581365253966
4354,E02004355,3129.0,2.32,4.86,0.003835091083413231,0.9613294982422499,0.0,0.03483541067433685,0.059443911792905084,0.965484180249281,0.001278363694471077,0.0009587727708533077,0.032598274209012464
4355,E02004356,2975.0,2.64,4.98,0.0010084033613445378,0.9270588235294117,0.0,0.0719327731092437,0.08638655462184874,0.9636974789915966,0.011764705882352941,0.0,0.024201680672268907
4356,E02004357,3069.0,2.48,5.0,0.0009775171065493646,0.9120234604105572,0.0009775171065493646,0.08699902248289346,0.07494297816878462,0.945584881068752,0.0009775171065493646,0.0,0.053763440860215055
4357,E02004358,3556.0,2.17,4.8,0.001968503937007874,0.8917322834645669,0.0,0.10601799775028121,0.0686164229471316,0.9105736782902137,0.01546681664791901,0.0,0.07367829021372328
4358,E02004359,3420.0,2.24,5.02,0.003216374269005848,0.8991228070175439,0.0,0.09707602339181287,0.06257309941520468,0.908187134502924,0.0008771929824561404,0.0008771929824561404,0.09035087719298246
4359,E02004360,4716.0,2.15,5.13,0.006361323155216285,0.8570822731128075,0.0014843087362171332,0.13507209499575912,0.05640373197625106,0.9306615776081425,0.005301102629346904,0.0008481764206955047,0.0631891433418151
4360,E02004361,3293.0,2.29,5.75,0.011843303978135438,0.8985727300334042,0.0018220467658669906,0.08776191922259338,0.03978135438809596,0.9395687822654115,0.0024293956878226543,0.0,0.05800182204676587
4361,E02004362,3401.0,2.35,5.36,0.014995589532490444,0.8894442810937959,0.0,0.09526609820640988,0.05557189062040576,0.9062040576301088,0.0020582181711261394,0.0011761246692149367,0.09056159952955013
4362,E02004363,3037.0,1.8,4.67,0.0658544616397761,0.6121172209417188,0.004939084622983207,0.31708923279552187,0.1251234771155746,0.9038524860059269,0.014817253868949621,0.007243990780375371,0.0740862693447481
4363,E02004364,3754.0,2.0,5.13,0.02823654768247203,0.7440063931806074,0.022109749600426214,0.2056473095364944,0.08524240809802877,0.9275439531166756,0.005860415556739478,0.002397442727757059,0.06419818859882792
4364,E02004365,3175.0,1.88,4.43,0.0941732283464567,0.5892913385826771,0.006614173228346456,0.30992125984251967,0.17196850393700788,0.7955905511811023,0.02267716535433071,0.013543307086614173,0.16818897637795274
4365,E02004366,3228.0,1.64,4.25,0.10842627013630732,0.35223048327137546,0.03717472118959108,0.5021685254027262,0.17038413878562578,0.8847583643122676,0.01486988847583643,0.012701363073110285,0.08767038413878563
4366,E02004367,3294.0,1.84,5.35,0.04523375834851245,0.5798421372191864,0.03066180935033394,0.3442622950819672,0.054341226472374014,0.9605343047965998,0.0024286581663630845,0.0,0.03673345476624165
4367,E02004368,2802.0,2.47,5.61,0.029978586723768737,0.9000713775874375,0.0032119914346895075,0.0667380442541042,0.0496074232690935,0.9528907922912205,0.0028551034975017845,0.0,0.04425410421127766
4368,E02004369,4125.0,2.27,5.57,0.024969696969696968,0.8947878787878788,0.0038787878787878787,0.07636363636363637,0.027878787878787878,0.9609696969696969,0.0007272727272727272,0.0007272727272727272,0.037575757575757575
4369,E02004370,3202.0,2.5,4.91,0.019362898188632106,0.8135540287320425,0.07058088694565896,0.09650218613366646,0.07745159275452843,0.9537788881948782,0.001561524047470331,0.0009369144284821987,0.04403497813866333
4370,E02004371,2718.0,2.39,5.23,0.051140544518027964,0.8447387785136129,0.0011037527593818985,0.10301692420897719,0.042678440029433405,0.8984547461368654,0.0011037527593818985,0.0,0.1008094186902134
4371,E02004372,2912.0,2.36,4.83,0.057692307692307696,0.7335164835164835,0.005837912087912088,0.2029532967032967,0.08756868131868131,0.885989010989011,0.0020604395604395605,0.0013736263736263737,0.11057692307692307
4372,E02004373,3349.0,2.34,5.29,0.03553299492385787,0.8539862645565841,0.004478948939982084,0.106001791579576,0.052851597491788596,0.9128097939683487,0.0020901761719916393,0.0008957897879964168,0.08420424007166319
4373,E02004374,3342.0,2.26,5.31,0.1594853381208857,0.6816277678037104,0.0,0.15888689407540396,0.06253740275284261,0.8467983243566727,0.0014961101137043686,0.0047875523638539795,0.146918013165769
4374,E02004375,3591.0,2.13,5.16,0.12976886661097187,0.6095795043163464,0.004455583402951824,0.25619604566972987,0.0885547201336675,0.8507379560011139,0.005012531328320802,0.007518796992481203,0.1367307156780841
4375,E02004376,3193.0,1.9,4.63,0.21390541810209834,0.4597557156279361,0.019104290635765738,0.3072345756341998,0.11619166927654244,0.8033197619793297,0.005637331663012841,0.006890072032571249,0.1841528343250861
4376,E02004377,4164.0,2.25,5.32,0.05259365994236311,0.7891450528338136,0.0012007684918347744,0.15706051873198848,0.049951969260326606,0.9142651296829971,0.0019212295869356388,0.0009606147934678194,0.08285302593659942
4377,E02004378,4206.0,1.65,4.19,0.2187351402757965,0.3518782691393248,0.04873989538754161,0.3806466951973371,0.1421778411792677,0.7976699952448882,0.006894912030432715,0.006181645268663814,0.18925344745601522
4378,E02004379,2787.0,2.5,6.48,0.015787585217079295,0.9519196268388949,0.0,0.03229278794402583,0.02691065662002153,0.9397201291711518,0.0,0.0,0.059203444564047365
4379,E02004380,3209.0,2.49,6.71,0.011530071673418511,0.9629167965098161,0.0,0.025241508258024306,0.023060143346837023,0.9554378311000311,0.0021813649111872857,0.0,0.04175755687129947
4380,E02004381,3978.0,2.2,5.06,0.05656108597285068,0.7649572649572649,0.0007541478129713424,0.1779788838612368,0.0759175465057818,0.934640522875817,0.003519356460532931,0.001256913021618904,0.06058320764203117
4381,E02004382,2716.0,2.34,5.68,0.011045655375552283,0.930780559646539,0.0,0.05817378497790869,0.0390279823269514,0.9219440353460973,0.003681885125184094,0.0,0.0743740795287187
4382,E02004383,3024.0,2.27,5.57,0.12037037037037036,0.7536375661375662,0.0016534391534391533,0.12433862433862433,0.05026455026455026,0.9494047619047619,0.0013227513227513227,0.0,0.04927248677248677
4383,E02004384,3110.0,2.25,5.15,0.009967845659163987,0.8893890675241157,0.0,0.10064308681672025,0.05594855305466238,0.964951768488746,0.0,0.0009646302250803858,0.033440514469453377
4384,E02004385,3286.0,2.23,5.01,0.005173463177115033,0.8904443091905052,0.0009129640900791236,0.10407790626902008,0.05934266585514303,0.9567863664029215,0.0009129640900791236,0.0009129640900791236,0.04169202678027997
4385,E02004386,2488.0,2.3,5.23,0.04581993569131833,0.8508842443729904,0.0012057877813504824,0.102491961414791,0.05184887459807074,0.9312700964630225,0.001607717041800643,0.0012057877813504824,0.06591639871382636
4386,E02004387,2193.0,2.44,5.07,0.044231646146830825,0.8194254445964432,0.0,0.13634290925672596,0.09302325581395349,0.9124487004103967,0.005015959872321021,0.001823985408116735,0.08071135430916553
4387,E02004388,2543.0,2.27,5.04,0.0027526543452615023,0.9319701140385371,0.0,0.06527723161620133,0.056232795910342116,0.9532048761305545,0.0015729453401494297,0.0,0.04482894219425875
4388,E02004389,3963.0,2.16,5.64,0.008579359071410548,0.9361594751450921,0.000757002271006813,0.05450416351249054,0.025990411304567248,0.9790562705021448,0.0020186727226848347,0.0,0.018672722684834723
4389,E02004390,3374.0,2.26,5.64,0.00978067575577949,0.939537640782454,0.0,0.05038529934795495,0.03319502074688797,0.971547125074096,0.002074688796680498,0.0008891523414344991,0.026081802015411975
4390,E02004391,3057.0,1.95,4.82,0.040235525024533855,0.6499836440955185,0.008832188420019628,0.30094864245992803,0.0919201831861302,0.9329407916257769,0.003925417075564278,0.0009813542688910696,0.06215243702976775
4391,E02004392,3378.0,2.48,6.35,0.021610420367081114,0.9322084073416222,0.0008880994671403197,0.045589105979869746,0.03493191237418591,0.9325044404973357,0.0017761989342806395,0.0,0.06542332741267022
4392,E02004393,2663.0,2.25,6.14,0.015020653398422831,0.9361622230567029,0.0,0.048817123544874205,0.03529853548629366,0.9012392039053699,0.0011265490048817123,0.0011265490048817123,0.09725873075478783
4393,E02004394,2914.0,2.39,6.45,0.028826355525051476,0.9279341111873713,0.0,0.043239533287577216,0.027110501029512696,0.9142072752230611,0.001029512697323267,0.0024021962937542897,0.08236101578586136
4394,E02004395,3409.0,2.12,5.43,0.027867409797594604,0.8574361982986213,0.0,0.1146963919037841,0.047814608389557055,0.9049574655324142,0.0011733646230566149,0.0011733646230566149,0.09269580522147257
4395,E02004396,3628.0,2.27,6.06,0.012954796030871003,0.958103638368247,0.0,0.028941565600882027,0.023428886438809263,0.9434950385887542,0.0008269018743109151,0.0,0.05567805953693495
4396,E02004397,3118.0,2.29,5.9,0.0195638229634381,0.9044259140474663,0.0,0.07568954457985888,0.028543938422065426,0.9105195638229634,0.0,0.0009621552277100705,0.08787684413085312
4397,E02004398,3513.0,2.32,5.02,0.012809564474807857,0.8645032735553658,0.0,0.12268716196982636,0.07287218901224025,0.9123256475946484,0.0014232849416453174,0.0,0.08596641047537718
4398,E02004399,3339.0,2.06,5.1,0.005989817310572028,0.8478586403114705,0.005390835579514825,0.14076070679844266,0.03204552261156035,0.9703504043126685,0.0011979634621144056,0.0,0.02845163222521713
4399,E02004400,4333.0,2.12,6.09,0.005308100623124856,0.9513039464574198,0.0,0.043387952919455346,0.01707823678744519,0.9789983844911146,0.0006923609508423724,0.0,0.020770828525271175
