,GEOGRAPHY_CODE,All household spaces - with no residents - second residence/holiday accommodation,All household spaces - with no residents - vacant,All household spaces - with residents,Caravan or other mobile or temporary structure,"Flat, maisonette or apartment - in a commercial building","Flat, maisonette or apartment - in a purpose built block of flats or tenement","Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",Whole house or bungalow - detatched,Whole house or bungalow - semi-detatched,Whole house or bungalow - terraced
56,E02000057,0.00437636761487965,0.028446389496717725,2285.0,0.0,0.01575492341356674,0.2901531728665208,0.08402625820568928,0.1912472647702407,0.2814004376367615,0.16980306345733043
57,E02000058,0.0036496350364963502,0.03571428571428571,3836.0,0.0,0.03102189781021898,0.2218456725755996,0.117570385818561,0.13451511991657977,0.33211678832116787,0.20203336809176226
58,E02000059,0.0030145245272677444,0.016716908742121128,3649.0,0.002466429158673609,0.01890929021649767,0.3674979446423678,0.10084954782132091,0.034255960537133465,0.20389147711701835,0.2918607837763771
59,E02000060,0.009198423127463863,0.044349540078843626,3044.0,0.0,0.01445466491458607,0.2187910643889619,0.15243101182654403,0.13272010512483573,0.43134034165571616,0.10315374507227333
60,E02000061,0.012623677925622655,0.05970658478335039,2931.0,0.0017059024223814397,0.048106448311156604,0.28215626066189015,0.23575571477311497,0.14773114977823268,0.3142272262026612,0.042647560559535995
61,E02000062,0.0017873100983020554,0.03395889186773905,2238.0,0.0,0.01966041108132261,0.2631814119749777,0.14209115281501342,0.024128686327077747,0.24039320822162646,0.34629133154602326
62,E02000063,0.004750593824228029,0.03847980997624703,2105.0,0.0,0.005700712589073635,0.12066508313539193,0.09453681710213777,0.05463182897862233,0.6394299287410926,0.12826603325415678
63,E02000064,0.004647232784114913,0.03633291085762569,2367.0,0.0,0.03210815378115758,0.5061258977608788,0.1271651880016899,0.06125897760878749,0.15462610899873258,0.1596958174904943
64,E02000065,0.0011980830670926517,0.019169329073482427,2504.0,0.0,0.003194888178913738,0.28793929712460065,0.008386581469648562,0.03634185303514377,0.13019169329073482,0.5543130990415336
65,E02000066,0.001307531380753138,0.02065899581589958,3824.0,0.0007845188284518828,0.002876569037656904,0.46469665271966526,0.010721757322175732,0.03844142259414226,0.09048117154811715,0.4139644351464435
66,E02000067,0.0014801657785671995,0.03019538188277087,3378.0,0.0020722320899940793,0.019834221432800475,0.35227945529899346,0.03818827708703375,0.046181172291296625,0.20100651272942568,0.37211367673179396
67,E02000068,0.002506265664160401,0.03592314118629908,2394.0,0.004594820384294068,0.016290726817042606,0.35254803675856305,0.02882205513784461,0.03717627401837928,0.18295739348370926,0.41604010025062654
68,E02000069,0.0012320328542094457,0.017659137577002052,2435.0,0.002053388090349076,0.002053388090349076,0.28090349075975357,0.05092402464065708,0.1215605749486653,0.29034907597535936,0.2706365503080082
69,E02000070,0.0009652509652509653,0.019305019305019305,3108.0,0.0,0.008687258687258687,0.14446589446589447,0.012226512226512226,0.07303732303732303,0.5575933075933076,0.22393822393822393
70,E02000071,0.0,0.019664967225054626,2746.0,0.0,0.02039329934450109,0.08412235979606701,0.021485797523670795,0.047705753823743625,0.43153678077203206,0.4151493080844865
71,E02000072,0.0006622516556291391,0.029580573951434878,4530.0,0.0,0.005960264900662252,0.38035320088300223,0.01434878587196468,0.02163355408388521,0.20264900662251656,0.40507726269315675
72,E02000073,0.001011378002528445,0.015170670037926675,3955.0,0.001011378002528445,0.012895069532237674,0.03236409608091024,0.005562579013906448,0.02427307206068268,0.902402022756005,0.037673830594184575
73,E02000074,0.0015867978419549348,0.03078387813392574,3151.0,0.000952078705172961,0.004443033957473818,0.30117423040304664,0.020311012377023166,0.020945731513805143,0.5049190733100603,0.1802602348460806
74,E02000075,0.001893939393939394,0.016098484848484848,3168.0,0.0,0.014835858585858586,0.09217171717171717,0.011363636363636364,0.07575757575757576,0.6890782828282829,0.13446969696969696
75,E02000076,0.001171875,0.01640625,2560.0,0.0,0.005859375,0.190625,0.016796875,0.03671875,0.580859375,0.185546875
76,E02000077,0.0024407252440725243,0.019525801952580194,2868.0,0.0,0.012203626220362623,0.07740585774058577,0.014644351464435146,0.01394700139470014,0.7461645746164575,0.15725244072524408
77,E02000078,0.0,0.01078894133513149,2966.0,0.0010114632501685772,0.014160485502360081,0.07720836142953473,0.01449763991908294,0.05394470667565745,0.5758597437626433,0.2744436952124073
78,E02000079,0.001575299306868305,0.020478890989287964,3174.0,0.000945179584120983,0.034026465028355386,0.19218651543793322,0.04032766225582861,0.08065532451165722,0.4533711405166982,0.22117202268431002
79,E02000080,0.0,0.023090079817559863,3508.0,0.0008551881413911061,0.0379133409350057,0.09948688711516533,0.009407069555302166,0.052451539338654506,0.6667616875712656,0.15678449258836943
80,E02000081,0.0012970168612191958,0.021400778210116732,3084.0,0.0,0.008754863813229572,0.1864461738002594,0.019455252918287938,0.07555123216601815,0.5544747081712063,0.17769130998702984
81,E02000082,0.0011965300628178283,0.02034101106790308,3343.0,0.0,0.01525575830092731,0.026921926413401135,0.011965300628178284,0.039186359557283876,0.477116362548609,0.45109183368232125
82,E02000083,0.0,0.017013232514177693,3703.0,0.0008101539292465569,0.022954361328652445,0.17310288954901432,0.011612206319200648,0.03834728598433702,0.4453146097758574,0.32568187955711586
83,E02000084,0.0009818360333824251,0.026018654884634267,4074.0,0.0,0.004663721158566519,0.09425625920471281,0.01718213058419244,0.18458517427589594,0.5601374570446735,0.16617574864997545
84,E02000085,0.001996007984031936,0.028942115768463075,3006.0,0.0,0.028276779773785763,0.08948769128409848,0.010645375914836993,0.03127079174983367,0.38822355289421157,0.48303393213572854
85,E02000086,0.0014587892049598833,0.02224653537563822,2742.0,0.0,0.012764405543398978,0.06309263311451495,0.01349380014587892,0.1137855579868709,0.4675419401896426,0.3530269876002918
86,E02000087,0.00163826998689384,0.020969855832241154,3052.0,0.000982961992136304,0.019003931847968544,0.12450851900393185,0.024246395806028834,0.3309305373525557,0.40104849279161203,0.12221494102228048
87,E02000088,0.001376936316695353,0.024096385542168676,2905.0,0.0,0.010671256454388985,0.03098106712564544,0.0024096385542168677,0.06987951807228916,0.5132530120481927,0.3982788296041308
88,E02000089,0.0,0.0189873417721519,2844.0,0.0010548523206751054,0.00808720112517581,0.030942334739803096,0.010548523206751054,0.06364275668073137,0.7056962025316456,0.19971870604781997
89,E02000090,0.0013220518244315177,0.03569539925965098,3782.0,0.0007932310946589106,0.03358011634056055,0.38392384981491273,0.044420941300899,0.10259122157588578,0.2638815441565309,0.2080909571655209
90,E02000091,0.009862881885975464,0.039451527543901854,4157.0,0.0,0.01828241520327159,0.35578542217945636,0.049554967524657205,0.12484965119076256,0.4024536925667549,0.09814770267019485
91,E02000092,0.0012048192771084338,0.04457831325301205,2490.0,0.004016064257028112,0.023694779116465864,0.3164658634538153,0.02289156626506024,0.06746987951807229,0.3815261044176707,0.22931726907630523
92,E02000093,0.0018951358180669614,0.01831964624131396,3166.0,0.0,0.01737207833228048,0.10928616550852811,0.024636765634870498,0.05369551484523057,0.5587492103600759,0.25647504737839544
93,E02000094,0.00340522133938706,0.02345819144911086,2643.0,0.0011350737797956867,0.014377601210745366,0.21074536511539918,0.056753688989784334,0.05259175179720015,0.5213772228528187,0.17063942489595157
94,E02000095,0.001265022137887413,0.017710309930423784,3162.0,0.0,0.04364326375711575,0.19702719797596457,0.03099304237824162,0.050917141049968376,0.5445920303605313,0.15180265654648956
95,E02000096,0.0022667170381564035,0.014733660748016623,2647.0,0.0,0.020022667170381564,0.15413675859463544,0.02040045334340763,0.252738949754439,0.55043445409898,0.018511522478277295
96,E02000097,0.0010485844110450892,0.017126878713736457,2861.0,0.0013981125480601187,0.017476406850751487,0.15798671793079344,0.06501223348479553,0.06186648025166026,0.43481300244669696,0.27927298147500873
97,E02000098,0.0014914243102162564,0.019388516032811335,2682.0,0.0011185682326621924,0.013049962714392245,0.226696495152871,0.03281133482475764,0.19985085756897839,0.4574944071588367,0.09023117076808351
98,E02000099,0.0019201228878648233,0.026497695852534562,2604.0,0.0,0.023425499231950846,0.27880184331797236,0.02880184331797235,0.03648233486943164,0.4923195084485407,0.16820276497695852
99,E02000100,0.0028735632183908046,0.009441707717569787,2436.0,0.0,0.011904761904761904,0.10426929392446634,0.021346469622331693,0.22454844006568145,0.5857963875205254,0.06444991789819376
100,E02000101,0.0010500525026251313,0.061253062653132656,2857.0,0.0,0.0168008400420021,0.5064753237661883,0.0703535176758838,0.1624081204060203,0.21316065803290166,0.09240462023101155
101,E02000102,0.0,0.027869453612027868,2727.0,0.002566923359002567,0.005500550055005501,0.2434910157682435,0.09900990099009901,0.044737807114044736,0.19471947194719472,0.4382104877154382
102,E02000103,0.0010567101091933778,0.02606551602676999,2839.0,0.0010567101091933778,0.003522367030644593,0.3620993307502642,0.06657273687918282,0.04966537513208876,0.37020077492074677,0.1740049313138429
103,E02000104,0.003243744207599629,0.013438368860055607,2158.0,0.0013901760889712697,0.014365152919369786,0.2284522706209453,0.0597775718257646,0.0963855421686747,0.5403151065801668,0.07599629286376275
104,E02000105,0.0017367141368530739,0.02744008336227857,2879.0,0.0,0.027092740534907955,0.36054185481069817,0.05939562348037513,0.11149704758596735,0.35845779784647447,0.11149704758596735
105,E02000106,0.001219884111009454,0.027142421469960355,3279.0,0.0021347971942665446,0.02958218969197926,0.25221103995120464,0.15035071668191521,0.032326928941750536,0.33973772491613297,0.22201890820372064
106,E02000107,0.0011160714285714285,0.021205357142857144,3584.0,0.0008370535714285714,0.016462053571428572,0.24553571428571427,0.41768973214285715,0.064453125,0.15904017857142858,0.11830357142857142
107,E02000108,0.0,0.013475836431226766,2152.0,0.0,0.0027881040892193307,0.3025092936802974,0.09154275092936803,0.05901486988847584,0.2527881040892193,0.30529739776951675
108,E02000109,0.0022413149047441168,0.040717220769518114,2677.0,0.0011206574523720584,0.013447889428464699,0.2719462084422861,0.05080313784086664,0.04557340306313037,0.518117295480015,0.14194994396712737
109,E02000110,0.0017088174982911825,0.016404647983595352,2926.0,0.0010252904989747095,0.007177033492822967,0.1534518113465482,0.29357484620642516,0.036226930963773066,0.3253588516746411,0.20198222829801776
110,E02000111,0.0022002200220022,0.007334066740007334,2727.0,0.0,0.013568023469013568,0.3388338833883388,0.09204253758709205,0.07334066740007333,0.3252658599193253,0.16574990832416575
111,E02000112,0.002008838891120932,0.019686621132985135,2489.0,0.0012053033346725592,0.02932904781036561,0.11972679791080755,0.11329851345922057,0.0562474889513861,0.3198071514664524,0.3820811570912013
112,E02000113,0.0,0.012422360248447204,3220.0,0.008385093167701863,0.004968944099378882,0.4546583850931677,0.03322981366459627,0.04161490683229813,0.2201863354037267,0.25
113,E02000114,0.0009627727856225931,0.029525032092426188,3116.0,0.0009627727856225931,0.03883183568677792,0.21919127086007703,0.42971758664955073,0.051989730423620026,0.1248395378690629,0.1649550706033376
114,E02000115,0.0025013896609227346,0.017231795441912175,3598.0,0.0008337965536409116,0.010005558643690939,0.43635352973874375,0.41773207337409674,0.05725403001667593,0.06725958866036687,0.030572540300166758
115,E02000116,0.0011737089201877935,0.027386541471048513,2556.0,0.0,0.060641627543035995,0.2977308294209703,0.31533646322378717,0.036776212832550864,0.12167449139280125,0.19522691705790296
116,E02000117,0.002184598580010923,0.02184598580010923,3662.0,0.001365374112506827,0.0204806116876024,0.4243582741671218,0.22583287820862916,0.03304205352266521,0.12752594210813764,0.19142545057345714
117,E02000118,0.0014914243102162564,0.013049962714392245,2682.0,0.0,0.00820283370618941,0.21774794929157346,0.10216256524981357,0.050335570469798654,0.28821774794929156,0.3471290082028337
118,E02000119,0.0,0.038170823885109596,2646.0,0.0015117157974300832,0.008314436885865457,0.6107331821617535,0.09901738473167045,0.03439153439153439,0.10506424792139078,0.17913832199546487
119,E02000120,0.0022130013831258644,0.014937759336099586,3615.0,0.0008298755186721991,0.04066390041493776,0.21327800829875518,0.5294605809128631,0.009681881051175657,0.028215767634854772,0.1950207468879668
120,E02000121,0.002699575780948708,0.018897030466640957,2593.0,0.005399151561897416,0.02082529888160432,0.29618202853837255,0.08522946394138065,0.05514847666795218,0.2846124180485924,0.2741997686077902
121,E02000122,0.0027903732124171608,0.009417509591907918,2867.0,0.0,0.012207882804325079,0.22253226369026857,0.24659923264736658,0.09557028252528776,0.27171259155912103,0.16288803627485177
122,E02000123,0.002325581395348837,0.015762273901808784,3870.0,0.0018087855297157622,0.028940568475452195,0.19276485788113695,0.4229974160206718,0.04186046511627907,0.14134366925064598,0.1883720930232558
123,E02000124,0.002640845070422535,0.01261737089201878,3408.0,0.0,0.03051643192488263,0.17018779342723006,0.42282863849765256,0.02318075117370892,0.07071596244131455,0.2975352112676056
124,E02000125,0.0,0.008145533532446375,3683.0,0.0,0.012489818083084442,0.060819983708932934,0.39071409177301114,0.044528916644040184,0.13114308987238665,0.3679065978821613
125,E02000126,0.0013422818791946308,0.021476510067114093,2980.0,0.0013422818791946308,0.02181208053691275,0.7157718120805369,0.16476510067114095,0.01174496644295302,0.03322147651006711,0.07416107382550335
126,E02000127,0.0,0.023651342014350252,3763.0,0.0,0.01222428913101249,0.2094073877225618,0.018867924528301886,0.07626893436088228,0.19984055275046506,0.5067765081052352
127,E02000128,0.0023450586264656616,0.02680067001675042,2985.0,0.0010050251256281408,0.023115577889447236,0.17319932998324958,0.03015075376884422,0.09983249581239531,0.35510887772194305,0.3474036850921273
128,E02000129,0.0013231888852133643,0.014555077737347006,3023.0,0.0,0.007939133311280185,0.12537214687396625,0.030764141581210717,0.1402580218326166,0.3221964935494542,0.3893483294740324
129,E02000130,0.0008867868755542418,0.023943245639964528,3383.0,0.0,0.03399349689624594,0.1720366538575229,0.2202187407626367,0.0325155187703222,0.2382500738989063,0.32781554832988474
130,E02000131,0.0037567504108945763,0.03850669171166941,4259.0,0.0,0.013618220239492839,0.4461141112937309,0.403615872270486,0.029349612585113878,0.055646865461375906,0.09344916647100258
131,E02000132,0.003911642890013806,0.028762080073630927,4346.0,0.0006902899217671422,0.02277956741831569,0.6500230096640589,0.07892314772204326,0.04302807179015186,0.08214450069028992,0.15554532903819604
132,E02000133,0.005314908317831517,0.02179112410310922,3763.0,0.0,0.006112144565506245,0.12729205421206485,0.07626893436088228,0.553281955886261,0.13845336167951103,0.12569758171671538
133,E02000134,0.004077471967380225,0.036085626911314984,4905.0,0.0,0.021406727828746176,0.345158002038736,0.21834862385321102,0.0799184505606524,0.14597349643221202,0.2291539245667686
134,E02000135,0.0012195121951219512,0.027073170731707317,4100.0,0.0007317073170731707,0.02975609756097561,0.4846341463414634,0.2,0.02219512195121951,0.08829268292682926,0.2029268292682927
135,E02000136,0.0022552999548940008,0.02796571944068561,2217.0,0.0,0.0036084799278304014,0.13170951736580966,0.02571041948579161,0.35678845286423094,0.29409111411817773,0.2183130356337393
136,E02000137,0.0025517436915225406,0.02495038276155373,3527.0,0.0008505812305075135,0.0042529061525375675,0.3960873263396654,0.11964842642472356,0.18344201871278706,0.19591721009356394,0.12758718457612703
137,E02000138,0.0038669760247486465,0.028357824181490073,3879.0,0.0,0.010569734467646301,0.5076050528486723,0.08249548852797113,0.19077081722093323,0.09332302139726734,0.14746068574374838
138,E02000139,0.001935483870967742,0.02032258064516129,3100.0,0.000967741935483871,0.013225806451612903,0.17774193548387096,0.16,0.04806451612903226,0.3367741935483871,0.28580645161290325
139,E02000140,0.0009290802105915144,0.020749458036543822,3229.0,0.0009290802105915144,0.010529575720037163,0.2143078352431093,0.011148962527098173,0.06379684112728398,0.39083307525549704,0.3295137813564571
140,E02000141,0.0,0.027996225228059137,3179.0,0.0009436929852154766,0.014469959106637308,0.25794274929223027,0.21390374331550802,0.027052532242843663,0.16420257942749292,0.3507392261717521
141,E02000142,0.0019261637239165329,0.01765650080256822,3115.0,0.0,0.007062600321027288,0.19550561797752808,0.07447833065810594,0.22118780096308185,0.21926163723916534,0.3020866773675762
142,E02000143,0.0017088174982911825,0.029733424470266577,2926.0,0.0,0.03144224196855776,0.0861244019138756,0.04032809295967191,0.03383458646616541,0.3178400546821599,0.5215311004784688
143,E02000144,0.0026674570243034974,0.02045050385299348,3374.0,0.0008891523414344991,0.024303497332542976,0.23177237700059278,0.0983995257854179,0.17338470657972732,0.24688796680497926,0.24777711914641376
144,E02000145,0.001215436037678517,0.03494378608325737,3291.0,0.014889091461561836,0.007900334244910361,0.2488605287146764,0.01731996353691887,0.0726223032512914,0.31297477970221815,0.36159222120935886
145,E02000146,0.002420574886535552,0.013010590015128594,3305.0,0.0,0.013918305597579426,0.16248108925869895,0.05143721633888049,0.08683812405446294,0.3046898638426626,0.3960665658093797
146,E02000147,0.001601024655779699,0.01633045148895293,3123.0,0.0,0.002881844380403458,0.24271533781620236,0.022734550112071726,0.473583093179635,0.24431636247198207,0.0313800832532821
147,E02000148,0.0012165450121654502,0.030413625304136254,2466.0,0.0,0.044201135442011354,0.06569343065693431,0.023925385239253853,0.28629359286293593,0.5738037307380373,0.037712895377128956
148,E02000149,0.0009505703422053232,0.017427122940430924,3156.0,0.0,0.011406844106463879,0.10614702154626109,0.018377693282636248,0.15430925221799746,0.4635614702154626,0.26362484157160965
149,E02000150,0.0,0.027133166726169226,2801.0,0.0,0.01606569082470546,0.09210996072831132,0.009282399143163157,0.0717600856836844,0.2766868975365941,0.561585148161371
150,E02000151,0.001684068710003368,0.015493432132030987,2969.0,0.0,0.0010104412260020209,0.07477265072414954,0.005389019872010778,0.2832603570225665,0.598518019535197,0.054227012462108454
151,E02000152,0.0011787819253438114,0.023968565815324167,2545.0,0.0,0.004322200392927309,0.2223968565815324,0.03182711198428291,0.08801571709233792,0.36895874263261297,0.30844793713163066
152,E02000153,0.0,0.0032085561497326204,2805.0,0.0,0.0017825311942959,0.02210338680926916,0.00392156862745098,0.11336898395721925,0.6973262032085561,0.16470588235294117
153,E02000154,0.0010193679918450561,0.029901461094121645,2943.0,0.0010193679918450561,0.03499830105334693,0.11043153244988108,0.026503567787971458,0.37172952769283046,0.31056744818212706,0.1763506625891947
154,E02000155,0.001001669449081803,0.015025041736227046,2995.0,0.0,0.001001669449081803,0.07512520868113523,0.008013355592654424,0.10984974958263773,0.6664440734557596,0.15492487479131886
155,E02000156,0.0017323516673884798,0.020355132091814637,4618.0,0.007579038544824599,0.027067994802944997,0.11974880900822867,0.0194889562581204,0.1736682546556951,0.49307059333044606,0.18146383715894326
156,E02000157,0.0009055236945366737,0.01569574403863568,3313.0,0.0,0.004225777241171144,0.05825535768185934,0.006036824630244492,0.3833383640205252,0.36552973136130396,0.19921521279806823
157,E02000158,0.000984251968503937,0.027230971128608925,3048.0,0.0,0.004593175853018373,0.2286745406824147,0.010498687664041995,0.2549212598425197,0.43077427821522307,0.09875328083989501
158,E02000159,0.0011467889908256881,0.023318042813455658,2616.0,0.0011467889908256881,0.017966360856269112,0.040902140672782875,0.0194954128440367,0.5462538226299695,0.30925076452599387,0.08944954128440367
159,E02000160,0.0013956734124214933,0.017096999302163293,2866.0,0.0,0.026168876482903,0.1256106071179344,0.014305652477320307,0.21004884856943476,0.5907187718073971,0.05129099790648988
160,E02000161,0.0,0.01746031746031746,3150.0,0.0,0.006349206349206349,0.06603174603174604,0.003492063492063492,0.24222222222222223,0.5323809523809524,0.1673015873015873
161,E02000162,0.0011001100110011,0.0231023102310231,2727.0,0.0,0.013568023469013568,0.1419141914191419,0.018335166850018333,0.3116978364503117,0.30216354968830217,0.23615694902823617
162,E02000163,0.0009966777408637873,0.018272425249169437,3010.0,0.0009966777408637873,0.019269102990033222,0.04950166112956811,0.0053156146179402,0.42425249169435214,0.35780730897009966,0.16245847176079733
163,E02000164,0.0016366612111292963,0.02536824877250409,2444.0,0.036824877250409165,0.007364975450081833,0.06996726677577741,0.010638297872340425,0.556873977086743,0.2635024549918167,0.08183306055646482
164,E02000165,0.0,0.01191391237509608,2602.0,0.0011529592621060721,0.007686395080707148,0.09492697924673328,0.0015372790161414297,0.3420445810914681,0.24327440430438124,0.3220599538816295
165,E02000166,0.0017064846416382253,0.004266211604095563,3516.0,0.0,0.01478953356086462,0.4857792946530148,0.2440273037542662,0.08560864618885097,0.07992036405005688,0.09527872582480092
166,E02000167,0.012576933369012578,0.028900187316028902,3737.0,0.0008027829810008028,0.034787262510034785,0.24832753545624833,0.44206582820444207,0.04281509232004282,0.10115065560610115,0.17152796360717154
167,E02000168,0.0026338893766461808,0.016095990635059995,3417.0,0.0,0.033655253146034535,0.25841381328650864,0.46444249341527655,0.01990049751243781,0.04594673690371671,0.19637108574773193
168,E02000169,0.010315925209542231,0.041908446163765316,3102.0,0.0012894906511927789,0.009993552546744036,0.2875564152159897,0.5109606705351386,0.0912314635718891,0.09800128949065119,0.05319148936170213
169,E02000170,0.00273224043715847,0.020947176684881604,3294.0,0.0009107468123861566,0.03400121432908318,0.27413479052823314,0.4474802671523983,0.026411657559198543,0.0965391621129326,0.14450516089860352
170,E02000171,0.003692132916785004,0.024992899744390798,3521.0,0.0008520306731042318,0.01647259301334848,0.2970746946890088,0.4919057086055098,0.011644419199091167,0.05282590173246237,0.1584777051973871
171,E02000172,0.0018214936247723133,0.015352589123080927,3843.0,0.0010408534998698933,0.022898776997137653,0.6494925839188135,0.1714806141035649,0.00858704137392662,0.023939630497007546,0.13973458235753317
172,E02000173,0.010428736964078795,0.03447276940903824,3452.0,0.0008690614136732329,0.026361529548088066,0.2876593279258401,0.5863267670915412,0.03447276940903824,0.042294322132097335,0.06691772885283893
173,E02000174,0.002880184331797235,0.02044930875576037,3472.0,0.001152073732718894,0.021601382488479263,0.31394009216589863,0.535426267281106,0.008640552995391706,0.057027649769585256,0.08554147465437788
174,E02000175,0.002166260492824262,0.01868399675060926,3693.0,0.0008123476848090983,0.03709721093961549,0.3528296777687517,0.48145139453019226,0.01272678039534254,0.023558082859463852,0.11237476306525859
175,E02000176,0.008461770927772741,0.027198549410698096,3309.0,0.0009066183136899365,0.016016923541855545,0.3541855545482019,0.5844666062254458,0.012994862496222424,0.0247809005741916,0.042308854638863705
176,E02000177,0.005448106782892944,0.012258240261509125,3671.0,0.0008172160174339417,0.011985834922364479,0.6347044402070281,0.2462544265867611,0.010078997548351948,0.022064832470716427,0.09207300463089077
177,E02000178,0.0030079299972655183,0.019688269073010665,3657.0,0.0021875854525567405,0.018867924528301886,0.33661471151216843,0.5430680885972108,0.009023789991796555,0.024883784522832922,0.0880503144654088
178,E02000179,0.01020408163265306,0.025686136523574946,2842.0,0.001055594651653765,0.025686136523574946,0.49366643209007743,0.3346235045742435,0.012315270935960592,0.043631245601688955,0.12561576354679804
179,E02000180,0.0018791105543376136,0.020357031005324145,3193.0,0.0009395552771688068,0.017538365173817728,0.3548387096774194,0.4585029752583777,0.012214218603194488,0.0548073911681804,0.12339492640150329
180,E02000181,0.0026688017080330933,0.004803843074459567,3747.0,0.0,0.0037363223912463303,0.300240192153723,0.6442487323191887,0.010141446490525754,0.01948225246864158,0.029623698959167333
181,E02000182,0.01258301293254107,0.053128276826284515,2861.0,0.0013981125480601187,0.01258301293254107,0.6036350926249563,0.31003145753233136,0.033554701153442855,0.029709891646277527,0.07479902132121635
182,E02000183,0.007334963325183374,0.019831567508829123,3681.0,0.0008149959250203749,0.019288236892148872,0.3729964683509916,0.4395544688943222,0.010323281716924749,0.03287150230915512,0.1513175767454496
183,E02000184,0.002443494196701283,0.012828344532681736,3274.0,0.0021380574221136223,0.021991447770311544,0.5714722052535125,0.25412339645693344,0.012217470983506415,0.02535125229077581,0.12797800855222968
184,E02000185,0.0032697547683923707,0.021525885558583105,3670.0,0.0,0.014986376021798364,0.6547683923705722,0.28365122615803817,0.006539509536784741,0.01989100817438692,0.0444141689373297
185,E02000186,0.00968342644320298,0.07709497206703911,2685.0,0.0026070763500931097,0.07709497206703911,0.4934823091247672,0.3292364990689013,0.01154562383612663,0.02160148975791434,0.15121042830540038
186,E02000187,0.0009168704156479218,0.029339853300733496,3272.0,0.0024449877750611247,0.01589242053789731,0.8597188264058679,0.10055012224938875,0.007029339853300734,0.011002444987775062,0.03361858190709047
187,E02000188,0.004242819843342037,0.01762402088772846,3064.0,0.0013054830287206266,0.01077023498694517,0.8671671018276762,0.10215404699738903,0.0039164490861618795,0.0097911227154047,0.026762402088772844
188,E02000189,0.007392804337111878,0.02365697387875801,2029.0,0.0,0.03400689995071464,0.5781172991621488,0.32774765894529323,0.010842779694430755,0.022671266633809757,0.05717102020699852
189,E02000190,0.016485225505443235,0.0223950233281493,3215.0,0.0,0.031726283048211505,0.8208398133748056,0.15800933125972005,0.003110419906687403,0.006531881804043546,0.01866251944012442
190,E02000191,0.07985480943738657,0.09709618874773139,2204.0,0.0013611615245009074,0.09618874773139746,0.7686025408348457,0.2690562613430127,0.0018148820326678765,0.004537205081669692,0.03539019963702359
191,E02000192,0.006276841757515692,0.032044928972580114,3027.0,0.0,0.0370003303600925,0.7390155269243476,0.22134126197555334,0.002973240832507433,0.008259002312520648,0.02973240832507433
192,E02000193,0.03803486529318542,0.04976228209191759,3155.0,0.0009508716323296355,0.12456418383518225,0.7736925515055467,0.1543581616481775,0.004120443740095087,0.006022187004754358,0.024088748019017434
193,E02000194,0.0008172160174339417,0.02288204848815037,3671.0,0.0008172160174339417,0.018523563061836012,0.3938981204031599,0.2399891037864342,0.062380822664124216,0.1280305093979842,0.18005992917461183
194,E02000195,0.0012254901960784314,0.020833333333333332,3264.0,0.0,0.012561274509803922,0.18198529411764705,0.06893382352941177,0.1645220588235294,0.4163602941176471,0.17769607843137256
195,E02000196,0.0,0.009717314487632508,2264.0,0.0,0.013692579505300354,0.06007067137809187,0.08613074204946997,0.0627208480565371,0.38162544169611307,0.40636042402826855
196,E02000197,0.0019005384859043396,0.024390243902439025,3157.0,0.0,0.03801076971808679,0.09471016788089959,0.07728856509344315,0.0693696547355084,0.2733607855559075,0.47355083940449794
197,E02000198,0.0009250693802035153,0.018809744064138142,3243.0,0.0,0.024360160345359236,0.280604378661733,0.15109466543324082,0.03176071538698736,0.18285538082022817,0.3490595127967931
198,E02000199,0.0,0.023011176857330704,3042.0,0.0,0.011834319526627219,0.11965811965811966,0.1492439184746877,0.02695595003287311,0.16699539776462854,0.5486522024983563
199,E02000200,0.0025139664804469273,0.028491620111731845,3580.0,0.0008379888268156424,0.01675977653631285,0.3324022346368715,0.24720670391061453,0.029329608938547486,0.18435754189944134,0.22039106145251397
200,E02000201,0.0008431703204047217,0.032602585722315905,3558.0,0.0008431703204047217,0.03400786958965711,0.37211916807195056,0.18184373243395166,0.030073074761101742,0.11607644744238337,0.29820123664980325
201,E02000202,0.0009205277692543725,0.016262657256827247,3259.0,0.0009205277692543725,0.0223995090518564,0.09420067505369745,0.07180116600184105,0.030070573795642836,0.11322491561828782,0.6848726603252532
202,E02000203,0.0,0.02171889543903196,3223.0,0.000930809804529941,0.031337263419174685,0.19360843934222774,0.20508842693143034,0.03475023270245113,0.1377598510704313,0.4194849519081601
203,E02000204,0.0015192950470981465,0.019750835612275905,3291.0,0.0,0.02157398966879368,0.08842297174111212,0.07930720145852324,0.038893953205712546,0.20297781829231237,0.5897903372835005
204,E02000205,0.0,0.010170603674540682,3048.0,0.0013123359580052493,0.006233595800524934,0.1646981627296588,0.023293963254593177,0.028543307086614175,0.1889763779527559,0.5974409448818898
205,E02000206,0.00123334977799704,0.02343364578194376,4054.0,0.000986679822397632,0.013813517513566848,0.2619634928465713,0.21978293043907252,0.036013813517513565,0.1766156882091761,0.3154908732116428
206,E02000207,0.0009014423076923077,0.013822115384615384,3328.0,0.0,0.015925480769230768,0.22115384615384615,0.10907451923076923,0.035757211538461536,0.23527644230769232,0.3972355769230769
207,E02000208,0.0009891196834817012,0.0260468183316848,3033.0,0.0009891196834817012,0.030992416749093307,0.2591493570722057,0.13649851632047477,0.04154302670623145,0.17903066271018794,0.3788328387734916
