,GEOGRAPHY_CODE,Arrived 1951 to 1960,Arrived 1961 to 1970,Arrived 1971 to 1980,Arrived 1981 to 1990,Arrived 1991 to 2000,Arrived 2001 to 2010,Arrived 2011 to 2013,Arrived 2014 to 2016,Arrived 2017 to 2019,Arrived 2020 to 2021,Arrived before 1951,Born in the UK,Total: All usual residents
1871,E02001963,0.010096075557726755,0.016283992835043153,0.00960755577267546,0.007002116919068556,0.015144113336590131,0.033545025240188896,0.008956196059273733,0.018726591760299626,0.012050154697931933,0.003745318352059925,0.0017912392118547469,0.8630516202572871,6141.0
1872,E02001964,0.004631731904459177,0.006175642539278903,0.0029061847243665425,0.0030878212696394515,0.022795386431750067,0.1330487694124058,0.03950594859685769,0.048587775860503134,0.039687585142130596,0.011988011988011988,0.0009081827263645446,0.6866769594042321,11011.0
1873,E02001965,0.007177329538423463,0.017819576785051354,0.008167306026481871,0.006311100111372355,0.017695829724044054,0.06595718351689148,0.01819081796807326,0.026853112238584335,0.03625788887513921,0.011260982551664397,0.0019799529761168173,0.7823289196881574,8081.0
1874,E02001966,0.007339948348511621,0.031262742965882835,0.03289384259888541,0.026505369036291967,0.043495990213402204,0.12749762131303521,0.05640886230800598,0.06932173440260976,0.07339948348511621,0.02460241946445562,0.0009514747859181732,0.506320511077885,7357.0
1875,E02001967,0.007611661640097659,0.008760591698980325,0.004595720235530662,0.004739336492890996,0.006462731581214994,0.01709033462587965,0.007324429125376993,0.00674996409593566,0.008329742926899326,0.004595720235530662,0.002297860117765331,0.9214419072238977,6963.0
1876,E02001968,0.00992462311557789,0.026758793969849246,0.018341708542713567,0.010929648241206031,0.02763819095477387,0.0986180904522613,0.03555276381909548,0.054271356783919596,0.04522613065326633,0.011306532663316583,0.0017587939698492463,0.6596733668341709,7960.0
1877,E02001969,0.013728963684676704,0.021848243283141423,0.009595512252731031,0.006495423678771774,0.012695600826690287,0.07484499557130203,0.024505462060820785,0.04664895187481547,0.06200177147918512,0.014614703277236492,0.0008857395925597874,0.7121346324180691,6774.0
1878,E02001970,0.011635984716915595,0.013720041681139284,0.0093782563390066,0.005904828065300452,0.017714484195901353,0.06686349426884335,0.021187912469607502,0.03299756860020841,0.03456061132337617,0.009899270580062522,0.0024313997915943034,0.7737061479680445,5758.0
1879,E02001971,0.012561615519160439,0.013515662267451106,0.007473366194943552,0.004293210367307998,0.011607568770869773,0.033073620607409766,0.010812529813960884,0.03323262839879154,0.038956908888535535,0.0028621402448719985,0.0019080934965813325,0.8297026554301161,6289.0
1880,E02001972,0.008448540706605223,0.023212152244410308,0.022956135859361664,0.018006485748421234,0.0421573647380099,0.13560334528076465,0.04949650110940434,0.07697559310462536,0.07492746202423622,0.030977982590885817,0.0010240655401945725,0.5162143710530808,11718.0
1881,E02001973,0.006444053895723492,0.022261277094317515,0.015817223198594025,0.009256004686584652,0.025073227885178677,0.09900410076157,0.027650849443468073,0.06033977738722906,0.05635618043350908,0.022847100175746926,0.0008201523140011716,0.6541300527240773,8535.0
1882,E02001974,0.014059196617336152,0.016173361522198733,0.007822410147991543,0.006765327695560253,0.011945031712473573,0.03350951374207188,0.010253699788583509,0.018076109936575054,0.024841437632135307,0.005813953488372093,0.002854122621564482,0.8478858350951374,9460.0
1883,E02001975,0.007198952879581152,0.01780104712041885,0.010471204188481676,0.008115183246073299,0.01780104712041885,0.05772251308900524,0.01662303664921466,0.027356020942408375,0.03180628272251309,0.011256544502617802,0.0009162303664921466,0.7929319371727749,7640.0
1884,E02001976,0.007466666666666667,0.017733333333333334,0.007333333333333333,0.0052,0.016266666666666665,0.07693333333333334,0.019066666666666666,0.0332,0.048,0.018533333333333332,0.0016,0.7486666666666667,7500.0
1885,E02001977,0.007588617074388417,0.016974538192710935,0.010683974038941588,0.008587119321018473,0.023464802795806292,0.10434348477284074,0.03904143784323515,0.07129306040938592,0.10933599600599102,0.04792810783824263,0.0007988017973040439,0.5599600599101348,10015.0
1886,E02001978,0.010133646644147452,0.021442208841239537,0.01659568218534293,0.008665002202966662,0.02070788662064914,0.06976061095608753,0.027610515494198854,0.03671611102951975,0.07651637538551917,0.018211191070641796,0.0013217799970627112,0.6923189895726245,6809.0
1887,E02001979,0.008028545941123996,0.010526315789473684,0.0051739518287243534,0.0030330062444246207,0.0060660124888492414,0.01926851025869759,0.009277430865298841,0.008742194469223908,0.01088314005352364,0.0051739518287243534,0.0016057091882247993,0.912221231043711,5605.0
1888,E02001980,0.00949749611466068,0.010015541357278536,0.006043861163874978,0.0024175444655499916,0.007079951649110689,0.015714039026074943,0.005180452426178553,0.010360904852357106,0.008634087376964255,0.005180452426178553,0.003108271455707132,0.9167673976860646,5791.0
1889,E02001981,0.004760842073941829,0.017109276203228448,0.01398497359220412,0.016142230156959012,0.03473926950829428,0.1228148478762181,0.03741724317488656,0.06672617719259094,0.09350591385851373,0.08681097969203302,0.0008182697314587518,0.5051699769396713,13443.0
1890,E02001982,0.005589914367269268,0.005708848715509039,0.0044005708848715505,0.004638439581351094,0.008444338725023787,0.024262607040913417,0.006779257849666984,0.013558515699333968,0.012369172216936251,0.0072549952426260705,0.0007136060894386299,0.9062797335870599,8408.0
1891,E02001983,0.011300919842312747,0.011432325886990802,0.006307490144546649,0.005781865965834429,0.010512483574244415,0.03416557161629435,0.011432325886990802,0.022076215505913273,0.0202365308804205,0.009461235216819974,0.0010512483574244415,0.8562417871222077,7610.0
1892,E02001984,0.00831104317921284,0.01834161253343523,0.010221627818112342,0.00850210164310279,0.014520443255636225,0.06954528085594192,0.03247993886129155,0.038975926633549866,0.05196790217806649,0.026748184944593044,0.0010508215513947267,0.719335116545663,10468.0
1893,E02001985,0.004328535872741046,0.0069256573963856725,0.005951736825018938,0.006059950221837464,0.012119900443674928,0.10431771453305919,0.02597121523644627,0.06352126393247484,0.12639324748403852,0.12401255275403095,0.0006492803809111568,0.5197489449193811,9241.0
1894,E02001986,0.006641604010025063,0.0057644110275689225,0.003258145363408521,0.0036340852130325816,0.011152882205513784,0.056892230576441105,0.018170426065162906,0.02481203007518797,0.02619047619047619,0.010526315789473684,0.0020050125313283208,0.830952380952381,7980.0
1895,E02001987,0.008966333953645746,0.011165623413973947,0.006936220605650482,0.004060226695990526,0.012688208424970393,0.05024530536288276,0.020301133479952632,0.04652343089155811,0.07359160886482828,0.04584672644222636,0.0030451700219928947,0.7166300118423279,5911.0
1896,E02001988,0.004213734982965752,0.006455083378160301,0.0038551192397346242,0.0033171956248879324,0.013358436435359512,0.07297830374753451,0.024385870539716692,0.04895104895104895,0.12981889904966828,0.18683880222341762,0.0007172314864622557,0.5051102743410436,11154.0
1897,E02001989,0.004765687053216839,0.0050833995234312946,0.0034948371723590153,0.0050833995234312946,0.011437648927720413,0.04876886417791898,0.0147736298649722,0.033995234312946786,0.03335980937251787,0.02478157267672756,0.0014297061159650516,0.8130262112787927,6295.0
1898,E02001990,0.010236306218011543,0.02657083741696613,0.015790046825656105,0.005880431231623653,0.009691821844713056,0.044103234237177394,0.008929543722095175,0.012632037460524883,0.016007840574975497,0.005227049983665469,0.0018512468692148535,0.8430796036153763,9183.0
1899,E02001991,0.010502714184564551,0.016639131460939344,0.008614585791833844,0.005664385178192117,0.011446778380929903,0.028203917866414917,0.011328770356384235,0.016757139485485014,0.030918102430965305,0.013098890724569271,0.002360160490913382,0.8444654236488082,8474.0
1900,E02001992,0.005563282336578581,0.006397774687065368,0.004914232730644413,0.004265183124710246,0.019935095039406582,0.1119146963375058,0.024014835419564208,0.03838664812239221,0.027909133055169216,0.007695873898933704,0.0012980992118683356,0.7477051460361613,10785.0
1901,E02001993,0.006121994657168299,0.014358860195903829,0.010017809439002672,0.006010685663401603,0.02070347284060552,0.05710151380231523,0.017920747996438113,0.02804986642920748,0.04374443455031166,0.04519145146927872,0.0012243989314336598,0.7495547640249333,8984.0
1902,E02001994,0.00816788137723046,0.025508921839658204,0.017718019602915306,0.011435033928122644,0.023498366423724555,0.06446343302337271,0.02023121387283237,0.03267152550892184,0.0524001005277708,0.016210103040965068,0.0005026388539834129,0.7271927620005026,7958.0
1903,E02001995,0.0055160708602948975,0.010607828577490187,0.00901665429086666,0.0042431314309960754,0.01760899543863371,0.09377320462501326,0.02704996287259998,0.06619285032353878,0.1071390686326509,0.04582581945475761,0.0013790177150737244,0.6116473957780842,9427.0
1904,E02001996,0.005462348809988295,0.005202236961893614,0.002861230329041488,0.0031213421771361686,0.01911822083495903,0.10365457146573026,0.027831967746130837,0.0512420340746521,0.042398231239432954,0.008973858759266484,0.0005202236961893615,0.7296137339055794,7689.0
1905,E02001997,0.012335526315789474,0.035831766917293235,0.024553571428571428,0.012335526315789474,0.017857142857142856,0.02925281954887218,0.009985902255639098,0.011513157894736841,0.017152255639097745,0.005639097744360902,0.003406954887218045,0.8201362781954887,8512.0
1906,E02001998,0.006625807520291536,0.023355971509027663,0.019214841808845452,0.012589034288553918,0.021865164816962067,0.038595328805698194,0.011098227596488323,0.014742421732648666,0.01772403511677986,0.0077853238363425545,0.0018220970680801723,0.8245817459002815,6037.0
1907,E02001999,0.006700351493848858,0.022517574692442883,0.01735500878734622,0.00812829525483304,0.012521968365553603,0.047231985940246045,0.011862917398945518,0.018563268892794377,0.044266256590509666,0.11840949033391916,0.001867311072056239,0.6905755711775043,9104.0
1908,E02002000,0.0007018364721020002,0.004444964323312668,0.0032752368698093343,0.0032752368698093343,0.003743127851210668,0.02503216750497134,0.007954146683822669,0.012983974733887004,0.00830506491987367,0.001286700198853667,0.0008188092174523336,0.9281787343548953,8549.0
1909,E02002001,0.001649620587264929,0.0031342791158033654,0.002144506763444408,0.001814582645991422,0.003299241174529858,0.008578027053777632,0.00395908940943583,0.003794127350709337,0.001979544704717915,0.0023094688221709007,0.0003299241174529858,0.9670075882547015,6062.0
1910,E02002002,0.001304158817562672,0.004926822199681206,0.0014490653528474134,0.0023185045645558616,0.0031879437762643097,0.006810607158382843,0.002898130705694827,0.002463411099840603,0.001738878423416896,0.0014490653528474134,0.0011592522822779308,0.9702941602666281,6901.0
1911,E02002003,0.002438483706495234,0.004544446907559299,0.002660164043449346,0.0023276435380181777,0.0036577255597428507,0.014852582575925515,0.0047661272445134115,0.006207049434715141,0.006207049434715141,0.0021059632010640658,0.0007758811793393926,0.9494568831744624,9022.0
1912,E02002004,0.0015841584158415843,0.004356435643564357,0.003432343234323432,0.0022442244224422443,0.005280528052805281,0.017293729372937293,0.004356435643564357,0.009372937293729374,0.0075247524752475245,0.002772277227722772,0.000264026402640264,0.9415181518151815,7575.0
1913,E02002005,0.002124216063119563,0.006372648189358689,0.003944972688650617,0.00303459437588509,0.010418774023872143,0.060084968642524786,0.011126846044911997,0.017600647380133522,0.013453368399757233,0.0037426663969249443,0.00040461258345134534,0.86769168521141,9886.0
1914,E02002006,0.0010802469135802468,0.0016975308641975309,0.0021604938271604936,0.0016975308641975309,0.0021604938271604936,0.013888888888888888,0.0024691358024691358,0.005401234567901234,0.006481481481481481,0.0012345679012345679,0.00030864197530864197,0.9614197530864198,6480.0
1915,E02002007,0.0012184315463003987,0.002658396101019052,0.0012184315463003987,0.0011076650420912715,0.0017722640673460345,0.008418254319893664,0.00232609658839167,0.00232609658839167,0.002104563579973416,0.00022153300841825432,0.00022153300841825432,0.976406734603456,9028.0
1916,E02002008,0.004409063074096754,0.014451928965094916,0.008818126148193509,0.004654011022657685,0.0064911206368646664,0.017391304347826087,0.003429271279853031,0.005021432945499081,0.007470912431108389,0.0019595835884874463,0.0004898958971218616,0.9254133496631965,8165.0
1917,E02002009,0.004076468934495361,0.01602473994939556,0.015040764689344954,0.011526567332021367,0.02698903570424515,0.0736575766095024,0.024880517289851,0.027973010964295754,0.03809389935338769,0.00885577734045544,0.0001405678942929435,0.7527410739387124,7114.0
1918,E02002010,0.005254358729400526,0.02459995223310246,0.015165989968951516,0.009553379508000955,0.022450441843802245,0.059947456412706,0.021614521136852163,0.030690231669453068,0.04645330785765465,0.02149510389300215,0.0005970862192500597,0.7421781705278242,8374.0
1919,E02002011,0.0018628281117696868,0.004403048264182896,0.0018628281117696868,0.0015241320914479255,0.004403048264182896,0.008636748518204911,0.002201524132091448,0.00270956816257409,0.004572396274343776,0.00033869602032176124,0.00033869602032176124,0.9671464860287892,5905.0
1920,E02002012,0.0016644869813339674,0.007133515634288432,0.0036856497443823566,0.0036856497443823566,0.012721436214481036,0.04268220187849245,0.009392462251813102,0.014980382832005706,0.019022708358102484,0.01141362501486149,0.0004755677089525621,0.8731423136369041,8411.0
1921,E02002013,0.0013696545426875666,0.0028914929234515295,0.0024349414092223404,0.0030436767615279257,0.0060873535230558514,0.00532643433267387,0.0009131030284583778,0.003195860599604322,0.001674022218840359,0.0007609191903819814,0.0012174707046111702,0.9710850707654847,6571.0
1922,E02002014,0.003247534279528506,0.01671878758720231,0.011907625691604522,0.010464277122925187,0.023574693288429156,0.04690882848207842,0.01671878758720231,0.03668510945393313,0.040774597065191244,0.015275439018522973,0.0006013952369497233,0.7771229251864326,8314.0
1923,E02002015,0.0011339475549255846,0.003118355776045358,0.001984408221119773,0.001559177888022679,0.0051027639971651315,0.01105598866052445,0.003260099220411056,0.004677533664068037,0.004961020552799433,0.002126151665485471,0.00028348688873139615,0.9607370659107016,7055.0
1924,E02002016,0.0021120636103863833,0.003975649148962604,0.003354453969437197,0.00360293204124736,0.006708907938874394,0.028326500186358555,0.009442166728786184,0.010311839980121754,0.013790532985464033,0.004099888184867686,0.0003727171077152441,0.9139023481177786,8049.0
1925,E02002017,0.002106045589692765,0.010158572844400396,0.009663032705649157,0.005698711595639247,0.013379583746283449,0.02960852329038652,0.010777998017839446,0.018582755203171458,0.018706640237859267,0.008052527254707632,0.0004955401387512388,0.8727700693756194,8072.0
1926,E02002018,0.0020150005597223777,0.0029105563640434346,0.0033583342662039627,0.0016791671331019813,0.0031344453151236984,0.003582223217284227,0.00044777790216052836,0.0019030560841822456,0.0015672226575618492,0.0006716668532407926,0.00044777790216052836,0.9782827717452144,8933.0
1927,E02002019,0.0014100756313293167,0.004358415587745161,0.004871170362774004,0.0028201512626586335,0.007947699012947057,0.02512498397641328,0.005383925137802846,0.006537623381617741,0.006537623381617741,0.0019228304063581593,0.0005127547750288425,0.9325727470837072,7801.0
1928,E02002020,0.002319451765946231,0.003057459146020032,0.0020031628887717447,0.0015814443858724301,0.003584607274644175,0.005482340537691091,0.0008434370057986294,0.002635740643120717,0.002635740643120717,0.00021085925144965736,0.00021085925144965736,0.9754348972061149,9485.0
1929,E02002021,0.0009080295758204696,0.007134518095732261,0.006356207030743287,0.007393955117395252,0.012193540018160592,0.03684005707614477,0.009469451290699182,0.022441302373848747,0.026722013231288106,0.006356207030743287,0.0005188740433259826,0.8636658451160981,7709.0
1930,E02002022,0.0012387387387387387,0.0030405405405405407,0.00259009009009009,0.0019144144144144144,0.0045045045045045045,0.01204954954954955,0.0037162162162162164,0.004954954954954955,0.003941441441441441,0.0011261261261261261,0.00045045045045045046,0.960472972972973,8880.0
1931,E02002023,0.0011200298674631324,0.0018667164457718873,0.002053388090349076,0.0013067015120403211,0.002240059734926265,0.005786820981892851,0.0016800448011946986,0.0029867463132350197,0.0014933731566175099,0.0005600149337315662,0.00018667164457718873,0.9787194325182005,5357.0
1932,E02002024,0.0019453026662089483,0.0034328870580157913,0.0032040279208147386,0.0019453026662089483,0.0054926192928252664,0.013731548232063165,0.003547316626616318,0.006179196704428424,0.006179196704428424,0.002403020940611054,0.00022885913720105275,0.9517107220505778,8739.0
1933,E02002025,0.003372302158273381,0.010004496402877698,0.012027877697841726,0.011353417266187051,0.013489208633093525,0.029114208633093525,0.009554856115107913,0.012589928057553957,0.020233812949640287,0.005283273381294964,0.00033723021582733815,0.8726393884892086,8896.0
1934,E02002026,0.0011795930404010617,0.002948982601002654,0.0028015334709525215,0.002506635210852256,0.003981126511353583,0.007962253022707167,0.0011795930404010617,0.0041285756414037155,0.003391329991153052,0.0026540843409023885,0.0007372456502506635,0.9665290474786199,6782.0
1935,E02002027,0.001486988847583643,0.0044609665427509295,0.0024163568773234202,0.002973977695167286,0.003345724907063197,0.006133828996282528,0.0013011152416356876,0.0013011152416356876,0.0024163568773234202,0.0005576208178438662,0.0001858736059479554,0.9734200743494423,5380.0
1936,E02002028,0.0019197207678883072,0.002966841186736475,0.0020942408376963353,0.0017452006980802793,0.002966841186736475,0.004363001745200698,0.0015706806282722514,0.0015706806282722514,0.0017452006980802793,0.0,0.0006980802792321117,0.9783595113438045,5730.0
1937,E02002029,0.0054636027639402215,0.01398039530772939,0.008034709946970914,0.00658846215651615,0.009963040334243934,0.020086774867427284,0.005142214366061385,0.00658846215651615,0.004338743371364293,0.0009641651936365097,0.0017676361883336013,0.9170817933472601,6223.0
1938,E02002030,0.0022013501614323453,0.0044027003228646906,0.005136483710008805,0.004255943645435867,0.008071617258585266,0.018931611388318167,0.0038156736131493983,0.006604050484297036,0.004549457000293513,0.0017610801291458762,0.001174053419430584,0.9390959788670384,6814.0
1939,E02002031,0.0028758587633807317,0.009106886084038984,0.011982744847419716,0.013260904297811151,0.018693081961974757,0.030356286946796613,0.005911487458060393,0.018693081961974757,0.01725515258028439,0.009106886084038984,0.00031953986259785906,0.8624380891516217,6259.0
1940,E02002032,0.002642654399530195,0.004893804443574435,0.0060683175100322995,0.007144954487618675,0.013213271997650974,0.0233923852402858,0.0060683175100322995,0.0066555740432612314,0.010864245864735245,0.002544778310658706,0.00029362826661446606,0.9162180679260057,10217.0
1941,E02002033,0.0015351157733145709,0.004861199948829474,0.004989126263272355,0.0035819368044006654,0.007803505181015735,0.020724062939746705,0.0035819368044006654,0.006780094665472688,0.0061404630932582836,0.0008954842011001664,0.0008954842011001664,0.9382115901240885,7817.0
1942,E02002034,0.002081292850146915,0.005631733594515181,0.004407443682664055,0.003672869735553379,0.009182174338883447,0.016895200783545544,0.0028158667972575904,0.007957884427032321,0.00514201762977473,0.004897159647404506,0.0009794319294809011,0.9363369245837414,8168.0
1943,E02002035,0.004417539267015707,0.01587041884816754,0.009980366492146597,0.004090314136125654,0.009162303664921465,0.010798429319371727,0.002617801047120419,0.003763089005235602,0.0024541884816753927,0.0013089005235602095,0.0003272251308900524,0.9352094240837696,6112.0
1944,E02002036,0.001799370220422852,0.01064627380416854,0.012445644024591394,0.013045434098065677,0.018893387314439947,0.036587194481931325,0.012295696506222822,0.024591393012445645,0.017094017094017096,0.011396011396011397,0.0,0.8412055780476833,6669.0
1945,E02002037,0.0028701671450278576,0.0028701671450278576,0.0032078338679723114,0.00219483369913895,0.002532500422083404,0.005909167651527942,0.0005065000844166807,0.0030390005065000845,0.0020260003376667227,0.00016883336147222692,0.0008441668073611346,0.9738308289718048,5923.0
1946,E02002038,0.0026001040041601664,0.005824232969318773,0.004056162246489859,0.0044721788871554865,0.009672386895475818,0.025689027561102445,0.006448257930317213,0.0078003120124804995,0.012272490899635986,0.002704108164326573,0.0010400416016640667,0.9174206968278731,9615.0
1947,E02002039,0.0022562449637389204,0.00676873489121676,0.0064464141821112,0.0059629331184528605,0.005479452054794521,0.01595487510072522,0.00660757453666398,0.007574536663980661,0.0059629331184528605,0.0029008863819500403,0.0006446414182111201,0.9334407735697019,6205.0
1948,E02002040,0.0037086985839514496,0.007417397167902899,0.004383007417397168,0.004045853000674309,0.006237356709372893,0.0070802427511800405,0.0018543492919757248,0.0038772757923128793,0.0033715441672285905,0.0013486176668914363,0.0016857720836142953,0.9549898853674983,5932.0
1949,E02002041,0.0047831632653061226,0.00972576530612245,0.006536989795918368,0.007334183673469388,0.010044642857142858,0.0196109693877551,0.00350765306122449,0.004942602040816327,0.006696428571428571,0.001913265306122449,0.0006377551020408163,0.9242665816326531,6272.0
1950,E02002042,0.0022424317926996386,0.004484863585399277,0.0023670113367385073,0.0026161704248162452,0.005606079481749097,0.011212158963498194,0.0018686931605830322,0.0028653295128939827,0.003363647689049458,0.0007474772642332129,0.0006228977201943441,0.962003239068145,8027.0
1951,E02002043,0.0018277358921635824,0.006054375142791867,0.007425177061914553,0.00822481151473612,0.013251085218185972,0.03986748914781814,0.010737948366461046,0.012108750285583733,0.01256568425862463,0.00411240575736806,0.0002284669865204478,0.8835960703678318,8754.0
1952,E02002044,0.004346206382714516,0.025456351670185024,0.02148267726313175,0.01750900285607848,0.021606854588352167,0.05476220042220291,0.011175959269837327,0.01775735750651931,0.01750900285607848,0.004097851732273687,0.0002483546504408295,0.8040481808021855,8053.0
1953,E02002045,0.00115192627671829,0.008447459362600794,0.00460770510687316,0.0055036477665429415,0.00921541021374632,0.03826955074875208,0.012543197235376936,0.013439139895046717,0.012287213618328427,0.0034557788301548703,0.00012799180852425445,0.8909509791373352,7813.0
1954,E02002046,0.0017513134851138354,0.0021015761821366026,0.0021015761821366026,0.002276707530647986,0.009106830122591943,0.04798598949211909,0.00893169877408056,0.015236427320490367,0.01138353765323993,0.003852889667250438,0.0003502626970227671,0.8949211908931699,5710.0
1955,E02002047,0.0037091005431182937,0.012584448271294211,0.013776659160153663,0.010597430123195126,0.012319512518214334,0.041727381110080806,0.01284938402437409,0.014571466419393298,0.015233805802092992,0.006755861703536892,0.00039740362961981717,0.8554775466949265,7549.0
1956,E02002048,0.009518231073363597,0.032947722946258605,0.025333138087567725,0.013032654854297847,0.016107775662615318,0.024454532142334163,0.00849319080392444,0.009957534045980378,0.009078928100746815,0.004978767022990189,0.0013179089178503441,0.8447796163420705,6829.0
1957,E02002049,0.0014263074484944533,0.006656101426307449,0.005705229793977813,0.003486529318541997,0.00792393026941363,0.03264659270998415,0.011727416798732172,0.013312202852614897,0.01648177496038035,0.009033280507131538,0.0,0.8916006339144216,6310.0
1958,E02002051,0.000648403306856865,0.005673528934997569,0.0034041173609985413,0.004052520667855406,0.008915545469281893,0.04263251742583887,0.012805965310423084,0.021397309126276545,0.008429242989139244,0.004214621494569622,0.0,0.8878262279137623,6169.0
1959,E02002052,0.003255609326880774,0.011790585129784426,0.006775186977562692,0.007567091948966124,0.015574131104267488,0.07338319401671799,0.022613286405631323,0.03202815662120546,0.026044874615046194,0.01583809942806863,0.0003519577650681918,0.7847778266608008,11365.0
1960,E02002053,0.008060692271218587,0.025604551920341393,0.017069701280227598,0.014382803856488068,0.020704915441757548,0.05373794847479058,0.009325114588272483,0.02212739054844318,0.03066224118855698,0.008534850640113799,0.001896633475580844,0.787893156314209,6327.0
1961,E02002054,0.007730630475863254,0.03006356296169043,0.022332932485827177,0.016320219893489092,0.02387905858099983,0.06407833705548875,0.009620340147740937,0.02216114069747466,0.02009963923724446,0.004981961862222986,0.0024050850369352343,0.7763270915650232,5821.0
1962,E02002055,0.005301941049604601,0.01896117900790798,0.01303019410496046,0.009705248023005032,0.024083393242271746,0.0858195542774982,0.03235082674335011,0.038910855499640545,0.039090582314881384,0.02138749101365924,0.0004493170381020848,0.7109094176851186,11128.0
1963,E02002056,0.0012144519785446818,0.004655399251087947,0.0029349256148163143,0.0026313126201801436,0.008298755186721992,0.05677562999696387,0.016091488715717032,0.02186013561380427,0.011031272138447526,0.004149377593360996,0.00010120433154539014,0.8702560469588099,9881.0
