,GEOGRAPHY_CODE,A caravan or other mobile or temporary structure,Detached,"In a commercial building, for example, in an office building, hotel or over a shop",In a purpose-built block of flats or tenement,"Part of a converted or shared house, including bedsits","Part of another converted building, for example, former school, church or warehouse",Semi-detached,Terraced,Total
91,E02000095,0.0009428032683846638,0.05719673161533627,0.0339409176618479,0.22941546197360152,0.03268384663733501,0.0031426775612822125,0.5138277812696417,0.12884978001257072,1
92,E02000096,0.00040096230954290296,0.23937449879711306,0.02044907778668805,0.16880513231756214,0.02967121090617482,0.0016038492381716118,0.5212510024057738,0.018444266238973536,1
93,E02000097,0.000986842105263158,0.0680921052631579,0.011842105263157895,0.16085526315789472,0.07993421052631579,0.00625,0.4273026315789474,0.24473684210526317,1
94,E02000098,0.00034782608695652176,0.18991304347826088,0.005565217391304348,0.2900869565217391,0.042434782608695654,0.0006956521739130435,0.39304347826086955,0.07791304347826086,1
95,E02000099,0.0006854009595613434,0.051747772446881425,0.01405071967100754,0.343385880740233,0.0387251542152159,0.0,0.429061000685401,0.1223440712816998,1
96,E02000100,0.0003898635477582846,0.21364522417153997,0.006237816764132553,0.17660818713450294,0.027680311890838208,0.0007797270955165692,0.5138401559454191,0.0608187134502924,1
97,E02000101,0.0005906674542232723,0.14057885410513882,0.01299468399291199,0.5251033668044891,0.058771411695215596,0.002362669816893089,0.16302421736562314,0.09657412876550502,1
98,E02000102,0.0018628912071535022,0.0756333830104322,0.004470938897168405,0.2503725782414307,0.14008941877794337,0.0026080476900149033,0.18777943368107303,0.3371833084947839,1
99,E02000103,0.0011554015020219526,0.0586366262276141,0.0028885037550548816,0.42749855574812246,0.07423454650491046,0.011265164644714038,0.3012709416522241,0.12305025996533796,1
100,E02000104,0.0008288437629506838,0.0899295482801492,0.01077496891835889,0.3423124740986324,0.06464981351015334,0.0,0.4442602569415665,0.047244094488188976,1
101,E02000105,0.0006441223832528181,0.10434782608695652,0.02254428341384863,0.3784219001610306,0.0644122383252818,0.0045088566827697265,0.32302737520128827,0.10209339774557166,1
102,E02000106,0.0011148272017837235,0.056856187290969896,0.021460423634336676,0.31354515050167225,0.17196209587513936,0.006688963210702341,0.25891861761426976,0.16945373467112598,1
103,E02000107,0.00022920009168003668,0.057300022920009165,0.01925280770112308,0.3641989456795783,0.3360073344029338,0.0206280082512033,0.11735044694017878,0.0850332340132936,1
104,E02000108,0.00044033465433729633,0.07441655658300309,0.0035226772346983706,0.32232496697490093,0.08806693086745927,0.0017613386173491853,0.23734037868780272,0.27212681638044917,1
105,E02000110,0.0006464124111182935,0.03684550743374273,0.004848093083387201,0.23949579831932774,0.2614738202973497,0.004848093083387201,0.2750484809308339,0.17679379444085327,1
106,E02000111,0.0,0.07234575634199812,0.019417475728155338,0.38114625743814595,0.08111493892890699,0.003758221108675227,0.3138114625743815,0.12840588787973692,1
107,E02000112,0.0005720823798627002,0.05663615560640732,0.039473684210526314,0.34096109839816935,0.09982837528604119,0.002860411899313501,0.2316933638443936,0.22797482837528604,1
108,E02000113,0.0015202189115232593,0.050775311644876864,0.003952569169960474,0.4569778048038918,0.053815749467923384,0.002736394040741867,0.212222560048647,0.2179993919124354,1
109,E02000114,0.00026961445133459155,0.05257481801024535,0.02480452952278242,0.3691021838770558,0.3566999191156646,0.010784578053383662,0.06524669722297115,0.12051765974656242,1
110,E02000115,0.0007737941707505803,0.0433324735620325,0.004900696414753675,0.542687645086407,0.34356461181325765,0.0067062161465050295,0.04488006190353366,0.013154500902759866,1
111,E02000116,0.00030892801977139327,0.026567809700339822,0.031201729996910718,0.47049737411183196,0.2570281124497992,0.01050355267222737,0.06085881989496447,0.14303367315415508,1
112,E02000117,0.0010506408909434755,0.03214961126287035,0.015339357007774742,0.46543391468795964,0.2155915108216012,0.007564614414793024,0.08678293759193108,0.1760874133221265,1
113,E02000118,0.0009508716323296355,0.060538827258320126,0.00855784469096672,0.312202852614897,0.08526148969889065,0.0044374009508716325,0.2640253565768621,0.2640253565768621,1
114,E02000119,0.0020242914979757085,0.02758097165991903,0.0068319838056680165,0.6604251012145749,0.07034412955465587,0.003289473684210526,0.0597165991902834,0.16978744939271256,1
115,E02000120,0.0016509433962264152,0.008962264150943396,0.025707547169811322,0.3617924528301887,0.42783018867924527,0.016745283018867924,0.020754716981132074,0.13655660377358492,1
116,E02000121,0.0011028398125172319,0.061483319547835674,0.015164047422111939,0.4791838985387373,0.060380479735318446,0.0022056796250344637,0.19933829611248965,0.18114143920595532,1
117,E02000122,0.0009493670886075949,0.06677215189873417,0.008544303797468355,0.30791139240506327,0.23037974683544304,0.008227848101265823,0.22658227848101264,0.15063291139240506,1
118,E02000123,0.0010832280194981044,0.024553168441957034,0.029969308539447553,0.36974183065535293,0.36865860263585487,0.010832280194981043,0.07600649936811699,0.11915508214479148,1
119,E02000124,0.0007209805335255948,0.011295361691900985,0.026916606584955538,0.31530881999519345,0.33285267964431625,0.020427781783225185,0.05888007690459024,0.2335976928622927,1
120,E02000125,0.0002537427048972342,0.019791930981984267,0.01091093631058107,0.14057345851306774,0.3907637655417407,0.005074854097944684,0.10631819335194113,0.32631311849784317,1
121,E02000126,0.0011747430249632893,0.0052863436123348016,0.004698972099853157,0.8008810572687225,0.13215859030837004,0.007342143906020558,0.016740088105726872,0.03171806167400881,1
122,E02000127,0.0,0.07184363444268357,0.010829371368198627,0.2179080824088748,0.01954569466455362,0.003961965134706815,0.23032223983095615,0.4455890121500264,1
123,E02000128,0.0,0.10052219321148825,0.01762402088772846,0.16220626631853785,0.02610966057441253,0.005221932114882507,0.3560704960835509,0.3322454308093995,1
124,E02000130,0.001091703056768559,0.0384825327510917,0.02947598253275109,0.2142467248908297,0.19350436681222707,0.01118995633187773,0.21588427947598254,0.2961244541484716,1
125,E02000131,0.0011836654172420597,0.023870585914381535,0.014795817715525744,0.5294929966462814,0.29986190570132176,0.016571315841388833,0.04636022884198067,0.06786348392187808,1
126,E02000132,0.000606918875177018,0.05259963584867489,0.020230629172567266,0.6524377908152944,0.050171960347966824,0.011936071211814687,0.07930406635646368,0.13271292737204127,1
127,E02000133,0.0002310536044362292,0.5092421441774492,0.0030036968576709795,0.15434380776340112,0.055683918669131235,0.007162661737523105,0.1377079482439926,0.13262476894639558,1
128,E02000134,0.00018867924528301886,0.07320754716981132,0.019622641509433963,0.37924528301886795,0.17150943396226415,0.01867924528301887,0.14433962264150943,0.1932075471698113,1
129,E02000135,0.00045004500450045,0.025427542754275428,0.0297029702970297,0.5243024302430243,0.15999099909991,0.0144014401440144,0.08505850585058505,0.16066606660666066,1
130,E02000136,0.0008718395815170009,0.34132519616390583,0.0034873583260680036,0.15170008718395817,0.01961639058413252,0.00043591979075850045,0.28945074106364427,0.1931124673060157,1
131,E02000137,0.0005443658138268917,0.17038649972781708,0.0,0.4303211758301579,0.0884594447468699,0.005171475231355471,0.19569951007076755,0.10941752857920523,1
132,E02000138,0.0,0.17274704034791014,0.007489731819280019,0.5322541676733511,0.06209229282435371,0.007006523314810341,0.0860111137956028,0.13239913022469196,1
133,E02000139,0.0,0.04596310855760508,0.011188388267311764,0.21681282128817658,0.1442394919866949,0.012095554883580285,0.3271847596008467,0.2425158754157847,1
134,E02000140,0.0002992220227408737,0.049072411729503294,0.011071214841412328,0.21723518850987433,0.012268102932375824,0.0014961101137043686,0.40604428485936567,0.30251346499102333,1
135,E02000141,0.000646830530401035,0.03040103492884864,0.009379042690815007,0.29042690815006467,0.2001940491591203,0.003234152652005175,0.14844760672703752,0.31727037516170764,1
136,E02000142,0.00028968713789107763,0.2074159907300116,0.004634994206257242,0.23117033603707995,0.0686558516801854,0.013325608342989572,0.21176129779837774,0.26274623406720743,1
137,E02000144,0.00046392948271862676,0.14358617490141498,0.014613778705636743,0.36418464393412203,0.07469264671769892,0.010670378102528416,0.19832985386221294,0.19345859429366735,1
138,E02000145,0.00796812749003984,0.058907228229937394,0.004553215708594195,0.26522481502561185,0.01707455890722823,0.0042686397268070575,0.33067729083665337,0.31132612407512805,1
139,E02000146,0.0,0.07151695124969067,0.01311556545409552,0.25488740410789407,0.040336550358822075,0.007423904974016332,0.279386290522148,0.3333333333333333,1
140,E02000147,0.0,0.46967782691092863,0.002842703727100442,0.23973468098547063,0.01737207833228048,0.0018951358180669614,0.24099810486418194,0.027479469361970942,1
141,E02000148,0.001111934766493699,0.27798369162342473,0.038917716827279465,0.09303187546330616,0.016679021497405487,0.0037064492216456633,0.5270570793180134,0.04151223128243143,1
142,E02000149,0.0,0.14159561510353227,0.007917174177831911,0.12697929354445797,0.012180267965895249,0.0030450669914738123,0.4637637028014616,0.24451887941534714,1
143,E02000150,0.0006418485237483953,0.07830551989730423,0.012195121951219513,0.11200256739409499,0.007060333761232349,0.0025673940949935813,0.27086007702182285,0.516367137355584,1
144,E02000151,0.0006734006734006734,0.2804713804713805,0.0013468013468013469,0.06632996632996634,0.012794612794612794,0.0013468013468013469,0.5902356902356902,0.0468013468013468,1
145,E02000152,0.0,0.07041343669250646,0.0029069767441860465,0.2774547803617571,0.01744186046511628,0.0,0.34011627906976744,0.2916666666666667,1
146,E02000153,0.0,0.11084254143646409,0.0020718232044198894,0.013466850828729282,0.003453038674033149,0.0006906077348066298,0.7151243093922652,0.15435082872928177,1
147,E02000154,0.00028011204481792715,0.31176470588235294,0.03613445378151261,0.22240896358543416,0.02492997198879552,0.008123249299719889,0.2607843137254902,0.13557422969187674,1
148,E02000155,0.000986842105263158,0.10328947368421053,0.005592105263157895,0.07796052631578948,0.005263157894736842,0.000986842105263158,0.6598684210526315,0.14605263157894738,1
149,E02000156,0.005965850648014812,0.16807241308372764,0.025097716519234724,0.14729479530960707,0.017074675992594116,0.003497222793663855,0.4706850442295824,0.1623122814235754,1
150,E02000157,0.00030525030525030525,0.3833943833943834,0.003357753357753358,0.04884004884004884,0.004884004884004884,0.0015262515262515263,0.36782661782661785,0.18986568986568986,1
151,E02000158,0.00032981530343007914,0.24604221635883905,0.006926121372031662,0.16358839050131926,0.007585751978891821,0.001978891820580475,0.44755936675461744,0.12598944591029024,1
152,E02000159,0.0,0.5031892274982283,0.015946137491141033,0.08398299078667612,0.013111268603827072,0.00815024805102764,0.2891566265060241,0.08646350106307583,1
153,E02000160,0.0006574621959237344,0.20973044049967127,0.02695595003287311,0.12689020381328073,0.01873767258382643,0.0046022353714661405,0.5696909927679158,0.042735042735042736,1
154,E02000161,0.0,0.24783258594917787,0.003288490284005979,0.05411061285500748,0.008071748878923767,0.00029895366218236175,0.5153961136023917,0.17100149476831092,1
155,E02000162,0.0,0.2893760539629005,0.007082630691399663,0.15986509274873525,0.010792580101180439,0.014165261382799325,0.2984822934232715,0.2202360876897133,1
156,E02000163,0.0003259452411994785,0.4123207301173403,0.013363754889178618,0.05541069100391134,0.007170795306388526,0.007170795306388526,0.35104302477183835,0.15319426336375488,1
157,E02000165,0.0007293946024799417,0.325309992706054,0.008023340627279359,0.09700948212983224,0.0032822757111597373,0.00036469730123997083,0.2603938730853392,0.30488694383661563,1
158,E02000166,0.0,0.08917010005885816,0.010300176574455562,0.5526780459093584,0.1439081812831077,0.017363154796939378,0.08769864626250735,0.09888169511477339,1
159,E02000167,0.001483679525222552,0.040356083086053415,0.039762611275964393,0.27359050445103855,0.3189910979228487,0.026112759643916916,0.12195845697329377,0.1777448071216617,1
160,E02000168,0.00028620492272467084,0.01917572982255295,0.03377218088151116,0.32369776760160274,0.3640526617057813,0.02346880366342301,0.05094447624499141,0.1846021751574127,1
161,E02000169,0.0,0.0829477858559154,0.0036351619299405157,0.38730998017184404,0.3654990085922009,0.018506278916060808,0.1014540647719762,0.04064771976206213,1
162,E02000170,0.0,0.02975158867706528,0.02224147891392259,0.3734835355285962,0.35730791450028887,0.013287117273252455,0.08261120739456962,0.12131715771230503,1
163,E02000171,0.00030003000300030005,0.0093009300930093,0.008100810081008101,0.35613561356135615,0.40414041404140416,0.008100810081008101,0.05700570057005701,0.1569156915691569,1
164,E02000172,0.00024783147459727387,0.007930607187112764,0.023543990086741014,0.6555142503097894,0.12267657992565056,0.04287484510532838,0.021065675340768277,0.1261462205700124,1
165,E02000173,0.00028563267637817766,0.031133961725221364,0.022564981433876037,0.4670094258783205,0.36732362182233647,0.014852899171665239,0.042273636103970294,0.05455584118823193,1
166,E02000174,0.00028145229383619476,0.007880664227413453,0.021108922037714608,0.4047283985364481,0.419082465522094,0.023360540388404166,0.04756543765831692,0.07599211933577259,1
167,E02000175,0.0009291521486643438,0.013937282229965157,0.030197444831591175,0.5024390243902439,0.3386759581881533,0.008826945412311266,0.023693379790940768,0.08130081300813008,1
168,E02000176,0.0,0.009663445518160613,0.009330223258913695,0.37920693102299236,0.5338220593135622,0.010329890036654448,0.023658780406531157,0.033988670443185605,1
169,E02000177,0.00027359781121751026,0.00984952120383037,0.011764705882352941,0.6870041039671683,0.16963064295485636,0.008755129958960328,0.02216142270861833,0.0905608755129959,1
170,E02000178,0.0009601536245799327,0.007441190590494479,0.01800288046087374,0.47167546807489197,0.4063850216034566,0.01344215074411906,0.01800288046087374,0.06409025444071051,1
171,E02000179,0.0007852375343541421,0.008244994110718492,0.018060463290145268,0.5571260306242638,0.24303101688260698,0.010208087946603848,0.0420102080879466,0.12053396152336082,1
172,E02000180,0.0005689900426742532,0.00995732574679943,0.014509246088193456,0.5061166429587483,0.314651493598862,0.013655761024182077,0.04608819345661451,0.09445234708392602,1
173,E02000181,0.00026659557451346307,0.010130631831511597,0.0018661690215942416,0.3761663556384964,0.5545187949880032,0.007997867235403893,0.01919488136496934,0.029858704345507865,1
174,E02000182,0.001946787800129786,0.02693056456846204,0.014925373134328358,0.6875405580791694,0.1765087605451006,0.007138221933809215,0.029526281635301754,0.055483452303698895,1
175,E02000183,0.0,0.010229471938070224,0.015482444014376555,0.46364390378766934,0.28780757533867846,0.030411943599668232,0.0395355266795687,0.1528891346419685,1
176,E02000184,0.001926252063841497,0.00825536598789213,0.017886626307099616,0.6794166208035223,0.16620803522289487,0.014584479911942764,0.01953769950467804,0.09218492019812878,1
177,E02000185,0.0024582104228121925,0.004178957718780727,0.024336283185840708,0.7369714847590954,0.1750245821042281,0.004916420845624385,0.018190757128810225,0.03392330383480826,1
178,E02000186,0.003740224413464808,0.008160489629377763,0.06664399863991839,0.5406324379462768,0.22577354641278477,0.025161509690581434,0.019381162869772185,0.11050663039782387,1
179,E02000187,0.0013099292638197536,0.0018339009693476552,0.015195179460309143,0.8965155881582395,0.043489651558815824,0.01100340581608593,0.005501702908042965,0.02515064186533927,1
180,E02000188,0.000735564545788893,0.004413387274733358,0.007723427730783376,0.9124678190511217,0.036778227289444645,0.006987863184994484,0.007723427730783376,0.02317028319235013,1
181,E02000191,0.0004748338081671415,0.004273504273504274,0.06790123456790123,0.7469135802469136,0.11823361823361823,0.020417853751187084,0.002849002849002849,0.0389363722697056,1
182,E02000192,0.0006472491909385113,0.0035598705501618125,0.04498381877022654,0.7352750809061489,0.11294498381877023,0.05792880258899676,0.007119741100323625,0.037540453074433655,1
183,E02000193,0.0006449532408900354,0.0051596259271202835,0.07029990325701387,0.7716865527249275,0.09158336020638504,0.03547242824895195,0.004837149306675266,0.020316027088036117,1
184,E02000194,0.00023798191337458352,0.05592574964302713,0.03165159447881961,0.4407425035697287,0.19633507853403143,0.01213707758210376,0.11042360780580676,0.15254640647310805,1
185,E02000195,0.00028653295128939826,0.167621776504298,0.009455587392550143,0.19684813753581662,0.0659025787965616,0.0037249283667621777,0.401432664756447,0.15472779369627507,1
186,E02000196,0.003907637655417406,0.059325044404973354,0.02664298401420959,0.18188277087033747,0.0941385435168739,0.00994671403197158,0.341740674955595,0.2824156305506217,1
187,E02000197,0.0,0.06475903614457831,0.02108433734939759,0.17801204819277108,0.0677710843373494,0.009939759036144578,0.27710843373493976,0.3813253012048193,1
188,E02000198,0.006282124500285551,0.034837235865219876,0.019988577955454025,0.3052541404911479,0.15248429468874927,0.009423186750428327,0.20845231296402056,0.2632781267846945,1
189,E02000199,0.0003118178983473651,0.04926722793888369,0.013719987527284067,0.14281259744309324,0.13719987527284067,0.0077954474586841285,0.19207982538197693,0.45681322107888994,1
190,E02000200,0.0007496251874062968,0.029985007496251874,0.016241879060469765,0.40504747626186904,0.21164417791104448,0.0079960019990005,0.1606696651674163,0.16766616691654174,1
191,E02000201,0.00026164311878597594,0.024856096284667714,0.029304029304029304,0.4510727367870225,0.14913657770800628,0.01543694400837258,0.09759288330716902,0.23233908948194662,1
192,E02000202,0.0,0.06363336630398946,0.01252884932410155,0.12265084075173097,0.06429277942631058,0.002967359050445104,0.14606000659413124,0.5878667985492911,1
193,E02000203,0.0,0.04232125681308112,0.016992625841615903,0.2863097146521321,0.1840333440205194,0.005771080474511061,0.1548573260660468,0.3097146521320936,1
194,E02000204,0.0,0.06569569259374032,0.024480942051440968,0.16299969011465756,0.1007127362875736,0.004958165478772854,0.2039045553145336,0.43724821815928105,1
195,E02000206,0.0013437849944008958,0.04076147816349384,0.013885778275475923,0.3525195968645017,0.19507278835386338,0.009182530795072788,0.15834266517357223,0.22889137737961926,1
196,E02000207,0.000561955605507165,0.03624613655521214,0.012644001123911211,0.24135993256532734,0.09328463051418938,0.005619556055071649,0.24135993256532734,0.36892385501545377,1
197,E02000208,0.005368472425573451,0.050268423621278674,0.024158125915080528,0.4643728648121035,0.10151293313811616,0.01708150317227916,0.1290873596876525,0.20815031722791605,1
198,E02000209,0.000326477309826967,0.07084557623245184,0.0068560235063663075,0.16976820111002286,0.03623898139079334,0.002285341168788769,0.20045706823375775,0.5132223310479922,1
199,E02000210,0.0005808887598024978,0.02904443799012489,0.009003775776938717,0.16729596282311937,0.04966598896311356,0.003194888178913738,0.20214928841126925,0.539064769096718,1
200,E02000211,0.0,0.23581183611532625,0.006069802731411229,0.10500758725341426,0.012139605462822459,0.005462822458270106,0.40455235204855844,0.23095599393019728,1
201,E02000212,0.004290530186944529,0.04474410052099295,0.022678516702421086,0.2752068648482991,0.06037388905914802,0.0027581979773214833,0.2549800796812749,0.3349678210235979,1
202,E02000213,0.0012984603969578928,0.025412724911890186,0.01762196253014283,0.5839361899462067,0.15396030421072157,0.025598219254312743,0.0895937673900946,0.10257837135967353,1
203,E02000214,0.0004302925989672978,0.06927710843373494,0.02280550774526678,0.08950086058519793,0.06454388984509467,0.0030120481927710845,0.26506024096385544,0.4853700516351119,1
204,E02000215,0.0007611798287345385,0.04015223596574691,0.014462416745956231,0.42188392007611797,0.192197906755471,0.012940057088487155,0.12369172216936251,0.1939105613701237,1
205,E02000216,0.0006798096532970768,0.2080217539089055,0.001699524133242692,0.5227736233854521,0.01699524133242692,0.0013596193065941536,0.06390210740992522,0.18456832087015634,1
206,E02000217,0.0009964129135113591,0.03626943005181347,0.016141889198884016,0.4709047429254683,0.07552809884416102,0.011159824631327222,0.1506576325229175,0.23834196891191708,1
207,E02000218,0.0,0.09237973605789698,0.011919965942954448,0.33035334184759474,0.006811409110259685,0.0004257130693912303,0.4444444444444444,0.1136653895274585,1
208,E02000219,0.00033523298692591353,0.2561180020113979,0.0124036205162588,0.10258129399932954,0.016426416359369762,0.0026818638954073082,0.5155883338920549,0.09386523633925578,1
209,E02000221,0.0007518796992481203,0.07243107769423558,0.004761904761904762,0.3644110275689223,0.029323308270676692,0.0030075187969924814,0.3208020050125313,0.20451127819548873,1
210,E02000222,0.000550357732526142,0.2039075399009356,0.013208585580627407,0.29086406164006606,0.15877820583379196,0.009356081452944413,0.13786461199779856,0.18547055586130984,1
211,E02000223,0.0,0.03657224811760488,0.004302617425600574,0.4048045894585873,0.004661168877733955,0.0,0.16780207959842236,0.3818572965220509,1
212,E02000224,0.0,0.0651177010088658,0.018954448180984407,0.24151635585447875,0.2149189850198716,0.004891470498318557,0.281259553653317,0.17334148578416386,1
213,E02000225,0.0007524454477050414,0.028216704288939052,0.0026335590669676447,0.13167795334838225,0.007524454477050414,0.0003762227238525207,0.6215199398043642,0.2072987208427389,1
214,E02000226,0.0,0.20819848975188782,0.017619561308881697,0.025530384753685725,0.00719165767709457,0.001438331535418914,0.6037396619920892,0.1362819129809421,1
215,E02000227,0.00020669698222405952,0.06531624638280281,0.00434063662670525,0.2773873501446879,0.009094667217858619,0.0016535758577924762,0.3499379909053328,0.29206283588259613,1
216,E02000228,0.0,0.5497173262387762,0.008313934153641503,0.12903225806451613,0.011972065181243765,0.0033255736614566014,0.28766212171599603,0.009976720984369804,1
217,E02000229,0.0,0.027715690657130084,0.021457308895842648,0.248547161376844,0.019669199821189094,0.0,0.46759052302190435,0.21502011622708986,1
218,E02000230,0.0007092198581560284,0.29385342789598107,0.01867612293144208,0.34775413711583925,0.04468085106382979,0.00425531914893617,0.20543735224586288,0.08463356973995272,1
219,E02000231,0.0,0.6049472535467443,0.005820298290287377,0.12040742088032011,0.041469625318297565,0.008002910149145144,0.19789014186977083,0.021462349945434705,1
220,E02000232,0.0004219409282700422,0.32489451476793246,0.009282700421940928,0.060759493670886074,0.004219409282700422,0.0004219409282700422,0.5092827004219409,0.09071729957805907,1
221,E02000233,0.00041736227045075126,0.2003338898163606,0.007512520868113523,0.2036727879799666,0.025459098497495825,0.006260434056761269,0.3664440734557596,0.1898998330550918,1
222,E02000234,0.0005382131324004305,0.28417653390742736,0.021797631862217438,0.23762109795479008,0.03310010764262648,0.002691065662002153,0.24946178686759957,0.1706135629709365,1
223,E02000235,0.0003766478342749529,0.44934086629001885,0.0030131826741996233,0.16233521657250471,0.0192090395480226,0.003389830508474576,0.2975517890772128,0.0647834274952919,1
224,E02000236,0.0,0.24848851269649336,0.003929866989117291,0.04171704957678356,0.018742442563482467,0.0012091898428053204,0.47249093107617895,0.21342200725513905,1
225,E02000237,0.00032938076416337287,0.3007246376811594,0.007575757575757576,0.10474308300395258,0.011857707509881422,0.0032938076416337285,0.4644268774703557,0.10704874835309618,1
226,E02000238,0.0005353319057815846,0.03693790149892934,0.00936830835117773,0.30005353319057815,0.05005353319057816,0.0104389721627409,0.31156316916488225,0.2810492505353319,1
227,E02000239,0.004095563139931741,0.05563139931740614,0.013310580204778157,0.09965870307167235,0.03993174061433447,0.0013651877133105802,0.34948805460750854,0.43651877133105804,1
228,E02000240,0.0005134788189987163,0.03080872913992298,0.004878048780487805,0.4110397946084724,0.040821566110397944,0.0012836970474967907,0.29216944801026956,0.2184852374839538,1
229,E02000241,0.01,0.03538461538461538,0.014615384615384615,0.23884615384615385,0.04730769230769231,0.0034615384615384616,0.3211538461538462,0.3292307692307692,1
230,E02000242,0.001344688480502017,0.047512326311071267,0.013895114298520844,0.10712684894666069,0.061407440609592114,0.00761990138951143,0.38009861048857013,0.3809950694755715,1
231,E02000243,0.0009590792838874681,0.0370843989769821,0.008951406649616368,0.2803708439897698,0.08024296675191815,0.0019181585677749361,0.4127237851662404,0.17774936061381075,1
232,E02000244,0.00034071550255536625,0.03713798977853492,0.008858603066439524,0.2456558773424191,0.08926746166950596,0.015332197614991482,0.29540034071550253,0.3080068143100511,1
233,E02000245,0.0,0.030700447093889718,0.004769001490312966,0.587779433681073,0.03248882265275708,0.0017883755588673621,0.1496274217585693,0.19284649776453056,1
234,E02000246,0.00032562683165092806,0.03028329534353631,0.011071312276131553,0.4184304786714425,0.030934549006838164,0.0009768804949527841,0.36177140996418106,0.14620644741126668,1
235,E02000247,0.004366812227074236,0.05933727202671461,0.009504238376573337,0.5330079630105318,0.029283329052144876,0.0025687130747495505,0.1852042126894426,0.17672745954276908,1
236,E02000248,0.0010046885465505692,0.09176155391828533,0.014400535833891493,0.45579370395177493,0.1028131279303416,0.008372404554588079,0.22572002679169456,0.10013395847287342,1
237,E02000249,0.00034328870580157915,0.05149330587023687,0.030552694816340542,0.35564709921043597,0.06694129763130793,0.008238928939237899,0.3504977686234123,0.1362856162032269,1
238,E02000250,0.0003933910306845004,0.03776553894571204,0.016129032258064516,0.26003147128245474,0.046420141620771044,0.004720692368214005,0.26514555468135326,0.36939417781274586,1
239,E02000251,0.00039323633503735744,0.053480141565080616,0.009830908375933936,0.10971293747542273,0.045615414864333466,0.0027526543452615023,0.2367282736924892,0.5414864333464412,1
240,E02000252,0.003854875283446712,0.02743764172335601,0.014285714285714285,0.5344671201814059,0.10997732426303855,0.005668934240362812,0.13560090702947847,0.16870748299319727,1
241,E02000253,0.003125814014066163,0.035686376660588694,0.0028653295128939827,0.40010419380046885,0.044282365199270646,0.0015629070070330815,0.22792393852565773,0.28444907528002084,1
242,E02000254,0.0011485451761102604,0.06431852986217458,0.01339969372128637,0.07924961715160796,0.05206738131699847,0.0015313935681470138,0.32848392036753443,0.4598009188361409,1
243,E02000255,0.0010559662090813093,0.04065469904963041,0.0010559662090813093,0.4134107708553326,0.10559662090813093,0.00395987328405491,0.2238648363252376,0.2104012671594509,1
244,E02000256,0.0007451564828614009,0.09438648782911079,0.009687034277198211,0.4232488822652757,0.252856433184302,0.010680576254346746,0.15176353700943865,0.05663189269746647,1
245,E02000258,0.0019223375624759708,0.04267589388696655,0.006151480199923107,0.22760476739715493,0.2645136485966936,0.008458285274894272,0.3348712033833141,0.11380238369857747,1
246,E02000259,0.0004175365344467641,0.06889352818371608,0.015448851774530271,0.21252609603340292,0.14613778705636743,0.00918580375782881,0.2906054279749478,0.2567849686847599,1
247,E02000260,0.001452960406828914,0.06683617871413004,0.04249909189974573,0.23755902651652744,0.07555394115510353,0.002905920813657828,0.36033418089357067,0.21285869960043588,1
248,E02000261,0.0004020100502512563,0.035175879396984924,0.009045226130653266,0.5364824120603016,0.1292462311557789,0.028944723618090452,0.17829145728643217,0.08241206030150754,1
249,E02000262,0.0007602635580334517,0.027369488089204256,0.03421186011150532,0.39863152559553977,0.2812975164723771,0.010643689812468323,0.13405980739989865,0.11302584896097313,1
250,E02000263,0.0035655512890839275,0.08749314317059792,0.015907844212835986,0.17718047174986287,0.07899067471201317,0.007679648930334613,0.21503017004936917,0.41415249588590236,1
251,E02000264,0.0005644933672029354,0.08749647191645499,0.009596387242449902,0.2941010443127293,0.3268416596104996,0.00733841377363816,0.23708721422523285,0.036974315551792265,1
252,E02000265,0.0008449514152936206,0.021546261089987327,0.022391212505280946,0.3943810730882974,0.2044782425010562,0.00781580059146599,0.1394169835234474,0.20912547528517111,1
253,E02000266,0.006284916201117319,0.04864990689013035,0.005353817504655494,0.4776536312849162,0.02490689013035382,0.03165735567970205,0.21554934823091249,0.18994413407821228,1
254,E02000267,0.0009313877677739833,0.029804408568767465,0.029804408568767465,0.25364793542378145,0.14746972989754734,0.01552312946289972,0.15864638311083515,0.36417261719962746,1
255,E02000268,0.002328589909443726,0.055886157826649414,0.012160413971539457,0.23725743855109963,0.19172056921086675,0.009573091849935317,0.23311772315653298,0.2579560155239327,1
256,E02000269,0.0012106537530266344,0.043886198547215496,0.022699757869249396,0.1740314769975787,0.1761501210653753,0.012409200968523002,0.16888619854721548,0.400726392251816,1
