,GEOGRAPHY_CODE,Usual residents per square kilometre
4435,E02004619,31.2
4436,E02004620,1271.5
4437,E02004621,484.6
4438,E02004622,504.4
4439,E02004623,141.4
4440,E02004624,92.6
4441,E02004625,71.6
4442,E02004626,63.4
4443,E02004627,227.5
4444,E02004628,318.1
4445,E02004629,348.5
4446,E02004630,79.9
4447,E02004631,78.2
4448,E02004632,993.8
4449,E02004633,210.3
4450,E02004634,323.3
4451,E02004635,167.3
4452,E02004636,3938.2
4453,E02004637,3136.7
4454,E02004638,4097.6
4455,E02004639,1485.9
4456,E02004640,8868.4
4457,E02004641,4119.0
4458,E02004642,2935.1
4459,E02004643,7149.8
4460,E02004644,3419.2
4461,E02004645,4588.6
4462,E02004646,2028.6
4463,E02004647,3174.8
4464,E02004648,4034.2
4465,E02004649,3221.7
4466,E02004650,4245.6
4467,E02004651,205.0
4468,E02004652,88.1
4469,E02004653,108.6
4470,E02004654,1855.8
4471,E02004655,1633.6
4472,E02004656,1703.3
4473,E02004657,798.9
4474,E02004658,1312.2
4475,E02004659,165.9
4476,E02004660,276.2
4477,E02004661,721.0
4478,E02004662,98.2
4479,E02004663,352.6
4480,E02004664,1614.7
4481,E02004665,148.0
4482,E02004666,593.9
4483,E02004667,456.2
4484,E02004668,65.2
4485,E02004669,74.7
4486,E02004671,127.6
4487,E02004672,1065.8
4488,E02004673,181.7
4489,E02004674,1078.2
4490,E02004675,1321.5
4491,E02004676,286.7
4492,E02004677,83.7
4493,E02004678,99.4
4494,E02004679,162.8
4495,E02004680,4314.7
4496,E02004681,4392.0
4497,E02004682,1791.1
4498,E02004683,3327.2
4499,E02004684,3295.2
4500,E02004685,3143.4
4501,E02004686,4870.7
4502,E02004687,3250.1
4503,E02004688,3661.3
4504,E02004689,184.9
4505,E02004690,3186.6
4506,E02004691,61.0
4507,E02004692,2336.4
4508,E02004693,4693.6
4509,E02004694,85.5
4510,E02004695,4093.6
4511,E02004696,92.1
4512,E02004697,86.6
4513,E02004698,4074.1
4514,E02004699,1616.5
4515,E02004700,464.5
4516,E02004702,4026.6
4517,E02004703,116.8
4518,E02004704,107.5
4519,E02004705,374.8
4520,E02004706,251.7
4521,E02004707,92.8
4522,E02004708,1843.2
4523,E02004709,389.6
4524,E02004710,606.4
4525,E02004712,2552.0
4526,E02004713,2662.2
4527,E02004714,2902.4
4528,E02004715,3199.2
4529,E02004716,2080.3
4530,E02004717,1799.3
4531,E02004718,3001.8
4532,E02004719,1156.3
4533,E02004720,932.7
4534,E02004721,1860.8
4535,E02004722,1589.6
4536,E02004723,2043.9
4537,E02004724,1386.2
4538,E02004725,2654.5
4539,E02004726,887.9
4540,E02004727,1214.9
4541,E02004728,2727.0
4542,E02004729,3695.6
4543,E02004730,700.4
4544,E02004731,2877.3
4545,E02004732,983.0
4546,E02004733,728.7
4547,E02004734,1859.1
4548,E02004735,3271.7
4549,E02004736,2722.6
4550,E02004737,3955.1
4551,E02004738,3821.4
4552,E02004739,923.3
4553,E02004740,2230.9
4554,E02004741,3257.4
4555,E02004742,2498.1
4556,E02004743,2936.9
4557,E02004744,4255.4
4558,E02004745,6800.1
4559,E02004746,2329.1
4560,E02004747,2925.9
4561,E02004748,5053.3
4562,E02004749,3069.6
4563,E02004750,2528.9
4564,E02004751,1616.5
4565,E02004752,493.4
4566,E02004753,826.3
4567,E02004754,133.4
4568,E02004755,1496.7
4569,E02004756,547.3
4570,E02004757,2740.8
4571,E02004758,281.2
4572,E02004759,2219.2
4573,E02004760,374.8
4574,E02004761,199.1
4575,E02004764,3474.7
4576,E02004765,2856.1
4577,E02004766,4184.1
4578,E02004767,2039.7
4579,E02004768,3621.2
4580,E02004769,2377.1
4581,E02004770,4366.7
4582,E02004771,5257.7
4583,E02004772,2580.3
4584,E02004774,2121.2
4585,E02004775,1410.1
4586,E02004776,522.9
4587,E02004777,2658.4
4588,E02004778,2200.5
4589,E02004779,78.7
4590,E02004780,4495.4
4591,E02004781,2722.0
4592,E02004782,1393.0
4593,E02004783,3501.4
4594,E02004784,262.7
4595,E02004785,54.2
4596,E02004786,601.7
4597,E02004787,1992.9
4598,E02004788,118.6
4599,E02004789,3163.1
4600,E02004790,570.3
4601,E02004791,2362.7
4602,E02004792,329.9
4603,E02004793,112.7
4604,E02004794,79.1
4605,E02004795,57.2
4606,E02004796,517.0
4607,E02004797,1407.6
4608,E02004798,2568.9
4609,E02004799,2829.5
4610,E02004800,1066.2
4611,E02004801,454.5
4612,E02004802,3990.8
4613,E02004803,6902.9
4614,E02004804,4326.1
4615,E02004805,2733.0
4616,E02004806,2841.8
4617,E02004807,3795.9
4618,E02004808,1149.2
4619,E02004809,1061.6
4620,E02004810,5768.3
4621,E02004811,5955.9
4622,E02004812,5725.8
4623,E02004813,4570.1
4624,E02004814,100.7
4625,E02004815,5871.6
4626,E02004817,3307.9
4627,E02004818,327.7
4628,E02004819,3328.8
4629,E02004820,84.9
4630,E02004821,47.4
4631,E02004822,45.0
4632,E02004823,3990.6
4633,E02004824,2834.4
4634,E02004825,366.1
4635,E02004826,147.8
4636,E02004827,2831.3
4637,E02004828,325.1
4638,E02004829,76.5
4639,E02004830,85.0
4640,E02004831,240.3
4641,E02004832,88.2
4642,E02004833,2870.5
4643,E02004834,2038.5
4644,E02004835,2435.8
4645,E02004836,5360.1
4646,E02004837,176.6
4647,E02004838,159.3
4648,E02004839,74.0
4649,E02004840,438.8
4650,E02004841,234.8
4651,E02004842,244.9
4652,E02004843,4222.1
4653,E02004844,3260.8
4654,E02004845,1084.6
4655,E02004846,1554.5
4656,E02004847,2569.1
4657,E02004848,958.6
4658,E02004849,674.5
4659,E02004850,3778.8
4660,E02004851,4570.0
4661,E02004852,4983.0
4662,E02004853,1460.3
4663,E02004854,4033.3
4664,E02004855,4046.1
4665,E02004856,116.2
4666,E02004857,292.2
4667,E02004858,1988.4
4668,E02004859,193.8
4669,E02004860,6610.0
4670,E02004861,165.5
4671,E02004862,4414.9
4672,E02004863,5569.7
4673,E02004864,1245.6
4674,E02004865,2282.6
4675,E02004866,2474.1
4676,E02004867,2658.7
4677,E02004868,1961.0
4678,E02004869,1127.6
4679,E02004870,5111.8
4680,E02004871,1931.1
4681,E02004872,4059.8
4682,E02004873,3540.5
4683,E02004874,4900.0
4684,E02004875,3177.2
4685,E02004876,320.0
4686,E02004877,635.3
4687,E02004878,180.2
4688,E02004880,175.8
4689,E02004881,1925.0
4690,E02004882,3000.6
4691,E02004883,157.9
4692,E02004884,5493.9
4693,E02004885,2451.1
4694,E02004886,95.5
4695,E02004887,102.9
4696,E02004888,876.6
4697,E02004889,4544.5
4698,E02004890,2142.6
4699,E02004891,1160.7
4700,E02004892,2151.4
4701,E02004893,3032.6
4702,E02004894,1443.6
4703,E02004895,266.6
4704,E02004896,1120.0
4705,E02004897,1396.0
4706,E02004898,2504.4
4707,E02004899,155.7
4708,E02004900,878.4
4709,E02004901,4814.1
4710,E02004902,4825.5
4711,E02004903,1465.8
4712,E02004904,3281.0
4713,E02004905,359.0
4714,E02004906,4876.3
4715,E02004907,2598.8
4716,E02004908,1636.6
4717,E02004909,4749.6
4718,E02004910,1611.1
4719,E02004911,1451.4
4720,E02004912,3299.2
4721,E02004914,2327.4
4722,E02004915,3086.2
4723,E02004916,1622.2
4724,E02004917,1150.8
4725,E02004918,2161.1
4726,E02004919,2238.8
4727,E02004920,1741.1
4728,E02004921,4303.7
4729,E02004922,91.7
4730,E02004923,261.3
4731,E02004924,2341.8
4732,E02004925,2962.3
4733,E02004926,2610.9
4734,E02004927,258.4
4735,E02004928,1848.3
4736,E02004929,129.3
4737,E02004930,484.8
4738,E02004931,3571.2
4739,E02004932,3604.0
4740,E02004933,3701.7
4741,E02004934,5218.7
4742,E02004935,7048.5
4743,E02004936,6190.3
4744,E02004937,2014.1
4745,E02004939,2831.7
4746,E02004940,2526.1
4747,E02004941,1911.2
4748,E02004942,686.2
4749,E02004943,590.8
4750,E02004944,6940.9
4751,E02004945,2470.0
4752,E02004946,6251.1
4753,E02004948,1906.0
4754,E02004949,4882.6
4755,E02004950,4881.6
4756,E02004951,3107.4
4757,E02004952,5087.9
4758,E02004953,3817.0
4759,E02004954,2179.8
4760,E02004955,2695.6
4761,E02004956,909.1
4762,E02004957,2407.5
4763,E02004958,305.4
4764,E02004959,950.8
4765,E02004960,1224.6
4766,E02004961,2467.0
4767,E02004962,3778.7
4768,E02004963,2224.1
4769,E02004964,526.0
4770,E02004965,2539.4
4771,E02004966,604.2
4772,E02004967,3902.5
4773,E02004968,4601.6
4774,E02004969,5222.5
4775,E02004970,4211.5
4776,E02004971,6395.3
4777,E02004972,3513.8
4778,E02004973,10395.3
4779,E02004974,5067.3
4780,E02004975,1909.6
4781,E02004976,5938.4
4782,E02004977,9653.3
4783,E02004978,5351.9
4784,E02004979,4706.9
4785,E02004980,696.1
4786,E02004981,319.3
4787,E02004982,1934.1
4788,E02004983,2284.2
4789,E02004984,3117.0
4790,E02004985,1930.4
4791,E02004986,4780.2
4792,E02004987,3591.3
4793,E02004988,4077.5
4794,E02004989,2496.2
4795,E02004990,335.2
4796,E02004991,5832.7
4797,E02004992,5984.1
4798,E02004994,290.1
4799,E02004995,365.7
4800,E02004996,100.2
4801,E02004997,88.9
4802,E02004998,1534.3
4803,E02005000,3418.5
4804,E02005001,1927.2
4805,E02005002,4803.6
4806,E02005003,5079.1
4807,E02005004,2521.9
4808,E02005005,107.9
4809,E02005006,93.9
4810,E02005007,120.1
4811,E02005008,166.9
4812,E02005009,71.4
4813,E02005010,5876.2
4814,E02005011,852.2
4815,E02005012,3594.8
4816,E02005013,986.9
4817,E02005014,848.5
4818,E02005015,879.8
4819,E02005016,2836.1
4820,E02005017,3952.2
4821,E02005018,586.1
4822,E02005019,110.5
4823,E02005020,496.8
4824,E02005021,325.9
4825,E02005022,3803.9
4826,E02005023,2841.3
4827,E02005025,1459.4
4828,E02005026,130.2
4829,E02005027,91.0
4830,E02005028,2193.6
4831,E02005029,1974.3
4832,E02005030,4868.9
4833,E02005031,4999.1
4834,E02005032,6211.8
4835,E02005033,1540.1
4836,E02005034,2727.8
4837,E02005035,1676.2
4838,E02005036,4374.6
4839,E02005037,1359.6
4840,E02005038,809.1
4841,E02005039,521.6
4842,E02005040,537.3
4843,E02005041,110.3
4844,E02005042,227.2
4845,E02005043,2837.5
4846,E02005044,4877.5
4847,E02005045,411.4
4848,E02005046,436.2
4849,E02005047,2878.7
4850,E02005048,108.4
4851,E02005049,233.8
4852,E02005050,577.7
4853,E02005051,2940.8
4854,E02005052,677.8
4855,E02005053,1948.4
4856,E02005054,210.7
4857,E02005055,2806.9
4858,E02005056,7214.3
4859,E02005057,2029.8
4860,E02005058,8293.1
4861,E02005059,5433.2
4862,E02005060,3196.3
4863,E02005061,6322.0
4864,E02005062,2523.1
4865,E02005063,3163.5
4866,E02005064,182.1
4867,E02005065,6351.5
4868,E02005066,422.9
4869,E02005067,276.5
4870,E02005068,176.2
4871,E02005069,4913.7
4872,E02005070,3081.6
4873,E02005071,4825.7
4874,E02005072,2264.1
4875,E02005073,5466.8
4876,E02005074,3199.6
4877,E02005075,3665.4
4878,E02005076,3976.1
4879,E02005077,2231.9
4880,E02005078,98.7
4881,E02005079,1572.8
4882,E02005080,5730.1
4883,E02005081,240.8
4884,E02005082,308.9
4885,E02005083,1067.3
4886,E02005084,124.2
4887,E02005085,128.3
4888,E02005086,280.6
4889,E02005087,1220.6
4890,E02005088,4558.7
4891,E02005089,616.0
4892,E02005090,451.1
4893,E02005091,195.1
4894,E02005093,266.5
4895,E02005094,267.2
4896,E02005095,532.0
4897,E02005096,1918.2
4898,E02005097,443.9
4899,E02005098,289.9
4900,E02005099,147.0
4901,E02005100,448.6
4902,E02005101,83.7
4903,E02005102,74.2
4904,E02005103,776.0
4905,E02005104,1866.8
4906,E02005105,9994.8
4907,E02005106,2826.1
4908,E02005107,2801.7
4909,E02005109,200.9
4910,E02005110,244.6
4911,E02005111,2505.8
4912,E02005112,55.9
4913,E02005113,1120.4
4914,E02005114,131.5
4915,E02005115,6875.4
4916,E02005116,1466.5
4917,E02005117,1610.0
4918,E02005118,2160.0
4919,E02005119,220.1
4920,E02005120,207.0
4921,E02005121,798.5
4922,E02005122,255.2
4923,E02005123,836.8
4924,E02005124,3060.9
4925,E02005125,2110.3
4926,E02005126,3956.8
4927,E02005127,296.7
4928,E02005128,1485.6
4929,E02005129,2242.3
4930,E02005130,90.7
4931,E02005131,90.7
4932,E02005132,10132.5
4933,E02005133,1867.8
4934,E02005134,6192.6
4935,E02005135,2549.9
4936,E02005136,2450.6
4937,E02005137,3983.0
4938,E02005138,2427.0
4939,E02005139,1538.1
4940,E02005140,3415.0
4941,E02005141,3652.3
4942,E02005142,1378.5
4943,E02005143,4968.5
4944,E02005144,4038.1
4945,E02005145,138.1
4946,E02005146,7109.8
4947,E02005147,6749.4
4948,E02005148,1632.5
4949,E02005149,477.4
4950,E02005150,1344.4
4951,E02005151,2764.6
4952,E02005153,994.9
4953,E02005154,231.1
4954,E02005155,508.0
4955,E02005156,224.9
4956,E02005157,2727.1
4957,E02005158,367.5
4958,E02005159,1564.1
4959,E02005160,2270.2
4960,E02005161,1689.2
4961,E02005162,339.3
4962,E02005163,1217.0
4963,E02005164,1851.3
4964,E02005165,304.1
4965,E02005166,3800.0
4966,E02005167,310.2
4967,E02005168,3816.7
4968,E02005169,6631.7
4969,E02005170,1233.7
4970,E02005171,1577.0
4971,E02005172,89.6
4972,E02005173,3097.2
4973,E02005174,134.9
4974,E02005175,122.2
4975,E02005176,4319.8
4976,E02005177,4718.4
4977,E02005178,4022.6
4978,E02005179,2276.1
4979,E02005180,1253.9
4980,E02005181,5104.5
4981,E02005182,3840.3
4982,E02005183,2172.3
4983,E02005184,88.8
4984,E02005185,3238.1
4985,E02005186,246.1
4986,E02005189,3527.7
4987,E02005190,138.8
4988,E02005191,1653.1
4989,E02005192,388.7
4990,E02005193,985.7
4991,E02005194,1731.7
4992,E02005195,226.5
4993,E02005196,1967.0
4994,E02005197,2336.2
4995,E02005198,2485.5
4996,E02005199,269.4
4997,E02005200,3150.1
4998,E02005201,854.4
4999,E02005202,359.0
5000,E02005203,128.7
5001,E02005204,868.2
5002,E02005205,157.7
5003,E02005206,1465.4
5004,E02005207,1322.5
5005,E02005208,3574.5
5006,E02005209,492.5
5007,E02005210,2462.6
5008,E02005211,1326.9
5009,E02005212,901.6
5010,E02005213,967.6
5011,E02005214,600.8
5012,E02005215,3012.4
5013,E02005216,1650.6
5014,E02005217,5655.6
5015,E02005218,4319.4
5016,E02005219,996.7
5017,E02005220,332.5
5018,E02005221,238.4
5019,E02005222,22.6
5020,E02005223,486.0
5021,E02005224,2929.5
5022,E02005225,125.9
5023,E02005226,5002.3
5024,E02005228,4994.4
5025,E02005229,8039.2
5026,E02005230,2162.1
5027,E02005231,5073.8
5028,E02005233,1895.2
5029,E02005234,5858.5
5030,E02005235,7799.0
5031,E02005236,479.8
5032,E02005237,1236.8
5033,E02005238,4525.7
5034,E02005239,77.9
5035,E02005240,1347.7
5036,E02005241,298.8
5037,E02005242,292.3
5038,E02005245,136.6
5039,E02005246,1434.9
5040,E02005247,218.9
5041,E02005248,4766.8
5042,E02005249,7417.4
5043,E02005250,6239.7
5044,E02005251,896.9
5045,E02005252,1404.4
5046,E02005253,120.2
5047,E02005254,257.1
5048,E02005255,4204.8
5049,E02005256,1583.0
5050,E02005257,3788.1
5051,E02005258,3021.9
5052,E02005259,3839.2
5053,E02005260,3668.9
5054,E02005261,1636.5
5055,E02005262,781.9
5056,E02005263,5616.2
5057,E02005264,6317.4
5058,E02005265,4205.5
5059,E02005266,7467.4
5060,E02005267,7699.9
5061,E02005268,2637.1
5062,E02005269,4766.8
5063,E02005270,26.2
5064,E02005271,1150.1
5065,E02005272,3527.6
5066,E02005273,39.9
5067,E02005274,127.6
5068,E02005275,446.2
5069,E02005276,287.1
5070,E02005277,230.1
5071,E02005278,319.3
5072,E02005279,650.4
5073,E02005280,770.0
5074,E02005281,1339.3
5075,E02005284,322.8
5076,E02005285,262.5
5077,E02005286,429.9
5078,E02005287,1110.0
5079,E02005288,231.3
5080,E02005289,2390.7
5081,E02005290,1530.6
5082,E02005291,2892.4
5083,E02005292,2816.2
5084,E02005293,3712.2
5085,E02005294,1593.3
5086,E02005295,2994.2
5087,E02005296,577.2
5088,E02005297,304.5
5089,E02005298,897.7
5090,E02005299,4229.0
5091,E02005300,973.9
5092,E02005301,2689.1
5093,E02005302,2261.6
5094,E02005303,1959.1
5095,E02005304,333.3
5096,E02005305,139.3
5097,E02005306,76.6
5098,E02005307,791.3
5099,E02005308,205.5
5100,E02005309,1509.1
5101,E02005310,3160.3
5102,E02005311,104.4
5103,E02005312,1609.6
5104,E02005313,2799.2
5105,E02005314,1717.3
5106,E02005315,484.9
5107,E02005316,2510.5
5108,E02005317,4777.3
5109,E02005318,505.3
5110,E02005319,5042.3
5111,E02005320,4024.4
5112,E02005321,2745.6
5113,E02005322,340.0
5114,E02005323,1280.1
5115,E02005324,68.9
5116,E02005325,372.0
5117,E02005326,4251.6
5118,E02005327,77.0
5119,E02005328,3402.2
5120,E02005329,2321.9
5121,E02005330,1559.8
5122,E02005331,1965.0
5123,E02005332,1741.3
5124,E02005334,3851.7
5125,E02005335,322.3
5126,E02005336,2965.4
5127,E02005337,3986.4
5128,E02005338,804.3
5129,E02005339,1516.0
5130,E02005340,1487.5
5131,E02005341,870.3
5132,E02005342,344.4
5133,E02005343,541.2
5134,E02005344,377.1
5135,E02005345,739.7
5136,E02005346,1640.6
5137,E02005347,5969.3
5138,E02005348,1516.3
5139,E02005349,868.8
5140,E02005350,772.3
5141,E02005351,5103.2
5142,E02005352,79.8
5143,E02005353,3042.8
5144,E02005354,1066.5
5145,E02005355,650.8
5146,E02005356,654.7
5147,E02005357,1044.5
5148,E02005358,1780.1
5149,E02005359,222.2
5150,E02005360,129.5
5151,E02005361,1227.6
5152,E02005362,4127.2
5153,E02005363,1478.0
5154,E02005364,5041.7
5155,E02005365,2103.3
5156,E02005366,1548.0
5157,E02005368,29.3
5158,E02005369,248.9
5159,E02005370,966.0
5160,E02005371,108.2
5161,E02005372,69.2
5162,E02005373,520.6
5163,E02005374,3375.6
5164,E02005375,1862.8
5165,E02005376,983.0
5166,E02005377,277.1
5167,E02005378,682.5
5168,E02005379,654.5
5169,E02005380,91.9
5170,E02005381,202.0
5171,E02005382,1295.7
5172,E02005383,1072.5
5173,E02005384,108.7
5174,E02005385,1502.8
5175,E02005386,5085.9
5176,E02005387,2387.9
5177,E02005388,4256.8
5178,E02005389,1793.0
5179,E02005390,1137.5
5180,E02005391,59.6
5181,E02005392,1113.2
5182,E02005393,78.7
5183,E02005394,1211.2
5184,E02005395,1301.7
5185,E02005396,34.2
5186,E02005397,208.2
5187,E02005398,179.1
5188,E02005399,799.4
5189,E02005400,802.8
5190,E02005401,128.7
5191,E02005402,691.8
5192,E02005403,1247.0
5193,E02005404,429.1
5194,E02005405,440.4
5195,E02005406,2971.4
5196,E02005407,1014.1
5197,E02005408,185.9
5198,E02005409,565.7
5199,E02005412,2201.4
5200,E02005414,4366.3
5201,E02005415,2567.6
5202,E02005416,1295.3
5203,E02005417,71.1
5204,E02005418,3760.2
5205,E02005419,2718.4
5206,E02005420,3617.6
5207,E02005422,54.9
5208,E02005423,126.4
5209,E02005424,68.9
5210,E02005425,51.7
5211,E02005426,1565.3
5212,E02005427,1471.4
5213,E02005428,115.1
5214,E02005429,408.1
5215,E02005430,25.0
5216,E02005431,46.6
5217,E02005432,20.3
5218,E02005433,171.1
5219,E02005434,665.8
5220,E02005435,992.1
5221,E02005436,116.9
5222,E02005437,2782.6
5223,E02005438,1121.3
5224,E02005439,219.8
5225,E02005440,47.7
5226,E02005441,36.9
5227,E02005442,5656.6
5228,E02005443,4139.7
5229,E02005444,2033.9
5230,E02005445,3142.0
5231,E02005446,5609.9
5232,E02005447,2433.6
5233,E02005448,3857.0
5234,E02005449,1621.1
5235,E02005450,2209.8
5236,E02005451,4645.8
5237,E02005452,3314.2
5238,E02005453,586.2
5239,E02005455,114.2
5240,E02005456,418.8
5241,E02005457,82.5
5242,E02005458,56.8
5243,E02005459,61.0
5244,E02005460,102.3
5245,E02005461,43.2
5246,E02005462,1097.6
5247,E02005463,1058.7
5248,E02005464,57.2
5249,E02005465,96.6
5250,E02005466,51.8
5251,E02005467,1917.7
5252,E02005468,73.6
5253,E02005469,65.2
5254,E02005470,2681.3
5255,E02005471,536.7
5256,E02005472,108.2
5257,E02005473,988.3
5258,E02005474,70.7
5259,E02005475,99.0
5260,E02005476,57.1
5261,E02005477,88.7
5262,E02005478,3320.5
5263,E02005479,2703.8
5264,E02005480,3313.3
5265,E02005481,1801.8
5266,E02005482,47.1
5267,E02005483,57.9
5268,E02005484,48.8
5269,E02005485,1020.9
5270,E02005486,293.1
5271,E02005487,73.2
5272,E02005488,558.7
5273,E02005489,451.9
5274,E02005490,3292.3
5275,E02005491,2231.6
5276,E02005492,43.5
5277,E02005493,98.1
5278,E02005494,47.2
5279,E02005495,1779.2
5280,E02005496,31.9
5281,E02005497,2544.8
5282,E02005498,70.7
5283,E02005499,95.9
5284,E02005500,93.0
5285,E02005501,223.6
5286,E02005502,93.2
5287,E02005503,69.6
5288,E02005504,46.4
5289,E02005505,495.5
5290,E02005506,111.4
5291,E02005507,1913.0
5292,E02005508,74.7
5293,E02005509,289.7
5294,E02005510,86.3
5295,E02005511,1245.4
5296,E02005512,65.6
5297,E02005513,495.5
5298,E02005514,25.2
5299,E02005515,82.1
5300,E02005516,51.1
5301,E02005517,692.6
5302,E02005518,3920.3
5303,E02005519,473.0
5304,E02005520,175.9
5305,E02005521,55.0
5306,E02005522,132.5
5307,E02005523,168.7
5308,E02005524,363.0
5309,E02005525,1130.9
5310,E02005526,968.8
5311,E02005527,246.0
5312,E02005528,2638.6
5313,E02005529,1757.6
5314,E02005530,2715.2
5315,E02005531,1693.4
5316,E02005532,1761.3
5317,E02005533,148.8
5318,E02005534,2564.1
5319,E02005535,1744.6
5320,E02005536,167.5
5321,E02005537,95.2
5322,E02005538,300.6
5323,E02005539,108.7
5324,E02005540,817.5
5325,E02005541,2570.9
5326,E02005542,1008.9
5327,E02005543,3659.5
5328,E02005544,2140.8
5329,E02005545,1352.0
5330,E02005546,5277.0
5331,E02005547,3394.7
5332,E02005548,4401.3
5333,E02005549,255.7
5334,E02005550,776.6
5335,E02005551,184.5
5336,E02005552,26.5
5337,E02005553,120.2
5338,E02005554,61.5
5339,E02005555,167.3
5340,E02005556,3039.3
5341,E02005557,1500.0
5342,E02005558,98.6
5343,E02005559,2992.9
5344,E02005560,2990.4
5345,E02005561,741.3
5346,E02005562,56.3
5347,E02005563,92.0
5348,E02005564,100.8
5349,E02005565,102.7
5350,E02005566,89.9
5351,E02005567,2181.0
5352,E02005568,48.8
5353,E02005569,51.4
5354,E02005570,1905.0
5355,E02005571,39.5
5356,E02005572,1736.9
5357,E02005573,134.2
5358,E02005574,125.6
5359,E02005575,47.8
5360,E02005576,141.8
5361,E02005577,61.1
5362,E02005578,42.0
5363,E02005580,886.9
5364,E02005581,76.6
5365,E02005582,114.4
5366,E02005583,93.5
5367,E02005584,1970.0
5368,E02005585,4073.6
5369,E02005586,7672.1
5370,E02005587,4493.4
5371,E02005588,4023.2
5372,E02005589,3288.5
5373,E02005592,7923.9
5374,E02005593,3811.1
5375,E02005594,5554.5
5376,E02005595,1893.1
5377,E02005596,3123.3
5378,E02005598,188.1
5379,E02005599,659.6
5380,E02005600,91.2
5381,E02005601,555.0
5382,E02005602,170.8
5383,E02005603,371.9
5384,E02005604,116.0
5385,E02005605,141.4
5386,E02005606,53.2
5387,E02005607,127.7
5388,E02005608,68.2
5389,E02005609,160.3
5390,E02005610,67.1
5391,E02005611,1035.8
5392,E02005612,185.7
5393,E02005613,4434.8
5394,E02005614,516.6
5395,E02005615,4128.6
5396,E02005616,2923.4
5397,E02005617,4551.3
5398,E02005619,41.3
5399,E02005620,116.6
5400,E02005621,120.1
5401,E02005622,91.3
5402,E02005623,207.2
5403,E02005624,1855.3
5404,E02005625,3518.9
5405,E02005626,1236.6
5406,E02005627,105.5
5407,E02005628,78.3
5408,E02005629,43.9
5409,E02005630,76.7
5410,E02005631,100.9
5411,E02005632,135.7
5412,E02005633,546.2
5413,E02005634,790.0
5414,E02005635,457.5
5415,E02005636,2027.3
5416,E02005637,2636.0
5417,E02005638,1713.3
5418,E02005639,43.9
5419,E02005640,1229.9
5420,E02005641,628.3
5421,E02005642,4798.2
5422,E02005643,3967.7
5423,E02005644,8863.3
5424,E02005645,2681.0
5425,E02005646,2257.1
5426,E02005647,2296.8
5427,E02005648,2863.8
5428,E02005650,3985.3
5429,E02005651,1878.8
5430,E02005652,4498.2
5431,E02005653,3991.6
5432,E02005654,5048.1
5433,E02005655,3532.9
5434,E02005656,4510.7
5435,E02005657,2997.5
5436,E02005658,5512.8
5437,E02005659,5042.7
5438,E02005660,1532.7
5439,E02005661,6455.0
5440,E02005662,5360.2
5441,E02005663,5539.3
5442,E02005664,4147.6
5443,E02005665,3696.8
5444,E02005666,3303.9
5445,E02005667,2018.7
5446,E02005668,3762.3
5447,E02005669,2420.5
5448,E02005670,4499.5
5449,E02005671,8447.4
5450,E02005672,12831.3
5451,E02005673,3259.1
5452,E02005674,3514.9
5453,E02005675,3025.1
5454,E02005676,3241.7
5455,E02005677,830.7
5456,E02005679,2933.2
5457,E02005680,2922.2
5458,E02005681,201.5
5459,E02005682,90.5
5460,E02005683,262.3
5461,E02005684,97.0
5462,E02005685,351.8
5463,E02005686,92.5
5464,E02005687,69.6
5465,E02005688,184.7
5466,E02005689,2262.6
5467,E02005690,2554.6
5468,E02005691,74.7
5469,E02005692,157.9
5470,E02005693,2257.3
5471,E02005694,2015.4
5472,E02005695,1792.0
5473,E02005696,1947.7
5474,E02005697,4119.0
5475,E02005698,5095.2
5476,E02005699,2711.7
5477,E02005700,229.5
5478,E02005701,216.6
5479,E02005702,44.1
5480,E02005703,390.0
5481,E02005704,123.5
5482,E02005705,9.4
5483,E02005706,1618.4
5484,E02005707,33.0
5485,E02005708,13.2
5486,E02005709,2959.1
5487,E02005710,4369.0
5488,E02005711,4541.3
5489,E02005712,941.1
5490,E02005713,2130.0
5491,E02005715,587.6
5492,E02005717,499.6
5493,E02005718,2225.7
5494,E02005719,597.9
5495,E02005720,168.7
5496,E02005721,299.7
5497,E02005722,25.6
5498,E02005723,2001.1
5499,E02005724,1725.6
5500,E02005725,158.4
5501,E02005726,73.9
5502,E02005727,5.4
5503,E02005728,17.2
5504,E02005729,104.5
5505,E02005730,356.7
5506,E02005731,1201.0
5507,E02005733,19.8
5508,E02005734,687.4
5509,E02005735,4828.6
5510,E02005736,1228.5
5511,E02005739,925.0
5512,E02005740,861.3
5513,E02005741,649.7
5514,E02005742,30.8
5515,E02005744,37.4
5516,E02005746,1180.6
5517,E02005747,996.4
5518,E02005748,87.6
5519,E02005749,350.8
5520,E02005750,89.0
5521,E02005751,49.5
5522,E02005752,32.0
5523,E02005754,73.0
5524,E02005755,91.5
5525,E02005756,42.6
5526,E02005757,90.5
5527,E02005758,70.7
5528,E02005759,66.0
5529,E02005760,50.3
5530,E02005761,22.4
5531,E02005762,1145.5
5532,E02005763,48.2
5533,E02005764,2307.9
5534,E02005765,104.9
5535,E02005766,21.7
5536,E02005767,137.0
5537,E02005768,284.0
5538,E02005769,2673.5
5539,E02005770,1971.7
5540,E02005771,3334.3
5541,E02005772,210.6
5542,E02005773,3455.0
5543,E02005774,4220.7
5544,E02005775,4313.3
5545,E02005776,55.3
5546,E02005777,1494.2
5547,E02005778,30.2
