,GEOGRAPHY_CODE,Not in employment: Never worked,Not in employment: Not worked in the last 12 months,Not in employment: Worked in the last 12 months,Total: All usual residents aged 16 years and over not in employment the week before the census
193,E02000203,0.4094090202177294,0.44206842923794715,0.14852255054432348,2572.0
194,E02000204,0.4050749006420055,0.4390094772240905,0.155915622133904,3271.0
195,E02000206,0.36812847436689317,0.44718962322421246,0.18468190240889437,3238.0
196,E02000207,0.3767099263416345,0.46229393195370044,0.16099614170466503,2851.0
197,E02000208,0.41986522121300907,0.4195722238499853,0.16056255493700558,3413.0
198,E02000209,0.4442036836403034,0.3958107620079451,0.15998555435175155,2769.0
199,E02000210,0.30313293818797626,0.5228619813717189,0.17400508044030483,2362.0
200,E02000211,0.22934109938114305,0.6447033127047689,0.1259555879140881,2747.0
201,E02000212,0.4367237327962403,0.40483383685800606,0.15844243034575362,2979.0
202,E02000213,0.3855050115651503,0.4250835260858391,0.18941146234901055,3891.0
203,E02000214,0.23405323957810145,0.6323455549974887,0.13360120542440984,1991.0
204,E02000215,0.32261904761904764,0.5017857142857143,0.17559523809523808,3360.0
205,E02000216,0.2743207712532866,0.6025416301489921,0.1231375985977213,2282.0
206,E02000217,0.34963010614345447,0.46799614023801867,0.18237375361852687,3109.0
207,E02000218,0.31732418524871353,0.5445969125214408,0.13807890222984562,2332.0
208,E02000219,0.2247465921006641,0.6630548759175113,0.11219853198182454,2861.0
209,E02000221,0.36439169139465877,0.4827893175074184,0.15281899109792285,3370.0
210,E02000222,0.26410026857654434,0.5935541629364369,0.1423455684870188,2234.0
211,E02000223,0.43121222893707783,0.4511198009242801,0.11766797013864203,2813.0
212,E02000224,0.30097560975609755,0.5321951219512195,0.16682926829268294,2050.0
213,E02000225,0.3507981989357348,0.5186246418338109,0.13057715923045435,2443.0
214,E02000226,0.2288538996704504,0.656536067374588,0.11461003295496155,2731.0
215,E02000227,0.23194748358862144,0.6340262582056893,0.13402625820568928,3656.0
216,E02000228,0.1989051094890511,0.708029197080292,0.09306569343065693,2740.0
217,E02000229,0.36442615454961136,0.5139460448102423,0.12162780064014632,2187.0
218,E02000230,0.2701231738756803,0.6009739329704955,0.1289028931538241,3491.0
219,E02000231,0.24851190476190477,0.6171875,0.13430059523809523,2688.0
220,E02000232,0.21372639336711194,0.6637494242284662,0.12252418240442192,2171.0
221,E02000233,0.2504118616144975,0.6117517847336629,0.13783635365183966,1821.0
222,E02000234,0.25183887915936953,0.6234676007005254,0.12469352014010508,2855.0
223,E02000235,0.18460111317254174,0.6910946196660482,0.12430426716141002,2156.0
224,E02000236,0.2175540765391015,0.6414309484193012,0.14101497504159735,2404.0
225,E02000237,0.1782708492731446,0.6996939556235654,0.12203519510328997,2614.0
226,E02000238,0.37943262411347517,0.45325596389426176,0.16731141199226304,3102.0
227,E02000239,0.34785639595677936,0.5151620773788776,0.136981526664343,2869.0
228,E02000240,0.42362204724409447,0.42572178477690287,0.15065616797900264,3810.0
229,E02000241,0.38626609442060084,0.46866952789699573,0.14506437768240343,2330.0
230,E02000242,0.3960101867572156,0.44991511035653653,0.1540747028862479,2356.0
231,E02000243,0.38269100743745776,0.4719405003380663,0.145368492224476,2958.0
232,E02000244,0.3674952198852772,0.487189292543021,0.14531548757170173,2615.0
233,E02000245,0.4487901889294001,0.4020550215445807,0.14915478952601924,3017.0
234,E02000246,0.45012787723785164,0.4069693094629156,0.14290281329923274,3128.0
235,E02000247,0.42681651855723995,0.4346576058546785,0.13852587558808155,3826.0
236,E02000248,0.3726298433635614,0.48845836768342954,0.13891178895300907,2426.0
237,E02000249,0.40007099751508696,0.45402910898118565,0.14589989350372737,2817.0
238,E02000250,0.24326970141948115,0.6235927557513461,0.13313754282917278,2043.0
239,E02000251,0.42075134168157424,0.42361359570661894,0.1556350626118068,2795.0
240,E02000252,0.4069675376088678,0.3424386381631037,0.2505938242280285,5052.0
241,E02000253,0.4183109707971586,0.4533017626940279,0.12838726650881346,3801.0
242,E02000254,0.46219931271477666,0.388602520045819,0.14919816723940435,3492.0
243,E02000255,0.32380662815445427,0.5375494071146245,0.13864396473092125,3289.0
244,E02000256,0.2656855151045701,0.5561580170410535,0.17815646785437644,2582.0
245,E02000258,0.3586075345731998,0.46447305674773487,0.17691940867906533,2097.0
246,E02000259,0.2905844155844156,0.5514069264069265,0.15800865800865802,1848.0
247,E02000260,0.5004972650422675,0.3468423669816012,0.15266036797613128,4022.0
248,E02000261,0.3967391304347826,0.4166666666666667,0.18659420289855072,3864.0
249,E02000262,0.38002211573903427,0.4356800589753041,0.18429782528566163,2713.0
250,E02000263,0.5225479143179256,0.3329575347613679,0.1444945509207065,5322.0
251,E02000264,0.2922374429223744,0.519406392694064,0.18835616438356165,2628.0
252,E02000265,0.356056338028169,0.46507042253521125,0.17887323943661973,3550.0
253,E02000266,0.47953937898416615,0.382685585029817,0.13777503598601687,4863.0
254,E02000267,0.32631107126848946,0.5190497534737786,0.15463917525773196,2231.0
255,E02000268,0.2864957264957265,0.5562393162393162,0.15726495726495726,2925.0
256,E02000269,0.22643253234750463,0.6192236598890942,0.15434380776340112,2164.0
257,E02000270,0.414760147601476,0.4070110701107011,0.17822878228782288,2710.0
258,E02000271,0.22327044025157233,0.6074423480083857,0.16928721174004194,1908.0
259,E02000272,0.24553571428571427,0.6036706349206349,0.15079365079365079,2016.0
260,E02000275,0.4892744479495268,0.36813880126182963,0.14258675078864352,3170.0
261,E02000276,0.2875,0.5323863636363636,0.18011363636363636,1760.0
262,E02000277,0.3847611827141774,0.4689158453373768,0.1463229719484458,2638.0
263,E02000278,0.43822393822393824,0.4307777164920022,0.13099834528405957,3626.0
264,E02000279,0.44646924829157175,0.4117944824095166,0.14173626929891167,3951.0
265,E02000280,0.28586878154289835,0.5901225666906994,0.1240086517664023,2774.0
266,E02000281,0.3706182281708094,0.4888463989802422,0.14053537284894838,3138.0
267,E02000282,0.4820944112859468,0.3787303309820944,0.13917525773195877,3686.0
268,E02000283,0.41184298070525616,0.4447771124417831,0.14337990685296076,3006.0
269,E02000284,0.28859060402684567,0.5753169276659209,0.1360924683072334,2682.0
270,E02000285,0.2344988344988345,0.6368298368298368,0.12867132867132866,2145.0
271,E02000286,0.22468793342579751,0.6536061026352289,0.12170596393897365,2884.0
272,E02000287,0.26204238921001927,0.6289017341040463,0.10905587668593449,2595.0
273,E02000288,0.5040278684955367,0.3701284563466144,0.1258436751578489,4593.0
274,E02000289,0.24250440917107582,0.6247795414462081,0.13271604938271606,2268.0
275,E02000290,0.46937014667817084,0.3930112165660052,0.13761863675582398,2318.0
276,E02000291,0.33294494611127295,0.505388872706088,0.1616661811826391,3433.0
277,E02000292,0.3550031867431485,0.497131931166348,0.1478648820905035,3138.0
278,E02000293,0.2420824295010846,0.6429501084598699,0.11496746203904555,2305.0
279,E02000294,0.4396135265700483,0.42284739982949704,0.13753907360045467,3519.0
280,E02000295,0.30753424657534245,0.547945205479452,0.14452054794520547,2920.0
281,E02000296,0.3580848623853211,0.4985665137614679,0.143348623853211,3488.0
282,E02000297,0.26434998448650326,0.6068879925535215,0.1287620229599752,3223.0
283,E02000298,0.25129224652087473,0.6242544731610338,0.12445328031809146,2515.0
284,E02000299,0.4540179866550624,0.402088772845953,0.14389324049898464,3447.0
285,E02000300,0.43221690590111644,0.4229665071770335,0.1448165869218501,3135.0
286,E02000301,0.47685797408093095,0.3946046019571542,0.12853742396191484,3781.0
287,E02000302,0.3432132030986864,0.5197036039070394,0.13708319299427416,2969.0
288,E02000303,0.4679349493709727,0.397054311138386,0.1350107394906413,3259.0
289,E02000304,0.24822695035460993,0.627846211272863,0.12392683837252706,2679.0
290,E02000305,0.2813688212927757,0.5532319391634981,0.16539923954372623,2630.0
291,E02000306,0.5069033530571992,0.35615666384897154,0.13693998309382924,3549.0
292,E02000307,0.42086438152011924,0.44172876304023845,0.13740685543964232,3355.0
293,E02000308,0.3531377645748236,0.49461567025621983,0.15224656516895654,2693.0
294,E02000309,0.4790081021360177,0.3812914313773631,0.1397004664866192,4073.0
295,E02000311,0.38406564319745895,0.4563260984647962,0.15960825833774483,3778.0
296,E02000312,0.3171303074670571,0.514787701317716,0.16808199121522693,3415.0
297,E02000313,0.3899951432734337,0.4497328800388538,0.16027197668771248,2059.0
298,E02000314,0.39177724603001957,0.4281052860561236,0.18011746791385685,4597.0
299,E02000315,0.4270096463022508,0.41511254019292604,0.15787781350482316,3110.0
300,E02000317,0.41802302500992455,0.4319174275506153,0.1500595474394601,2519.0
301,E02000318,0.4771817453963171,0.3749666399786496,0.14785161462503335,3747.0
302,E02000319,0.40361258175023357,0.43350981002802863,0.16287760822173777,3211.0
303,E02000320,0.3615279672578445,0.47203274215552526,0.1664392905866303,2199.0
304,E02000321,0.3875446251487505,0.4454581515271718,0.16699722332407774,2521.0
305,E02000323,0.42845953002610965,0.3817232375979112,0.1898172323759791,3830.0
306,E02000324,0.37909992372234935,0.4889397406559878,0.13196033562166284,2622.0
307,E02000326,0.2905894519131334,0.5377456049638056,0.17166494312306102,1934.0
308,E02000327,0.3902439024390244,0.42898134863701576,0.18077474892395984,2091.0
309,E02000328,0.2568218298555377,0.6072766185125735,0.13590155163188872,1869.0
310,E02000329,0.3060135790494665,0.5693501454898157,0.12463627546071775,2062.0
311,E02000331,0.3656488549618321,0.47099236641221376,0.1633587786259542,2620.0
312,E02000332,0.26938592559390406,0.5979381443298969,0.13267593007619902,2231.0
313,E02000333,0.19712070874861573,0.659468438538206,0.1434108527131783,1806.0
314,E02000334,0.3115060804490178,0.5505144995322732,0.13797942001870908,2138.0
315,E02000335,0.22782258064516128,0.6421370967741935,0.13004032258064516,1984.0
316,E02000337,0.34073013600572655,0.5196850393700787,0.1395848246241947,2794.0
317,E02000339,0.19165085388994307,0.6555977229601518,0.1527514231499051,2108.0
318,E02000340,0.22821760283060594,0.6421937195931003,0.12958867757629366,2261.0
319,E02000341,0.35960214231063503,0.5168324407039021,0.12356541698546289,2614.0
320,E02000342,0.2923076923076923,0.49095022624434387,0.2167420814479638,2210.0
321,E02000343,0.3030050083472454,0.5747078464106845,0.12228714524207011,2396.0
322,E02000344,0.23949782713664897,0.6330275229357798,0.1274746499275712,2071.0
323,E02000345,0.5279850746268657,0.34095149253731344,0.1310634328358209,2144.0
324,E02000346,0.4525891055817081,0.37794216543375925,0.1694687289845326,2974.0
325,E02000347,0.5429824561403509,0.3530701754385965,0.10394736842105264,2280.0
326,E02000348,0.523102310231023,0.3518976897689769,0.125,2424.0
327,E02000350,0.4027777777777778,0.40015015015015015,0.19707207207207209,2664.0
328,E02000351,0.36844313890054553,0.44313890054553084,0.18841796055392362,2383.0
329,E02000352,0.40446379967338053,0.45400108873162764,0.14153511159499182,1837.0
330,E02000353,0.35249237029501523,0.47202441505595116,0.17548321464903358,1966.0
331,E02000354,0.43570496083550914,0.39327676240208875,0.17101827676240208,3064.0
332,E02000355,0.3764192139737991,0.448471615720524,0.17510917030567685,2290.0
333,E02000356,0.3187422934648582,0.48273736128236744,0.19852034525277434,1622.0
334,E02000357,0.45621751299480207,0.3906437425029988,0.1531387445021991,2501.0
335,E02000358,0.37743823146944083,0.44700910273081923,0.1755526657997399,3076.0
336,E02000359,0.40786852589641437,0.3954183266932271,0.19671314741035856,2008.0
337,E02000360,0.44757307589165995,0.41190667739340303,0.14052024671493699,3729.0
338,E02000361,0.39092240117130306,0.3967789165446559,0.212298682284041,2049.0
339,E02000362,0.4444444444444444,0.3935002195871761,0.16205533596837945,2277.0
340,E02000363,0.4202862783810464,0.4096742349457058,0.17003948667324778,4052.0
341,E02000364,0.3479587943533003,0.47043113315528423,0.1816100724914155,2621.0
342,E02000366,0.39061940565699965,0.45005370569280345,0.15932688865019692,2793.0
343,E02000367,0.36135458167330675,0.41434262948207173,0.22430278884462151,2510.0
344,E02000368,0.42992874109263657,0.416270783847981,0.15380047505938244,3368.0
345,E02000369,0.4089422028353326,0.4138495092693566,0.1772082878953108,3668.0
346,E02000370,0.4101399924328415,0.40030268634127886,0.18955732122587968,2643.0
347,E02000372,0.39306803594351736,0.42670089858793325,0.18023106546854942,3895.0
348,E02000373,0.45519429024583663,0.38144329896907214,0.1633624107850912,2522.0
349,E02000374,0.3909051158723218,0.44468736335811104,0.1644075207695671,2287.0
350,E02000375,0.3514309764309764,0.45075757575757575,0.1978114478114478,2376.0
351,E02000376,0.32506459948320415,0.4630490956072351,0.21188630490956073,1935.0
352,E02000377,0.3572316618317447,0.4529631164525487,0.1898052217157066,2413.0
353,E02000378,0.29978354978354976,0.48538961038961037,0.21482683982683984,1848.0
354,E02000379,0.3150249659555152,0.5261007716749887,0.15887426236949614,2203.0
355,E02000380,0.2948051948051948,0.5357142857142857,0.16948051948051948,1540.0
356,E02000381,0.2890517636280348,0.5341273476866697,0.17682088868529547,2183.0
357,E02000382,0.318698347107438,0.506198347107438,0.17510330578512398,1936.0
358,E02000383,0.319906008727761,0.47633434038267874,0.20375965088956025,2979.0
359,E02000384,0.4026343894624422,0.4218583125667497,0.1755072979708081,2809.0
360,E02000385,0.2666227781435155,0.48123765635286375,0.2521395655036208,1519.0
361,E02000386,0.374521805661821,0.4257842387146136,0.19969395562356543,2614.0
362,E02000387,0.3451548451548452,0.44155844155844154,0.21328671328671328,2002.0
363,E02000388,0.30292397660818715,0.5009746588693957,0.19610136452241717,2565.0
364,E02000389,0.2672018348623853,0.5271406727828746,0.20565749235474007,2616.0
365,E02000390,0.303236797274276,0.5008517887563884,0.19591141396933562,1761.0
366,E02000391,0.29178082191780824,0.54337899543379,0.16484018264840183,2190.0
367,E02000392,0.32006306661411116,0.48679542767047695,0.19314150571541192,2537.0
368,E02000393,0.25693035835023664,0.5469912102772143,0.19607843137254902,1479.0
369,E02000394,0.32593150169363944,0.4900263455024464,0.1840421528039142,2657.0
370,E02000395,0.20543093270365997,0.6245572609208973,0.17001180637544275,1694.0
371,E02000396,0.29736575481256333,0.5364741641337386,0.1661600810536981,1974.0
372,E02000397,0.3569309029249682,0.47096227214921577,0.17210682492581603,2359.0
373,E02000398,0.4540503744043567,0.39312457454050376,0.15282505105513955,2938.0
374,E02000400,0.36600244001626675,0.4762098413989427,0.15778771858479057,2459.0
375,E02000401,0.4591874767051808,0.3928438315318673,0.1479686917629519,2683.0
376,E02000402,0.4595482546201232,0.36714579055441476,0.17330595482546202,2435.0
377,E02000403,0.3527045149754135,0.4376396960214573,0.2096557890031292,2237.0
378,E02000404,0.43949546708711074,0.3985021679148601,0.16200236499802917,2537.0
379,E02000405,0.24127735068007097,0.5872264931992903,0.17149615612063868,1691.0
380,E02000406,0.41864479930945186,0.3979283556322831,0.183426845058265,2317.0
381,E02000407,0.4392857142857143,0.4023809523809524,0.15833333333333333,2520.0
382,E02000408,0.4369068541300527,0.41370826010544814,0.14938488576449913,2845.0
383,E02000409,0.41818181818181815,0.43227272727272725,0.14954545454545454,2200.0
384,E02000410,0.23211267605633804,0.5566197183098591,0.2112676056338028,1775.0
385,E02000411,0.4218172213417855,0.3475964078182779,0.2305863708399366,3786.0
386,E02000412,0.4185126582278481,0.3999208860759494,0.18156645569620253,2528.0
387,E02000413,0.3048394391677974,0.561284486657621,0.13387607417458164,2211.0
388,E02000414,0.3712660028449502,0.4528212422949265,0.17591275486012328,2109.0
389,E02000415,0.3548951048951049,0.45236013986013984,0.19274475524475523,2288.0
390,E02000416,0.35601001669449084,0.47996661101836396,0.16402337228714525,2396.0
391,E02000417,0.22198952879581152,0.6219895287958115,0.15602094240837697,1910.0
392,E02000418,0.2101673899566026,0.6354618722876627,0.15437073775573465,1613.0
393,E02000419,0.3493975903614458,0.4399667636061487,0.21063564603240548,2407.0
394,E02000420,0.40530759951749096,0.4266184157619622,0.16807398472054685,2487.0
395,E02000421,0.43704197201865425,0.3520986009327115,0.21085942704863425,3002.0
396,E02000422,0.3991869918699187,0.4219512195121951,0.17886178861788618,2460.0
397,E02000423,0.36870681145113526,0.4185587364264561,0.21273445212240868,2026.0
398,E02000424,0.29346622369878184,0.53156146179402,0.17497231450719822,1806.0
399,E02000425,0.5035,0.3385,0.158,2000.0
400,E02000426,0.2502467917077986,0.6095755182625864,0.140177690029615,2026.0
401,E02000427,0.30022701475595914,0.4625425652667423,0.23723041997729852,1762.0
402,E02000428,0.41854150504266874,0.36850271528316525,0.212955779674166,2578.0
403,E02000429,0.21262458471760798,0.6196013289036545,0.16777408637873753,1806.0
404,E02000430,0.24660194174757283,0.574757281553398,0.1786407766990291,1545.0
405,E02000431,0.20949720670391062,0.611731843575419,0.1787709497206704,1432.0
406,E02000432,0.31741043368950345,0.5179132620993087,0.16467630421118792,1591.0
407,E02000433,0.2912739434478565,0.6047430830039525,0.10398297354819094,3289.0
408,E02000434,0.32771535580524347,0.5337078651685393,0.13857677902621723,3204.0
409,E02000435,0.3768406961178046,0.5087014725568942,0.1144578313253012,2988.0
410,E02000436,0.24263261296660119,0.6350687622789783,0.12229862475442044,2036.0
411,E02000437,0.340032414910859,0.5390599675850891,0.12090761750405186,3085.0
412,E02000438,0.35158109486569195,0.5219313158789527,0.12648758925535533,2941.0
413,E02000439,0.40187891440501045,0.4464161447459986,0.15170494084899094,2874.0
414,E02000440,0.3363197794624397,0.5313576843556168,0.13232253618194348,2902.0
415,E02000441,0.33424018655266224,0.5483870967741935,0.1173727166731442,2573.0
416,E02000442,0.393907926618207,0.4323295257874697,0.1737625475943233,2889.0
417,E02000443,0.45189340813464235,0.41009817671809257,0.13800841514726508,3565.0
418,E02000444,0.37144938091769847,0.49308084486525855,0.13546977421704298,2746.0
419,E02000445,0.4266067177995239,0.4313673631314467,0.14202591906902937,3781.0
420,E02000447,0.31611570247933884,0.5359504132231405,0.14793388429752066,2420.0
421,E02000448,0.22863070539419086,0.6315352697095435,0.13983402489626556,2410.0
422,E02000449,0.4052863436123348,0.4621879588839941,0.13252569750367107,2724.0
423,E02000451,0.27077625570776254,0.6018264840182649,0.1273972602739726,2190.0
424,E02000452,0.40336435218324984,0.4337866857551897,0.1628489620615605,2794.0
425,E02000453,0.3542268041237113,0.4952577319587629,0.15051546391752577,2425.0
426,E02000454,0.24919391985260247,0.6186089359742054,0.1321971441731921,2171.0
427,E02000455,0.3706293706293706,0.46911421911421913,0.16025641025641027,3432.0
428,E02000456,0.3495065789473684,0.5016447368421053,0.14884868421052633,2432.0
429,E02000457,0.31011045029736617,0.5683942225998301,0.12149532710280374,2354.0
430,E02000459,0.4017735334242838,0.4440654843110505,0.15416098226466576,2932.0
431,E02000460,0.4419507984462667,0.4134656883901597,0.1445835131635736,2317.0
432,E02000461,0.4299496644295302,0.4186241610738255,0.1514261744966443,2384.0
433,E02000462,0.3993159469858914,0.4523300555793074,0.1483539974348012,2339.0
434,E02000463,0.41578249336870027,0.4360079575596817,0.14820954907161804,3016.0
435,E02000464,0.31518737672583824,0.5621301775147929,0.12268244575936883,2535.0
436,E02000465,0.31030661248614705,0.5378647949759882,0.1518285925378648,2707.0
437,E02000466,0.27601809954751133,0.5930833872010343,0.13089851325145443,3094.0
438,E02000467,0.36388966285873503,0.4959598774031764,0.1401504597380886,3589.0
439,E02000468,0.28145811426568523,0.5867507886435331,0.13179109709078163,2853.0
440,E02000469,0.32553191489361705,0.5502127659574468,0.12425531914893617,2350.0
441,E02000470,0.22090729783037474,0.6571334648257725,0.12195923734385272,3042.0
442,E02000471,0.2075741336191497,0.68345837799214,0.10896748838871026,2799.0
443,E02000472,0.23696369636963696,0.635973597359736,0.12706270627062707,3030.0
444,E02000473,0.24327784891165172,0.6318822023047375,0.12483994878361075,3124.0
445,E02000474,0.2873121286263544,0.5851101013631598,0.12757777001048584,2861.0
446,E02000475,0.20828144458281445,0.6734122042341221,0.11830635118306351,3212.0
447,E02000476,0.3163519771998575,0.5347345920912006,0.14891343070894192,2807.0
448,E02000477,0.1905225576111652,0.679324894514768,0.13015254787406685,3081.0
449,E02000478,0.26712037430880475,0.6312207571246278,0.10165886856656742,2351.0
450,E02000479,0.3351872450871339,0.5224323322209863,0.14238042269187987,2697.0
451,E02000480,0.33702491819783537,0.5071734205889756,0.15580166121318903,3973.0
452,E02000481,0.19823008849557522,0.6884955752212389,0.11327433628318584,2825.0
453,E02000482,0.1707827542904981,0.7321054834658853,0.09711176224361658,2389.0
454,E02000483,0.2216624685138539,0.6513134220942786,0.1270241093918676,2779.0
455,E02000484,0.2266863251013638,0.645410984150387,0.12790269074824917,2713.0
456,E02000485,0.22061068702290076,0.6561068702290076,0.12328244274809161,2620.0
457,E02000486,0.21356589147286822,0.6728682170542636,0.11356589147286822,2580.0
458,E02000487,0.16245365689248398,0.7478934951129087,0.08965284799460735,2967.0
459,E02000488,0.19034749034749035,0.7038610038610038,0.10579150579150579,2590.0
460,E02000489,0.26951130561633846,0.6024799416484318,0.12800875273522977,2742.0
461,E02000490,0.27249820014398846,0.595752339812815,0.13174946004319654,2778.0
462,E02000491,0.3107142857142857,0.544345238095238,0.1449404761904762,3360.0
463,E02000492,0.2430870821295914,0.6401155592241023,0.11679735864630623,2423.0
464,E02000493,0.30824891461649784,0.5296671490593343,0.16208393632416787,2073.0
465,E02000494,0.24308437067773167,0.6542185338865837,0.10269709543568464,2892.0
466,E02000495,0.26118500604594924,0.6166868198307134,0.12212817412333736,3308.0
467,E02000496,0.24722662440570523,0.6291600633914421,0.12361331220285261,2524.0
468,E02000497,0.25822532402791626,0.6161515453639083,0.12562313060817548,3009.0
469,E02000498,0.2161422708618331,0.662562699498404,0.12129502963976288,2193.0
470,E02000499,0.21221258952129665,0.6739540143234075,0.11383339615529589,2653.0
471,E02000500,0.20035087719298245,0.6750877192982456,0.12456140350877193,2850.0
472,E02000501,0.22182109907741676,0.6482150020056158,0.1299638989169675,2493.0
473,E02000502,0.25927452596867273,0.6125309150865622,0.12819455894476506,2426.0
474,E02000503,0.24101027397260275,0.605736301369863,0.15325342465753425,2336.0
475,E02000504,0.18311633767324653,0.6976060478790425,0.11927761444771104,2381.0
476,E02000506,0.2442379182156134,0.6394052044609665,0.11635687732342008,2690.0
477,E02000507,0.319916142557652,0.5320754716981132,0.1480083857442348,2385.0
478,E02000508,0.3606017865538317,0.40503055947343675,0.23436765397273154,4254.0
479,E02000509,0.36253842775581907,0.3875713658322354,0.24989020641194554,4554.0
480,E02000510,0.3138860457181849,0.5339474582053907,0.15216649607642443,2931.0
481,E02000511,0.38280746941403737,0.4752092723760464,0.14198325820991628,3106.0
482,E02000512,0.40289256198347106,0.45385674931129477,0.14325068870523416,2904.0
483,E02000513,0.4572142410993129,0.3910056214865709,0.15178013741411617,3202.0
484,E02000514,0.4682301608944641,0.3741478047450232,0.15762203436051267,3667.0
485,E02000515,0.3623152709359606,0.46206896551724136,0.17561576354679803,4060.0
486,E02000516,0.4339819318971508,0.4127866574009729,0.1532314107018763,2878.0
487,E02000517,0.4612481857764877,0.40145137880986936,0.13730043541364295,3445.0
488,E02000518,0.40756035578144856,0.4412325285895807,0.15120711562897077,3148.0
489,E02000519,0.46464056107539453,0.4041496201052016,0.13120981881940386,3422.0
490,E02000520,0.46536144578313254,0.36639414802065406,0.16824440619621342,4648.0
491,E02000521,0.42719675867308177,0.4079513800962269,0.16485186123069132,3949.0
492,E02000522,0.367816091954023,0.45909398242055444,0.17308992562542258,2958.0
493,E02000523,0.4432224360736871,0.3689854275501787,0.18779213637613418,3637.0
494,E02000524,0.3352223190932868,0.47253705318221445,0.19224062772449868,2294.0
495,E02000525,0.4185527574115397,0.3854000637551801,0.1960471788332802,3137.0
496,E02000526,0.2523176138653769,0.588472390165256,0.1592099959693672,2481.0
497,E02000529,0.45508803342285886,0.39003282602208295,0.1548791405550582,3351.0
498,E02000530,0.49534383954154726,0.34921203438395415,0.15544412607449856,2792.0
499,E02000531,0.32112845138055224,0.5189075630252101,0.1599639855942377,3332.0
500,E02000532,0.2449051300070274,0.6099789177793394,0.14511595221363316,2846.0
501,E02000533,0.24948282995448903,0.5990897807199007,0.15142738932561026,2417.0
502,E02000534,0.3118322121092204,0.5199841709537001,0.16818361693707953,2527.0
503,E02000535,0.39258028792912514,0.44130675526024365,0.16611295681063123,3612.0
504,E02000536,0.428646934460888,0.4048625792811839,0.16649048625792812,3784.0
505,E02000537,0.3731629392971246,0.46293929712460063,0.16389776357827476,3130.0
506,E02000538,0.42186140910408815,0.38155987242679035,0.19657871846912148,3449.0
507,E02000539,0.3397014925373134,0.4874626865671642,0.17283582089552238,3350.0
508,E02000540,0.3828522920203735,0.44284097340124506,0.17430673457838144,3534.0
509,E02000541,0.42155525238744884,0.41446111869031377,0.1639836289222374,3665.0
510,E02000542,0.4225317085302164,0.40039791096742106,0.1770703805023626,4021.0
511,E02000543,0.39850374064837907,0.40648379052369077,0.19501246882793016,4010.0
512,E02000544,0.3102810650887574,0.5399408284023669,0.14977810650887574,2704.0
513,E02000545,0.3510601320820299,0.4984358706986444,0.1505039972193257,2877.0
514,E02000546,0.42950430394775896,0.40338379341050756,0.16711190264173345,3369.0
515,E02000547,0.3464345873104997,0.4859629421673217,0.16760247052217855,3562.0
516,E02000548,0.37625,0.456875,0.166875,3200.0
517,E02000549,0.373899924566256,0.47045511692230324,0.15564495851144078,3977.0
518,E02000550,0.37921906022501656,0.4331568497683653,0.18762409000661814,3022.0
519,E02000551,0.38144329896907214,0.46037371134020616,0.15818298969072164,3104.0
520,E02000552,0.341820987654321,0.4729938271604938,0.18518518518518517,2592.0
521,E02000553,0.3144144144144144,0.5369369369369369,0.14864864864864866,2220.0
522,E02000554,0.3749194068343005,0.4829142488716957,0.14216634429400388,3102.0
523,E02000555,0.3422950819672131,0.4642622950819672,0.19344262295081968,3050.0
524,E02000556,0.34309876170341286,0.4560555723346421,0.20084566596194503,3311.0
525,E02000557,0.3392724573125464,0.47401633259094283,0.18671121009651076,2694.0
526,E02000558,0.4200056038105912,0.40907817315774725,0.17091622303166154,3569.0
527,E02000559,0.35147878268324045,0.48606943849121304,0.1624517788255465,2333.0
528,E02000560,0.3173449612403101,0.44137596899224807,0.24127906976744187,2064.0
529,E02000561,0.2825070159027128,0.5210477081384471,0.19644527595884004,2138.0
530,E02000562,0.3334773218142549,0.504535637149028,0.16198704103671707,2315.0
531,E02000563,0.3762801453584407,0.4506111661711265,0.17310868847043276,3027.0
532,E02000564,0.3552784222737819,0.43503480278422274,0.20968677494199536,3448.0
533,E02000565,0.3973264017823988,0.41515038989974007,0.18752320831786112,2693.0
534,E02000566,0.2963458110516934,0.5423351158645277,0.16131907308377896,2244.0
535,E02000567,0.321012321012321,0.5191475191475191,0.15984015984015984,3003.0
536,E02000568,0.3777522935779816,0.4387614678899083,0.1834862385321101,4360.0
537,E02000569,0.3228741763413869,0.5262001882648258,0.15092563539378726,3187.0
538,E02000570,0.2395128552097429,0.5877311682453766,0.17275597654488048,2217.0
539,E02000571,0.3486238532110092,0.4763585038814397,0.17501764290755117,2834.0
540,E02000572,0.40675883256528417,0.42089093701996927,0.17235023041474654,3255.0
541,E02000573,0.3100303951367781,0.4998311381290105,0.19013846673421142,2961.0
542,E02000574,0.36890243902439024,0.4468157181571816,0.1842818428184282,2952.0
543,E02000575,0.3778533268576979,0.41233608547838757,0.20981058766391453,4118.0
544,E02000576,0.37241926945473797,0.4486500794070937,0.17893065113816833,3778.0
545,E02000577,0.43751937984496125,0.4161240310077519,0.14635658914728683,3225.0
546,E02000578,0.4423150632426217,0.4285166730548103,0.12916826370256804,2609.0
547,E02000579,0.3547459252157239,0.509747523170342,0.13550655161393416,3129.0
548,E02000580,0.32071576049552647,0.534755677907777,0.1445285615966965,2906.0
549,E02000581,0.41368584758942456,0.4510108864696734,0.13530326594090203,3215.0
550,E02000582,0.26527840651878676,0.5785423268447262,0.1561792666364871,2209.0
551,E02000583,0.25096153846153846,0.5951923076923077,0.15384615384615385,2080.0
