,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHCHUK11_NAME,OBS_VALUE
199,2001,E02004061,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
200,2001,E02004062,2001 super output areas - middle layer,305,All households,3577.0
201,2001,E02004062,2001 super output areas - middle layer,305,Average household size,2.21
202,2001,E02004062,2001 super output areas - middle layer,305,Average number of rooms per household,5.1
203,2001,E02004062,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,117.0
204,2001,E02004062,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3521.0
205,2001,E02004062,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
206,2001,E02004062,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,43.0
207,2001,E02004062,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,13.0
208,2001,E02004062,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,14.0
209,2001,E02004062,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3164.0
210,2001,E02004062,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,399.0
211,2001,E02004062,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
212,2001,E02004063,2001 super output areas - middle layer,305,All households,3586.0
213,2001,E02004063,2001 super output areas - middle layer,305,Average household size,2.2
214,2001,E02004063,2001 super output areas - middle layer,305,Average number of rooms per household,5.42
215,2001,E02004063,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,105.0
216,2001,E02004063,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3412.0
217,2001,E02004063,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
218,2001,E02004063,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,156.0
219,2001,E02004063,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,17.0
220,2001,E02004063,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,99.0
221,2001,E02004063,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3324.0
222,2001,E02004063,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,163.0
223,2001,E02004063,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
224,2001,E02004064,2001 super output areas - middle layer,305,All households,3273.0
225,2001,E02004064,2001 super output areas - middle layer,305,Average household size,2.12
226,2001,E02004064,2001 super output areas - middle layer,305,Average number of rooms per household,4.95
227,2001,E02004064,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,199.0
228,2001,E02004064,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2959.0
229,2001,E02004064,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,8.0
230,2001,E02004064,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,293.0
231,2001,E02004064,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,13.0
232,2001,E02004064,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,277.0
233,2001,E02004064,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2764.0
234,2001,E02004064,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,232.0
235,2001,E02004064,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
236,2001,E02004065,2001 super output areas - middle layer,305,All households,3583.0
237,2001,E02004065,2001 super output areas - middle layer,305,Average household size,2.38
238,2001,E02004065,2001 super output areas - middle layer,305,Average number of rooms per household,6.14
239,2001,E02004065,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,52.0
240,2001,E02004065,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3488.0
241,2001,E02004065,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
242,2001,E02004065,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,94.0
243,2001,E02004065,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
244,2001,E02004065,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,21.0
245,2001,E02004065,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3518.0
246,2001,E02004065,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,44.0
