,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_ETHPUK11_NAME,OBS_VALUE
340,2001,E02005454,2001 super output areas - middle layer,305,White: Other,93
341,2001,E02005454,2001 super output areas - middle layer,305,Mixed,36
342,2001,E02005454,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,14
343,2001,E02005454,2001 super output areas - middle layer,305,Mixed: White and Black African,3
344,2001,E02005454,2001 super output areas - middle layer,305,Mixed: White and Asian,14
345,2001,E02005454,2001 super output areas - middle layer,305,Mixed: Other,5
346,2001,E02005454,2001 super output areas - middle layer,305,Asian/Asian British,27
347,2001,E02005454,2001 super output areas - middle layer,305,Asian/Asian British: Indian,15
348,2001,E02005454,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,6
349,2001,E02005454,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,3
350,2001,E02005454,2001 super output areas - middle layer,305,Asian/Asian British: Other,3
351,2001,E02005454,2001 super output areas - middle layer,305,Black/Black British,14
352,2001,E02005454,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,7
353,2001,E02005454,2001 super output areas - middle layer,305,Black/Black British: Black African,3
354,2001,E02005454,2001 super output areas - middle layer,305,Black/Black British: Other,4
355,2001,E02005454,2001 super output areas - middle layer,305,Chinese/Other,42
356,2001,E02005454,2001 super output areas - middle layer,305,Chinese/Other: Chinese,33
357,2001,E02005454,2001 super output areas - middle layer,305,Chinese/Other: Other,9
358,2001,E02005455,2001 super output areas - middle layer,305,All categories: Ethnic group,9580
359,2001,E02005455,2001 super output areas - middle layer,305,White,9465
360,2001,E02005455,2001 super output areas - middle layer,305,White: British,9322
361,2001,E02005455,2001 super output areas - middle layer,305,White: Irish,46
362,2001,E02005455,2001 super output areas - middle layer,305,White: Other,97
