,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_LARPUK11_NAME,OBS_VALUE
7191,2001,E02006736,2001 super output areas - middle layer,305,Living in a couple,3696
7192,2001,E02006736,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2808
7193,2001,E02006736,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,888
7194,2001,E02006736,2001 super output areas - middle layer,305,Not living in a couple,1248
7195,2001,E02006736,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),771
7196,2001,E02006736,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,15
7197,2001,E02006736,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),87
7198,2001,E02006736,2001 super output areas - middle layer,305,Not living in a couple: Divorced,265
7199,2001,E02006736,2001 super output areas - middle layer,305,Not living in a couple: Widowed,110
7200,2001,E02006737,2001 super output areas - middle layer,305,All categories: Living arrangements,6181
7201,2001,E02006737,2001 super output areas - middle layer,305,Living in a couple,3850
7202,2001,E02006737,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3084
7203,2001,E02006737,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,766
7204,2001,E02006737,2001 super output areas - middle layer,305,Not living in a couple,2331
7205,2001,E02006737,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1346
7206,2001,E02006737,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,35
7207,2001,E02006737,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),89
7208,2001,E02006737,2001 super output areas - middle layer,305,Not living in a couple: Divorced,417
7209,2001,E02006737,2001 super output areas - middle layer,305,Not living in a couple: Widowed,444
7210,2001,E02006738,2001 super output areas - middle layer,305,All categories: Living arrangements,6359
7211,2001,E02006738,2001 super output areas - middle layer,305,Living in a couple,3826
7212,2001,E02006738,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2958
7213,2001,E02006738,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,868
7214,2001,E02006738,2001 super output areas - middle layer,305,Not living in a couple,2533
7215,2001,E02006738,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1404
7216,2001,E02006738,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,41
7217,2001,E02006738,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),151
7218,2001,E02006738,2001 super output areas - middle layer,305,Not living in a couple: Divorced,466
7219,2001,E02006738,2001 super output areas - middle layer,305,Not living in a couple: Widowed,471
7220,2001,E02006739,2001 super output areas - middle layer,305,All categories: Living arrangements,4189
7221,2001,E02006739,2001 super output areas - middle layer,305,Living in a couple,2588
7222,2001,E02006739,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2312
7223,2001,E02006739,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,276
7224,2001,E02006739,2001 super output areas - middle layer,305,Not living in a couple,1601
7225,2001,E02006739,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1014
7226,2001,E02006739,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,16
7227,2001,E02006739,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),35
7228,2001,E02006739,2001 super output areas - middle layer,305,Not living in a couple: Divorced,166
7229,2001,E02006739,2001 super output areas - middle layer,305,Not living in a couple: Widowed,370
7230,2001,E02006740,2001 super output areas - middle layer,305,All categories: Living arrangements,5010
7231,2001,E02006740,2001 super output areas - middle layer,305,Living in a couple,2478
7232,2001,E02006740,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,1614
7233,2001,E02006740,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,864
7234,2001,E02006740,2001 super output areas - middle layer,305,Not living in a couple,2532
7235,2001,E02006740,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1460
7236,2001,E02006740,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,68
7237,2001,E02006740,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),111
7238,2001,E02006740,2001 super output areas - middle layer,305,Not living in a couple: Divorced,463
7239,2001,E02006740,2001 super output areas - middle layer,305,Not living in a couple: Widowed,430
7240,2001,E02006741,2001 super output areas - middle layer,305,All categories: Living arrangements,3879
7241,2001,E02006741,2001 super output areas - middle layer,305,Living in a couple,3012
7242,2001,E02006741,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2448
7243,2001,E02006741,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,564
7244,2001,E02006741,2001 super output areas - middle layer,305,Not living in a couple,867
7245,2001,E02006741,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),562
7246,2001,E02006741,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,12
7247,2001,E02006741,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),58
7248,2001,E02006741,2001 super output areas - middle layer,305,Not living in a couple: Divorced,157
7249,2001,E02006741,2001 super output areas - middle layer,305,Not living in a couple: Widowed,78
7250,2001,E02006742,2001 super output areas - middle layer,305,All categories: Living arrangements,6432
7251,2001,E02006742,2001 super output areas - middle layer,305,Living in a couple,3541
7252,2001,E02006742,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2840
7253,2001,E02006742,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,701
7254,2001,E02006742,2001 super output areas - middle layer,305,Not living in a couple,2891
7255,2001,E02006742,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1671
7256,2001,E02006742,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,38
7257,2001,E02006742,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),126
7258,2001,E02006742,2001 super output areas - middle layer,305,Not living in a couple: Divorced,426
7259,2001,E02006742,2001 super output areas - middle layer,305,Not living in a couple: Widowed,630
7260,2001,E02006743,2001 super output areas - middle layer,305,All categories: Living arrangements,4814
7261,2001,E02006743,2001 super output areas - middle layer,305,Living in a couple,3064
7262,2001,E02006743,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2506
7263,2001,E02006743,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,558
7264,2001,E02006743,2001 super output areas - middle layer,305,Not living in a couple,1750
7265,2001,E02006743,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),980
7266,2001,E02006743,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,20
7267,2001,E02006743,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),82
7268,2001,E02006743,2001 super output areas - middle layer,305,Not living in a couple: Divorced,311
7269,2001,E02006743,2001 super output areas - middle layer,305,Not living in a couple: Widowed,357
7270,2001,E02006744,2001 super output areas - middle layer,305,All categories: Living arrangements,4861
7271,2001,E02006744,2001 super output areas - middle layer,305,Living in a couple,2568
7272,2001,E02006744,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,1890
7273,2001,E02006744,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,678
7274,2001,E02006744,2001 super output areas - middle layer,305,Not living in a couple,2293
7275,2001,E02006744,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1316
7276,2001,E02006744,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,89
7277,2001,E02006744,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),132
7278,2001,E02006744,2001 super output areas - middle layer,305,Not living in a couple: Divorced,397
7279,2001,E02006744,2001 super output areas - middle layer,305,Not living in a couple: Widowed,359
7280,2001,E02006745,2001 super output areas - middle layer,305,All categories: Living arrangements,6266
7281,2001,E02006745,2001 super output areas - middle layer,305,Living in a couple,4214
7282,2001,E02006745,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3704
7283,2001,E02006745,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,510
7284,2001,E02006745,2001 super output areas - middle layer,305,Not living in a couple,2052
