,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWDIST_11_NAME,OBS_VALUE
335,2021,E01000697,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,972
336,2021,E01000697,2021 super output areas - lower layer,151,Less than 2km,30
337,2021,E01000697,2021 super output areas - lower layer,151,2km to less than 5km,56
338,2021,E01000697,2021 super output areas - lower layer,151,5km to less than 10km,74
339,2021,E01000697,2021 super output areas - lower layer,151,10km to less than 20km,119
340,2021,E01000697,2021 super output areas - lower layer,151,20km to less than 30km,13
341,2021,E01000697,2021 super output areas - lower layer,151,30km to less than 40km,10
342,2021,E01000697,2021 super output areas - lower layer,151,40km to less than 60km,0
343,2021,E01000697,2021 super output areas - lower layer,151,60km and over,6
344,2021,E01000697,2021 super output areas - lower layer,151,Works mainly from home,601
345,2021,E01000697,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",63
