,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_WLANG_9_NAME,OBS_VALUE
2759,2021,W02000253,2021 super output areas - middle layer,152,No skills in Welsh,5282
2760,2021,W02000254,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,7692
2761,2021,W02000254,2021 super output areas - middle layer,152,Can understand spoken Welsh only,380
2762,2021,W02000254,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",735
2763,2021,W02000254,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,86
2764,2021,W02000254,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,45
2765,2021,W02000254,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,183
2766,2021,W02000254,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,11
2767,2021,W02000254,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,50
2768,2021,W02000254,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,21
2769,2021,W02000254,2021 super output areas - middle layer,152,No skills in Welsh,6181
2770,2021,W02000255,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,6723
2771,2021,W02000255,2021 super output areas - middle layer,152,Can understand spoken Welsh only,309
2772,2021,W02000255,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",517
2773,2021,W02000255,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,92
2774,2021,W02000255,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,57
2775,2021,W02000255,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,121
2776,2021,W02000255,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,5
2777,2021,W02000255,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,41
2778,2021,W02000255,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,5
2779,2021,W02000255,2021 super output areas - middle layer,152,No skills in Welsh,5576
2780,2021,W02000256,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,9601
2781,2021,W02000256,2021 super output areas - middle layer,152,Can understand spoken Welsh only,374
2782,2021,W02000256,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",640
2783,2021,W02000256,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,131
2784,2021,W02000256,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,73
2785,2021,W02000256,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,146
2786,2021,W02000256,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,26
2787,2021,W02000256,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,54
2788,2021,W02000256,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,11
2789,2021,W02000256,2021 super output areas - middle layer,152,No skills in Welsh,8146
2790,2021,W02000257,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,7026
2791,2021,W02000257,2021 super output areas - middle layer,152,Can understand spoken Welsh only,277
2792,2021,W02000257,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",628
2793,2021,W02000257,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,96
2794,2021,W02000257,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,48
2795,2021,W02000257,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,104
2796,2021,W02000257,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,11
2797,2021,W02000257,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,44
2798,2021,W02000257,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,8
2799,2021,W02000257,2021 super output areas - middle layer,152,No skills in Welsh,5810
2800,2021,W02000258,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,5541
2801,2021,W02000258,2021 super output areas - middle layer,152,Can understand spoken Welsh only,218
2802,2021,W02000258,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",588
2803,2021,W02000258,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,82
2804,2021,W02000258,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,50
2805,2021,W02000258,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,99
2806,2021,W02000258,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,11
2807,2021,W02000258,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,40
2808,2021,W02000258,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,4
2809,2021,W02000258,2021 super output areas - middle layer,152,No skills in Welsh,4449
2810,2021,W02000259,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,5553
2811,2021,W02000259,2021 super output areas - middle layer,152,Can understand spoken Welsh only,141
2812,2021,W02000259,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",408
2813,2021,W02000259,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,59
2814,2021,W02000259,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,28
2815,2021,W02000259,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,70
2816,2021,W02000259,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,9
2817,2021,W02000259,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,21
2818,2021,W02000259,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,6
2819,2021,W02000259,2021 super output areas - middle layer,152,No skills in Welsh,4811
2820,2021,W02000260,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,5543
2821,2021,W02000260,2021 super output areas - middle layer,152,Can understand spoken Welsh only,207
2822,2021,W02000260,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",414
2823,2021,W02000260,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,61
2824,2021,W02000260,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,22
2825,2021,W02000260,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,83
2826,2021,W02000260,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,15
2827,2021,W02000260,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,28
2828,2021,W02000260,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,7
2829,2021,W02000260,2021 super output areas - middle layer,152,No skills in Welsh,4706
2830,2021,W02000261,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,7430
2831,2021,W02000261,2021 super output areas - middle layer,152,Can understand spoken Welsh only,373
2832,2021,W02000261,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",906
2833,2021,W02000261,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,121
2834,2021,W02000261,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,80
2835,2021,W02000261,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,167
2836,2021,W02000261,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,18
2837,2021,W02000261,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,58
2838,2021,W02000261,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,11
2839,2021,W02000261,2021 super output areas - middle layer,152,No skills in Welsh,5696
2840,2021,W02000262,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,5125
2841,2021,W02000262,2021 super output areas - middle layer,152,Can understand spoken Welsh only,195
2842,2021,W02000262,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",483
2843,2021,W02000262,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,54
2844,2021,W02000262,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,48
2845,2021,W02000262,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,100
2846,2021,W02000262,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,19
2847,2021,W02000262,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,39
2848,2021,W02000262,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,5
2849,2021,W02000262,2021 super output areas - middle layer,152,No skills in Welsh,4182
2850,2021,W02000263,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,6157
2851,2021,W02000263,2021 super output areas - middle layer,152,Can understand spoken Welsh only,210
2852,2021,W02000263,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",554
2853,2021,W02000263,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,76
2854,2021,W02000263,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,40
2855,2021,W02000263,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,92
2856,2021,W02000263,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,15
2857,2021,W02000263,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,41
2858,2021,W02000263,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,10
2859,2021,W02000263,2021 super output areas - middle layer,152,No skills in Welsh,5119
2860,2021,W02000264,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,5499
2861,2021,W02000264,2021 super output areas - middle layer,152,Can understand spoken Welsh only,199
2862,2021,W02000264,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",473
