,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_UKFORCEVET_6_NAME,OBS_VALUE
3257,2021,E02005021,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,56
3258,2021,E02005021,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,16
3259,2021,E02005021,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,9639
3260,2021,E02005022,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6967
3261,2021,E02005022,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,137
3262,2021,E02005022,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,44
3263,2021,E02005022,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
3264,2021,E02005022,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6776
3265,2021,E02005023,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7986
3266,2021,E02005023,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,159
3267,2021,E02005023,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,45
3268,2021,E02005023,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
3269,2021,E02005023,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7774
3270,2021,E02005025,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8658
3271,2021,E02005025,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,184
3272,2021,E02005025,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,55
3273,2021,E02005025,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
3274,2021,E02005025,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8406
3275,2021,E02005026,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6491
3276,2021,E02005026,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,196
3277,2021,E02005026,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,47
3278,2021,E02005026,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,18
3279,2021,E02005026,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6230
3280,2021,E02005027,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4661
3281,2021,E02005027,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,148
3282,2021,E02005027,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,47
3283,2021,E02005027,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,7
3284,2021,E02005027,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4459
3285,2021,E02006855,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5262
3286,2021,E02006855,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,121
3287,2021,E02006855,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,26
3288,2021,E02006855,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,7
3289,2021,E02006855,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5108
3290,2021,E02006856,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9687
3291,2021,E02006856,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,183
3292,2021,E02006856,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,54
3293,2021,E02006856,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,15
3294,2021,E02006856,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,9435
3295,2021,E02005028,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,10172
3296,2021,E02005028,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,157
3297,2021,E02005028,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,50
3298,2021,E02005028,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
3299,2021,E02005028,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,9956
3300,2021,E02005029,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,11214
3301,2021,E02005029,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,139
3302,2021,E02005029,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,62
3303,2021,E02005029,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,5
3304,2021,E02005029,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,11008
3305,2021,E02005030,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9478
3306,2021,E02005030,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,132
3307,2021,E02005030,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,53
3308,2021,E02005030,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
3309,2021,E02005030,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,9285
3310,2021,E02005031,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6297
3311,2021,E02005031,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,115
3312,2021,E02005031,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,37
3313,2021,E02005031,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,5
3314,2021,E02005031,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6140
3315,2021,E02005032,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7616
3316,2021,E02005032,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,119
3317,2021,E02005032,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,46
3318,2021,E02005032,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,5
3319,2021,E02005032,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7446
3320,2021,E02005033,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5911
3321,2021,E02005033,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,114
3322,2021,E02005033,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,31
3323,2021,E02005033,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,5
3324,2021,E02005033,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5761
3325,2021,E02005034,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6247
3326,2021,E02005034,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,109
3327,2021,E02005034,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,34
3328,2021,E02005034,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
3329,2021,E02005034,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6093
3330,2021,E02005035,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6674
