,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ACCTYPE_9_NAME,OBS_VALUE
2409,2021,E02005936,2021 super output areas - middle layer,152,Semi-detached,1607
2410,2021,E02005936,2021 super output areas - middle layer,152,Terraced,864
2411,2021,E02005936,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,134
2412,2021,E02005936,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",52
2413,2021,E02005936,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",43
2414,2021,E02005936,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",16
2415,2021,E02005936,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,77
2416,2021,E02005937,2021 super output areas - middle layer,152,Total,2932
2417,2021,E02005937,2021 super output areas - middle layer,152,Detached,913
2418,2021,E02005937,2021 super output areas - middle layer,152,Semi-detached,971
2419,2021,E02005937,2021 super output areas - middle layer,152,Terraced,612
2420,2021,E02005937,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,340
2421,2021,E02005937,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",59
2422,2021,E02005937,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",18
2423,2021,E02005937,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",16
2424,2021,E02005937,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,3
2425,2021,E02005938,2021 super output areas - middle layer,152,Total,2255
2426,2021,E02005938,2021 super output areas - middle layer,152,Detached,388
2427,2021,E02005938,2021 super output areas - middle layer,152,Semi-detached,1363
2428,2021,E02005938,2021 super output areas - middle layer,152,Terraced,257
2429,2021,E02005938,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,185
2430,2021,E02005938,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",41
2431,2021,E02005938,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",3
2432,2021,E02005938,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",18
2433,2021,E02005938,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
2434,2021,E02005939,2021 super output areas - middle layer,152,Total,2899
2435,2021,E02005939,2021 super output areas - middle layer,152,Detached,811
2436,2021,E02005939,2021 super output areas - middle layer,152,Semi-detached,1159
2437,2021,E02005939,2021 super output areas - middle layer,152,Terraced,529
2438,2021,E02005939,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,308
2439,2021,E02005939,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",40
2440,2021,E02005939,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",21
2441,2021,E02005939,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",12
2442,2021,E02005939,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,19
2443,2021,E02005940,2021 super output areas - middle layer,152,Total,2604
2444,2021,E02005940,2021 super output areas - middle layer,152,Detached,734
2445,2021,E02005940,2021 super output areas - middle layer,152,Semi-detached,862
2446,2021,E02005940,2021 super output areas - middle layer,152,Terraced,400
2447,2021,E02005940,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,543
2448,2021,E02005940,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",56
2449,2021,E02005940,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",2
2450,2021,E02005940,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",6
2451,2021,E02005940,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
2452,2021,E02005941,2021 super output areas - middle layer,152,Total,2748
2453,2021,E02005941,2021 super output areas - middle layer,152,Detached,342
2454,2021,E02005941,2021 super output areas - middle layer,152,Semi-detached,807
2455,2021,E02005941,2021 super output areas - middle layer,152,Terraced,652
2456,2021,E02005941,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,752
2457,2021,E02005941,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",141
2458,2021,E02005941,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",12
2459,2021,E02005941,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",36
2460,2021,E02005941,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,6
2461,2021,E02005942,2021 super output areas - middle layer,152,Total,2285
2462,2021,E02005942,2021 super output areas - middle layer,152,Detached,241
2463,2021,E02005942,2021 super output areas - middle layer,152,Semi-detached,512
2464,2021,E02005942,2021 super output areas - middle layer,152,Terraced,638
2465,2021,E02005942,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,655
2466,2021,E02005942,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",209
2467,2021,E02005942,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",10
2468,2021,E02005942,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",12
2469,2021,E02005942,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,8
2470,2021,E02005943,2021 super output areas - middle layer,152,Total,2633
2471,2021,E02005943,2021 super output areas - middle layer,152,Detached,365
2472,2021,E02005943,2021 super output areas - middle layer,152,Semi-detached,1278
2473,2021,E02005943,2021 super output areas - middle layer,152,Terraced,600
2474,2021,E02005943,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,225
2475,2021,E02005943,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",85
2476,2021,E02005943,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",1
2477,2021,E02005943,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",16
2478,2021,E02005943,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,63
2479,2021,E02005944,2021 super output areas - middle layer,152,Total,3112
2480,2021,E02005944,2021 super output areas - middle layer,152,Detached,244
2481,2021,E02005944,2021 super output areas - middle layer,152,Semi-detached,1223
2482,2021,E02005944,2021 super output areas - middle layer,152,Terraced,657
2483,2021,E02005944,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,889
2484,2021,E02005944,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",86
2485,2021,E02005944,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",7
2486,2021,E02005944,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",5
2487,2021,E02005944,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
2488,2021,E02005945,2021 super output areas - middle layer,152,Total,3843
2489,2021,E02005945,2021 super output areas - middle layer,152,Detached,851
2490,2021,E02005945,2021 super output areas - middle layer,152,Semi-detached,1303
2491,2021,E02005945,2021 super output areas - middle layer,152,Terraced,465
2492,2021,E02005945,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,918
