,GEOGRAPHY_CODE,All categories: Usual residents by communal establishment management and type,All communal establishments,Establishment not stated,Medical and care establishment: Local Authority: Care home or other home,Medical and care establishment: Local Authority: Children's home (including secure units),Medical and care establishment: NHS: General hospital,Medical and care establishment: NHS: Mental health hospital/unit (including secure units),Medical and care establishment: NHS: Other hospital,Medical and care establishment: Other,Medical and care establishment: Other: Care home with nursing,Medical and care establishment: Other: Care home without nursing,Medical and care establishment: Other: Children's home (including secure units),Medical and care establishment: Registered Social Landlord/Housing Association,Other establishments
3230,E02003536,17.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3231,E02003537,218.0,0.01834862385321101,0.0,0.0,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0,0.013761467889908258,0.0,0.0,0.981651376146789
3232,E02003538,43.0,0.13953488372093023,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.2558139534883721,0.046511627906976744,0.0,0.0,0.686046511627907
3233,E02003539,2182.0,0.005499541704857928,0.00045829514207149406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997708524289642
3234,E02003540,716.0,0.030726256983240222,0.0,0.10335195530726257,0.0,0.0,0.0824022346368715,0.006983240223463687,0.0,0.0,0.015363128491620111,0.0,0.009776536312849162,0.7821229050279329
3235,E02003541,294.0,0.023809523809523808,0.003401360544217687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.9778911564625851
3236,E02003543,28.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3237,E02003545,350.0,0.045714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.037142857142857144,0.18571428571428572,0.4085714285714286,0.0,0.0,0.36857142857142855
3238,E02003546,84.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44047619047619047,0.4523809523809524,0.0,0.0,0.10714285714285714
3239,E02003547,436.0,0.05045871559633028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05963302752293578,0.11467889908256881,0.0,0.0,0.8256880733944955
3240,E02003548,212.0,0.1179245283018868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39622641509433965,0.5188679245283019,0.0,0.0,0.08490566037735849
3241,E02003549,1820.0,0.01703296703296703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.9928571428571429
3242,E02003550,0.0,inf,,,,,,,,,,,,
3243,E02003551,1814.0,0.022050716648291068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3244,E02003554,128.0,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7734375,0.2265625,0.0,0.0,0.0
3245,E02003555,0.0,inf,,,,,,,,,,,,
3246,E02003557,224.0,0.04017857142857143,0.004464285714285714,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.15178571428571427,0.0,0.0,0.828125
3247,E02003558,17.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3248,E02003559,61.0,0.08196721311475409,0.11475409836065574,0.0,0.0,0.0,0.0,0.0,0.08196721311475409,0.0,0.7049180327868853,0.09836065573770492,0.0,0.11475409836065574
3249,E02003561,117.0,0.13675213675213677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.6153846153846154,0.06837606837606838,0.0,0.008547008547008548
3250,E02003562,60.0,0.11666666666666667,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,0.05
3251,E02003563,79.0,0.08860759493670886,0.0,0.3037974683544304,0.0,0.0,0.27848101265822783,0.0,0.0,0.06329113924050633,0.35443037974683544,0.0,0.0,0.0
3252,E02003564,56.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428571,0.0,0.0,0.017857142857142856
3253,E02003565,89.0,0.0898876404494382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7640449438202247,0.0,0.0,0.23595505617977527
3254,E02003566,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3255,E02003567,52.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3256,E02003568,475.0,0.06526315789473684,0.0,0.0,0.0,0.0,0.03368421052631579,0.0,0.04842105263157895,0.1936842105263158,0.09263157894736843,0.0,0.018947368421052633,0.6126315789473684
3257,E02003569,27.0,0.2962962962962963,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.0,0.0,0.6851851851851852
3258,E02003570,413.0,0.01694915254237288,0.002421307506053269,0.01937046004842615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9794188861985472
3259,E02003571,421.0,0.05938242280285035,0.009501187648456057,0.0,0.0,0.0,0.0,0.0,0.0,0.16389548693586697,0.0,0.0,0.0,0.831353919239905
3260,E02003572,43.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3261,E02003573,18.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3262,E02003574,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3263,E02003576,35.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,0.0,0.0,0.02857142857142857
3264,E02003577,2233.0,0.010300044782803403,0.0017913121361397223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991043439319302
3265,E02003578,24.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3266,E02003579,185.0,0.07027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16756756756756758,0.8054054054054054,0.02702702702702703,0.0,0.0
3267,E02003580,17.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3268,E02003581,95.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.25263157894736843,0.0,0.6105263157894737,0.0,0.0,0.1368421052631579
3269,E02003582,74.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8243243243243243,0.0,0.0,0.17567567567567569
3270,E02003583,125.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.792,0.0,0.0,0.056
3271,E02003584,308.0,0.08441558441558442,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.05844155844155844,0.10064935064935066,0.21753246753246752,0.0,0.04220779220779221,0.512987012987013
3272,E02003585,123.0,0.06504065040650407,0.0,0.032520325203252036,0.0,0.0,0.07317073170731707,0.0,0.0,0.3089430894308943,0.024390243902439025,0.0,0.0,0.5609756097560976
3273,E02003586,203.0,0.07389162561576355,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.1477832512315271,0.7487684729064039,0.0,0.0,0.06896551724137931
3274,E02003587,103.0,0.0970873786407767,0.038834951456310676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8349514563106796,0.0,0.02912621359223301,0.11650485436893204
3275,E02003588,804.0,0.01990049751243781,0.0,0.0,0.0,0.0,0.0024875621890547263,0.008706467661691543,0.0,0.21517412935323382,0.03980099502487562,0.0,0.0,0.7338308457711443
3276,E02003589,1137.0,0.010554089709762533,0.0,0.0,0.0,0.0,0.0,0.0,0.0043975373790677225,0.0,0.014072119613016711,0.0,0.0,0.9815303430079155
3277,E02003590,222.0,0.05855855855855856,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.17567567567567569,0.3783783783783784,0.0,0.0,0.4189189189189189
3278,E02003591,115.0,0.05217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391304347826,0.0,0.8956521739130435,0.0,0.0,0.05217391304347826
3279,E02003592,239.0,0.11715481171548117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17573221757322174,0.7112970711297071,0.0,0.0,0.11297071129707113
3280,E02003593,45.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9111111111111111,0.0,0.0,0.08888888888888889
3281,E02003594,348.0,0.1810344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09770114942528736,0.4339080459770115,0.0,0.014367816091954023,0.4540229885057471
3282,E02003595,42.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.19047619047619047
3283,E02003596,378.0,0.291005291005291,0.023809523809523808,0.007936507936507936,0.0,0.0,0.0,0.0,0.03968253968253968,0.06349206349206349,0.35185185185185186,0.0,0.0,0.5251322751322751
3284,E02003597,7.0,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3285,E02003598,184.0,0.19021739130434784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.34782608695652173,0.0,0.07608695652173914,0.45108695652173914
3286,E02003599,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3287,E02003600,72.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3194444444444444,0.625,0.0,0.0,0.05555555555555555
3288,E02003601,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3289,E02003602,39.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3290,E02003603,56.0,0.10714285714285714,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.6607142857142857,0.23214285714285715,0.0,0.0,0.05357142857142857
3291,E02003604,44.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636363636363635,0.6136363636363636,0.0,0.0,0.0
3292,E02003605,562.0,0.05338078291814947,0.09252669039145907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008896797153024912,0.0035587188612099642,0.0,0.9412811387900356
3293,E02003606,5.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3294,E02003607,64.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.0,0.0,0.0,0.09375
3295,E02003608,93.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.053763440860215055,0.5913978494623656,0.3548387096774194,0.0,0.0,0.0
3296,E02003609,235.0,0.02553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14042553191489363,0.0,0.0,0.8595744680851064
3297,E02003610,32.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3298,E02003611,235.0,0.03404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3702127659574468,0.059574468085106386,0.0,0.0,0.5702127659574469
3299,E02003612,0.0,inf,,,,,,,,,,,,
3300,E02003613,33.0,0.09090909090909091,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787878787878788,0.0,0.0,0.12121212121212122
3301,E02003614,26.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3302,E02003615,36.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0
3303,E02003616,60.0,0.15,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6833333333333333,0.0,0.0,0.016666666666666666
3304,E02003617,93.0,0.11827956989247312,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5483870967741935,0.0,0.0,0.44623655913978494
3305,E02003618,212.0,0.05188679245283019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07075471698113207,0.07075471698113207,0.0,0.0,0.8584905660377359
3306,E02003619,126.0,0.1111111111111111,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.5952380952380952,0.14285714285714285,0.03968253968253968,0.0,0.007936507936507936
3307,E02003620,28.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3308,E02003621,24.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3309,E02003622,0.0,inf,,,,,,,,,,,,
3310,E02003623,24.0,0.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
3311,E02003624,1200.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0225,0.0,0.008333333333333333,0.05333333333333334,0.16666666666666666,0.0,0.0,0.7491666666666666
3312,E02003625,674.0,0.05489614243323442,0.0,0.0,0.0,0.0,0.0,0.0,0.04599406528189911,0.2166172106824926,0.2403560830860534,0.0,0.0,0.4970326409495549
3313,E02003626,7.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3314,E02003627,247.0,0.09716599190283401,0.0,0.0,0.0,0.0,0.0,0.0,0.044534412955465584,0.07692307692307693,0.3967611336032389,0.0,0.0,0.4817813765182186
3315,E02003628,26.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
3316,E02003629,50.0,0.18,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.07
3317,E02003630,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3318,E02003631,65.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538461538461539,0.046153846153846156,0.0,0.0
3319,E02003632,33.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696969696969697,0.0,0.0,0.30303030303030304
3320,E02003633,33.0,0.09090909090909091,0.0,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.5151515151515151
3321,E02003634,39.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3322,E02003635,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3323,E02003636,16.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3324,E02003637,40.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,0.0
3325,E02003638,102.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5392156862745098,0.46078431372549017,0.0,0.0,0.0
3326,E02003639,96.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.65625,0.0,0.0,0.21875
3327,E02003640,62.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.16129032258064516,0.0,0.0,0.8064516129032258,0.0,0.0,0.0,0.03225806451612903
3328,E02003642,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3329,E02003644,99.0,0.0707070707070707,0.010101010101010102,0.0,0.0,0.0,0.030303030303030304,0.0,0.41414141414141414,0.0,0.5454545454545454,0.0,0.0,0.010101010101010102
3330,E02003645,71.0,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971830985915493,0.0,0.0,0.028169014084507043
3331,E02003646,35.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3332,E02003647,97.0,0.09278350515463918,0.12371134020618557,0.0,0.0,0.0,0.0,0.0,0.05154639175257732,0.0,0.8247422680412371,0.0,0.0,0.12371134020618557
3333,E02003648,9.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3334,E02003649,24.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3335,E02003650,30.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3336,E02003651,34.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.0,0.0,0.7941176470588235
3337,E02003652,815.0,0.014723926380368098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392638036809816,0.0,0.0,0.0,0.9607361963190184
3338,E02003653,331.0,0.04229607250755287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13595166163141995,0.0,0.0,0.0,0.8640483383685801
3339,E02003654,9.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3340,E02003655,35.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571428571428571,0.0,0.2571428571428571,0.08571428571428572
3341,E02003656,51.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9803921568627451,0.0,0.0,0.0196078431372549
3342,E02003657,82.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3780487804878049,0.0,0.0,0.6219512195121951
3343,E02003658,140.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2357142857142857,0.4785714285714286,0.2642857142857143,0.0,0.02142857142857143
3344,E02003659,13.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.23076923076923078
3345,E02003660,21.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571
3346,E02003661,548.0,0.01824817518248175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040145985401459854,0.0,0.0,0.0,0.9598540145985401
3347,E02003662,47.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3348,E02003663,65.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3349,E02003664,127.0,0.08661417322834646,0.03937007874015748,0.0,0.0,0.0,0.0,0.0,0.0,0.4881889763779528,0.03937007874015748,0.03937007874015748,0.0,0.41338582677165353
3350,E02003665,382.0,0.02617801047120419,0.0,0.0,0.0,0.0,0.04450261780104712,0.0,0.05759162303664921,0.03664921465968586,0.06544502617801047,0.0,0.02356020942408377,0.7722513089005235
3351,E02003666,45.0,0.2,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.17777777777777778
3352,E02003667,54.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3353,E02003668,47.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3354,E02003669,19.0,0.21052631578947367,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0
3355,E02003670,82.0,0.12195121951219512,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.34146341463414637,0.6463414634146342,0.0,0.0,0.0
3356,E02003672,178.0,0.056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9325842696629213,0.0,0.03932584269662921,0.028089887640449437
3357,E02003673,99.0,0.0707070707070707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5252525252525253,0.45454545454545453,0.0,0.0,0.020202020202020204
3358,E02003674,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3359,E02003675,294.0,0.04081632653061224,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.2687074829931973,0.24489795918367346,0.0,0.0,0.47619047619047616
3360,E02003676,46.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.043478260869565216
3361,E02003677,17.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3362,E02003678,44.0,0.11363636363636363,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.045454545454545456
3363,E02003679,61.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3364,E02003680,89.0,0.07865168539325842,0.16853932584269662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8089887640449438,0.0,0.0,0.10674157303370786
3365,E02003681,121.0,0.0743801652892562,0.05785123966942149,0.0,0.0,0.0,0.0,0.0,0.06611570247933884,0.0,0.859504132231405,0.0,0.0,0.045454545454545456
3366,E02003682,23.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.7391304347826086
3367,E02003683,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3368,E02003685,0.0,inf,,,,,,,,,,,,
3369,E02003686,210.0,0.06190476190476191,0.004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.7428571428571429,0.23809523809523808,0.0,0.0,0.016666666666666666
3370,E02003687,106.0,0.04716981132075472,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.11320754716981132,0.25471698113207547,0.6226415094339622,0.0,0.0,0.009433962264150943
3371,E02003688,295.0,0.020338983050847456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4576271186440678,0.0,0.0,0.5423728813559322
3372,E02003689,168.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.4107142857142857,0.0,0.07738095238095238,0.3333333333333333
3373,E02003690,89.0,0.07865168539325842,0.21348314606741572,0.0,0.0,0.0,0.0,0.0,0.0,0.4606741573033708,0.20224719101123595,0.0,0.0,0.2303370786516854
3374,E02003691,192.0,0.036458333333333336,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.2864583333333333,0.0,0.0,0.5572916666666666
3375,E02003692,148.0,0.06756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.18243243243243243,0.12837837837837837,0.0,0.0,0.581081081081081
3376,E02003693,100.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.45
3377,E02003694,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3378,E02003695,47.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8936170212765957,0.10638297872340426,0.0,0.0,0.0
3379,E02003696,147.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.07482993197278912,0.3129251700680272,0.6122448979591837,0.0,0.0,0.0
3380,E02003697,11.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3381,E02003698,30.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3382,E02003699,21.0,0.9047619047619048,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.6428571428571429
3383,E02003701,305.0,0.013114754098360656,0.02622950819672131,0.0,0.0,0.0,0.0,0.0,0.0,0.2459016393442623,0.0,0.0,0.0,0.740983606557377
3384,E02003702,346.0,0.028901734104046242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11560693641618497,0.0,0.0,0.0,0.884393063583815
3385,E02003703,227.0,0.048458149779735685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14537444933920704,0.0,0.0,0.8546255506607929
3386,E02003704,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3387,E02003705,3.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3388,E02003707,17.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.058823529411764705
3389,E02003708,19.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.10526315789473684
3390,E02003709,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3391,E02003710,1066.0,0.0150093808630394,0.0,0.0,0.0,0.08911819887429644,0.0,0.0,0.012195121951219513,0.04784240150093809,0.01594746716697936,0.0,0.0,0.8348968105065666
3392,E02003711,11.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.09090909090909091
3393,E02003712,204.0,0.0392156862745098,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.25,0.024509803921568627,0.0,0.0,0.49019607843137253
3394,E02003713,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3395,E02003714,32.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0,0.0,0.0,0.03125
3396,E02003715,0.0,inf,,,,,,,,,,,,
3397,E02003716,64.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.640625,0.234375,0.0,0.0,0.125
3398,E02003717,83.0,0.03614457831325301,0.0,0.3253012048192771,0.0,0.0,0.0,0.0,0.0,0.0,0.6506024096385542,0.0,0.0,0.024096385542168676
3399,E02003718,8.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3400,E02003719,150.0,0.06,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.05333333333333334
3401,E02003720,154.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2012987012987013,0.0,0.05194805194805195,0.7467532467532467
3402,E02003721,166.0,0.04216867469879518,0.0,0.0,0.0,0.0,0.0,0.0,0.07228915662650602,0.536144578313253,0.3493975903614458,0.0,0.0,0.04216867469879518
3403,E02003722,298.0,0.11409395973154363,0.06711409395973154,0.0,0.0,0.0,0.0,0.0,0.016778523489932886,0.26174496644295303,0.06040268456375839,0.0,0.09731543624161074,0.5302013422818792
3404,E02003723,5256.0,0.008751902587519025,0.0009512937595129375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028538812785388126,0.0,0.0,0.9966704718417048
3405,E02003724,46.0,0.21739130434782608,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15217391304347827,0.0,0.0,0.8043478260869565
3406,E02003725,7782.0,0.0160627088152146,0.0010280133641737343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994859933179131
3407,E02003726,769.0,0.02080624187256177,0.0039011703511053317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980494148244473
